M0:d (Vgs=0.00e+00) X,M0:d (Vgs=0.00e+00) Y
0.02915999999999995,4.569237432423123e-12
0.02933999999999995,4.591697533113566e-12
0.02951999999999995,4.614268178729839e-12
0.02969999999999995,4.636949912618614e-12
0.02987999999999994,4.659743280792597e-12
0.03005999999999994,4.682648831942496e-12
0.03023999999999994,4.705667117450403e-12
0.03041999999999994,4.728798691402808e-12
0.03059999999999994,4.752044110604149e-12
0.03077999999999994,4.775403934589949e-12
0.03095999999999994,4.798878725639485e-12
0.03113999999999994,4.822469048790736e-12
0.03131999999999995,4.846175471852136e-12
0.03149999999999994,4.869998565417361e-12
0.03167999999999994,4.893938902878905e-12
0.03185999999999994,4.91799706044094e-12
0.03203999999999994,4.942173617132972e-12
0.03221999999999994,4.966469154825666e-12
0.03239999999999994,4.990884258241474e-12
0.03257999999999994,5.015419514972011e-12
0.03275999999999994,5.040075515489491e-12
0.03293999999999994,5.064852853161776e-12
0.03311999999999994,5.089752124267167e-12
0.03329999999999994,5.114773928007037e-12
0.03347999999999994,5.139918866522232e-12
0.03365999999999994,5.165187544905129e-12
0.03383999999999994,5.190580571215426e-12
0.03401999999999994,5.216098556495575e-12
0.03419999999999994,5.241742114782422e-12
0.03437999999999994,5.26751186312456e-12
0.03455999999999994,5.293408421596605e-12
0.03473999999999994,5.319432413312805e-12
0.03491999999999994,5.345584464442432e-12
0.03509999999999994,5.371865204225403e-12
0.03527999999999994,5.398275264986391e-12
0.03545999999999994,5.424815282150524e-12
0.03563999999999994,5.45148589425767e-12
0.03581999999999994,5.478287742979385e-12
0.03599999999999993,5.505221473132242e-12
0.03617999999999993,5.532287732693816e-12
0.03635999999999993,5.559487172819087e-12
0.03653999999999993,5.586820447854765e-12
0.03671999999999993,5.614288215355447e-12
0.03689999999999993,5.64189113609958e-12
0.03707999999999993,5.669629874104299e-12
0.03725999999999993,5.697505096641866e-12
0.03743999999999993,5.725517474255815e-12
0.03761999999999993,5.753667680776424e-12
0.03779999999999993,5.781956393336988e-12
0.03797999999999993,5.810384292389461e-12
0.03815999999999993,5.83895206172164e-12
0.03833999999999993,5.867660388473315e-12
0.03851999999999993,5.896509963151376e-12
0.03869999999999993,5.925501479647991e-12
0.03887999999999993,5.954635635255474e-12
0.03905999999999993,5.983913130684276e-12
0.03923999999999993,6.013334670079506e-12
0.03941999999999993,6.04290096103643e-12
0.03959999999999993,6.072612714618683e-12
0.03977999999999993,6.102470645374664e-12
0.03995999999999993,6.132475471355195e-12
0.04013999999999993,6.16262791412924e-12
0.04031999999999993,6.192928698802163e-12
0.04049999999999992,6.223378554033547e-12
0.04067999999999992,6.253978212052085e-12
0.04085999999999992,6.284728408676725e-12
0.04103999999999992,6.315629883330129e-12
0.04121999999999992,6.346683379060013e-12
0.04139999999999992,6.377889642554298e-12
0.04157999999999992,6.409249424159939e-12
0.04175999999999992,6.44076347790015e-12
0.04193999999999992,6.47243256149304e-12
0.04211999999999992,6.504257436370172e-12
0.04229999999999992,6.536238867692243e-12
0.04247999999999992,6.568377624370568e-12
0.04265999999999992,6.600674479082899e-12
0.04283999999999992,6.633130208293165e-12
0.04301999999999992,6.665745592268602e-12
0.04319999999999992,6.698521415100528e-12
0.04337999999999992,6.731458464720774e-12
0.04355999999999992,6.764557532921062e-12
0.04373999999999992,6.797819415373287e-12
0.04391999999999992,6.83124491164659e-12
0.04409999999999992,6.864834825226218e-12
0.04427999999999992,6.89858996353526e-12
0.04445999999999992,6.932511137951215e-12
0.04463999999999992,6.966599163825484e-12
0.04481999999999992,7.000854860504652e-12
0.04499999999999992,7.035279051348456e-12
0.04517999999999991,7.069872563749672e-12
0.04535999999999991,7.104636229153031e-12
0.04553999999999991,7.139570883077008e-12
0.04571999999999991,7.174677365131677e-12
0.04589999999999991,7.209956519040189e-12
0.04607999999999991,7.245409192657369e-12
0.04625999999999991,7.281036237991286e-12
0.04643999999999991,7.316838511222472e-12
0.04661999999999991,7.352816872724891e-12
0.04679999999999991,7.388972187086149e-12
0.04697999999999991,7.42530532312784e-12
0.04715999999999991,7.461817153926776e-12
0.04733999999999991,7.498508556835115e-12
0.04751999999999991,7.535380413502258e-12
0.04769999999999991,7.572433609894224e-12
0.04787999999999991,7.609669036316269e-12
0.04805999999999991,7.647087587432407e-12
0.04823999999999991,7.68469016228821e-12
0.04841999999999991,7.722477664332415e-12
0.04859999999999991,7.760451001435799e-12
0.04877999999999991,7.79861108591571e-12
0.04895999999999991,7.836958834556525e-12
0.04913999999999991,7.875495168630738e-12
0.04931999999999991,7.91422101392241e-12
0.04949999999999991,7.953137300748341e-12
0.0496799999999999,7.992244963979582e-12
0.0498599999999999,8.031544943064151e-12
0.0500399999999999,8.071038182050077e-12
0.0502199999999999,8.110725629606953e-12
0.0503999999999999,8.1506082390488e-12
0.0505799999999999,8.190686968355878e-12
0.0507599999999999,8.230962780199852e-12
0.0509399999999999,8.271436641962814e-12
0.0511199999999999,8.312109525763978e-12
0.0512999999999999,8.352982408481147e-12
0.0514799999999999,8.394056271773627e-12
0.0516599999999999,8.435332102105637e-12
0.0518399999999999,8.476810890770416e-12
0.0520199999999999,8.518493633912912e-12
0.0521999999999999,8.560381332554599e-12
0.0523799999999999,8.602474992616407e-12
0.0525599999999999,8.644775624941823e-12
0.0527399999999999,8.68728424532248e-12
0.0529199999999999,8.730001874521916e-12
0.0530999999999999,8.772929538298506e-12
0.0532799999999999,8.816068267431922e-12
0.0534599999999999,8.859419097744845e-12
0.0536399999999999,8.902983070131005e-12
0.0538199999999999,8.946761230576725e-12
0.0539999999999999,8.990754630187269e-12
0.05417999999999989,9.03496432521152e-12
0.05435999999999989,9.07939137706849e-12
0.05453999999999989,9.12403685236845e-12
0.05471999999999989,9.168901822943583e-12
0.05489999999999989,9.213987365868702e-12
0.05507999999999989,9.259294563489428e-12
0.05525999999999989,9.304824503448375e-12
0.05543999999999989,9.350578278708235e-12
0.05561999999999989,9.396556987580719e-12
0.05579999999999989,9.442761733749342e-12
0.05597999999999989,9.489193626299037e-12
0.05615999999999989,9.535853779741235e-12
0.05633999999999989,9.582743314037922e-12
0.05651999999999989,9.62986335463212e-12
0.05669999999999989,9.677215032471935e-12
0.05687999999999989,9.724799484037805e-12
0.05705999999999989,9.772617851370628e-12
0.05723999999999989,9.82067128209693e-12
0.05741999999999989,9.86896092945816e-12
0.05759999999999989,9.91748795233618e-12
0.05777999999999989,9.966253515281749e-12
0.05795999999999989,1.00152587885418e-11
0.05813999999999989,1.006450494808824e-11
0.05831999999999989,1.011399317564341e-11
0.05849999999999989,1.016372465871072e-11
0.05867999999999989,1.021370059060081e-11
0.05885999999999988,1.026392217046093e-11
0.05903999999999988,1.031439060330404e-11
0.05921999999999988,1.036510710003428e-11
0.05939999999999988,1.041607287748038e-11
0.05957999999999988,1.046728915841995e-11
0.05975999999999988,1.051875717161111e-11
0.05993999999999988,1.057047815182014e-11
0.06011999999999988,1.062245333985328e-11
0.06029999999999988,1.067468398258272e-11
0.06047999999999988,1.072717133297819e-11
0.06065999999999988,1.07799166501356e-11
0.06083999999999988,1.083292119930916e-11
0.06101999999999988,1.088618625193816e-11
0.06119999999999988,1.093971308567819e-11
0.06137999999999988,1.099350298443302e-11
0.06155999999999988,1.104755723838304e-11
0.06173999999999988,1.110187714401731e-11
0.06191999999999988,1.115646400416123e-11
0.06209999999999988,1.121131912801265e-11
0.06227999999999988,1.126644383116766e-11
0.06245999999999988,1.13218394356549e-11
0.06263999999999988,1.137750726996435e-11
0.06281999999999988,1.143344866908292e-11
0.06299999999999988,1.148966497452081e-11
0.06317999999999988,1.154615753434704e-11
0.06335999999999987,1.160292770322088e-11
0.06353999999999987,1.165997684242063e-11
0.06371999999999987,1.171730631988177e-11
0.06389999999999987,1.177491751022301e-11
0.06407999999999987,1.183281179478349e-11
0.06425999999999987,1.189099056165297e-11
0.06443999999999987,1.194945520570615e-11
0.06461999999999987,1.200820712863358e-11
0.06479999999999987,1.206724773897701e-11
0.06497999999999987,1.212657845216211e-11
0.06515999999999987,1.2186200690532e-11
0.06533999999999987,1.224611588337863e-11
0.06551999999999987,1.230632546698109e-11
0.06569999999999987,1.236683088463502e-11
0.06587999999999987,1.242763358668958e-11
0.06605999999999987,1.248873503058114e-11
0.06623999999999987,1.255013668086721e-11
0.06641999999999987,1.261184000926099e-11
0.06659999999999987,1.267384649466724e-11
0.06677999999999987,1.273615762321626e-11
0.06695999999999987,1.279877488829819e-11
0.06713999999999987,1.286169979060126e-11
0.06731999999999987,1.292493383814439e-11
0.06749999999999987,1.298847854631322e-11
0.06767999999999987,1.30523354378984e-11
0.06785999999999986,1.311650604312729e-11
0.06803999999999986,1.318099189970478e-11
0.06821999999999986,1.324579455284614e-11
0.06839999999999986,1.331091555531518e-11
0.06857999999999986,1.33763564674597e-11
0.06875999999999986,1.344211885725001e-11
0.06893999999999986,1.350820430031545e-11
0.06911999999999986,1.357461437998022e-11
0.06929999999999986,1.364135068730315e-11
0.06947999999999986,1.370841482111222e-11
0.06965999999999986,1.377580838804525e-11
0.06983999999999986,1.384353300258653e-11
0.07001999999999986,1.391159028710541e-11
0.07019999999999986,1.397998187189287e-11
0.07037999999999986,1.404870939520278e-11
0.07055999999999986,1.411777450328878e-11
0.07073999999999986,1.418717885044354e-11
0.07091999999999986,1.425692409903789e-11
0.07109999999999986,1.432701191955914e-11
0.07127999999999986,1.43974439906524e-11
0.07145999999999986,1.446822199915937e-11
0.07163999999999986,1.453934764015683e-11
0.07181999999999986,1.461082261699842e-11
0.07199999999999986,1.46826486413535e-11
0.07217999999999986,1.475482743325028e-11
0.07235999999999985,1.482736072111107e-11
0.07253999999999985,1.49002502417988e-11
0.07271999999999985,1.497349774065426e-11
0.07289999999999985,1.504710497153972e-11
0.07307999999999985,1.51210736968768e-11
0.07325999999999985,1.519540568769317e-11
0.07343999999999985,1.527010272365891e-11
0.07361999999999985,1.534516659313348e-11
0.07379999999999985,1.542059909320214e-11
0.07397999999999985,1.549640202972548e-11
0.07415999999999985,1.557257721737516e-11
0.07433999999999985,1.564912647968145e-11
0.07451999999999985,1.572605164907287e-11
0.07469999999999985,1.580335456692181e-11
0.07487999999999985,1.588103708358826e-11
0.07505999999999985,1.595910105845969e-11
0.07523999999999985,1.603754835999945e-11
0.07541999999999985,1.611638086578829e-11
0.07559999999999985,1.619560046256767e-11
0.07577999999999985,1.627520904628858e-11
0.07595999999999985,1.635520852215013e-11
0.07613999999999985,1.643560080464948e-11
0.07631999999999985,1.651638781762407e-11
0.07649999999999985,1.659757149429934e-11
0.07667999999999985,1.667915377733082e-11
0.07685999999999985,1.676113661885292e-11
0.07703999999999984,1.684352198052456e-11
0.07721999999999984,1.692631183357345e-11
0.07739999999999984,1.700950815884454e-11
0.07757999999999984,1.709311294684474e-11
0.07775999999999984,1.717712819779334e-11
0.07793999999999984,1.726155592166362e-11
0.07811999999999984,1.734639813823518e-11
0.07829999999999984,1.743165687713928e-11
0.07847999999999984,1.751733417790693e-11
0.07865999999999984,1.760343209001547e-11
0.07883999999999984,1.768995267294032e-11
0.07901999999999984,1.777689799619927e-11
0.07919999999999984,1.786427013940432e-11
0.07937999999999984,1.795207119231009e-11
0.07955999999999984,1.804030325486103e-11
0.07973999999999984,1.812896843724285e-11
0.07991999999999984,1.821806885993082e-11
0.08009999999999984,1.830760665374183e-11
0.08027999999999984,1.83975839598817e-11
0.08045999999999984,1.848800292999696e-11
0.08063999999999984,1.857886572622557e-11
0.08081999999999984,1.867017452124905e-11
0.08099999999999984,1.87619314983387e-11
0.08117999999999984,1.885413885141347e-11
0.08135999999999984,1.894679878508621e-11
0.08153999999999983,1.903991351471954e-11
0.08171999999999983,1.913348526647457e-11
0.08189999999999983,1.922751627736514e-11
0.08207999999999983,1.932200879530998e-11
0.08225999999999983,1.941696507918646e-11
0.08243999999999983,1.951238739888073e-11
0.08261999999999983,1.960827803534468e-11
0.08279999999999983,1.970463928064719e-11
0.08297999999999983,1.98014734380296e-11
0.08315999999999983,1.989878282195888e-11
0.08333999999999983,1.999656975818004e-11
0.08351999999999983,2.009483658377537e-11
0.08369999999999983,2.019358564721538e-11
0.08387999999999983,2.02928193084157e-11
0.08405999999999983,2.039253993879278e-11
0.08423999999999983,2.049274992131769e-11
0.08441999999999983,2.059345165057323e-11
0.08459999999999983,2.069464753281233e-11
0.08477999999999983,2.079633998601074e-11
0.08495999999999983,2.08985314399247e-11
0.08513999999999983,2.100122433615187e-11
0.08531999999999983,2.110442112818238e-11
0.08549999999999983,2.120812428146106e-11
0.08567999999999983,2.131233627344395e-11
0.08585999999999983,2.141705959365637e-11
0.08603999999999982,2.152229674375035e-11
0.08621999999999982,2.162805023756534e-11
0.08639999999999982,2.173432260118602e-11
0.08657999999999982,2.184111637300144e-11
0.08675999999999982,2.194843410376383e-11
0.08693999999999982,2.205627835665116e-11
0.08711999999999982,2.216465170732476e-11
0.08729999999999982,2.227355674398993e-11
0.08747999999999982,2.238299606745753e-11
0.08765999999999982,2.249297229120514e-11
0.08783999999999982,2.260348804143805e-11
0.08801999999999982,2.271454595714838e-11
0.08819999999999982,2.282614869018127e-11
0.08837999999999982,2.293829890529549e-11
0.08855999999999982,2.305099928022244e-11
0.08873999999999982,2.316425250573442e-11
0.08891999999999982,2.327806128570384e-11
0.08909999999999982,2.339242833716932e-11
0.08927999999999982,2.350735639039489e-11
0.08945999999999982,2.362284818894081e-11
0.08963999999999982,2.373890648971987e-11
0.08981999999999982,2.385553406307023e-11
0.08999999999999982,2.39727336928116e-11
0.09017999999999982,2.409050817631959e-11
0.09035999999999982,2.420886032458368e-11
0.09053999999999982,2.43277929622764e-11
0.09071999999999981,2.44473089278202e-11
0.09089999999999981,2.456741107345112e-11
0.09107999999999981,2.468810226528866e-11
0.09125999999999981,2.480938538340137e-11
0.09143999999999981,2.493126332187301e-11
0.09161999999999981,2.50537389888727e-11
0.09179999999999981,2.517681530672213e-11
0.09197999999999981,2.530049521196346e-11
0.09215999999999981,2.542478165542801e-11
0.09233999999999981,2.554967760230545e-11
0.09251999999999981,2.567518603221393e-11
0.09269999999999981,2.580130993926926e-11
0.09287999999999981,2.592805233215401e-11
0.09305999999999981,2.605541623418968e-11
0.09323999999999981,2.618340468340587e-11
0.09341999999999981,2.631202073261284e-11
0.09359999999999981,2.644126744947073e-11
0.09377999999999981,2.657114791656359e-11
0.09395999999999981,2.670166523146994e-11
0.09413999999999981,2.683282250683602e-11
0.09431999999999981,2.696462287044773e-11
0.09449999999999981,2.709706946530544e-11
0.09467999999999981,2.72301654496941e-11
0.09485999999999981,2.736391399726127e-11
0.09503999999999981,2.749831829708864e-11
0.0952199999999998,2.763338155376605e-11
0.0953999999999998,2.776910698746911e-11
0.0955799999999998,2.790549783403091e-11
0.0957599999999998,2.804255734502195e-11
0.0959399999999998,2.818028878782072e-11
0.0961199999999998,2.831869544569474e-11
0.0962999999999998,2.845778061787542e-11
0.0964799999999998,2.859754761963369e-11
0.0966599999999998,2.873799978236127e-11
0.0968399999999998,2.887914045364265e-11
0.0970199999999998,2.902097299733976e-11
0.0971999999999998,2.916350079366467e-11
0.0973799999999998,2.930672723926426e-11
0.0975599999999998,2.945065574729261e-11
0.0977399999999998,2.959528974749646e-11
0.0979199999999998,2.974063268629442e-11
0.0980999999999998,2.988668802685455e-11
0.0982799999999998,3.003345924917518e-11
0.0984599999999998,3.018094985017177e-11
0.0986399999999998,3.032916334375093e-11
0.0988199999999998,3.047810326089793e-11
0.0989999999999998,3.06277731497558e-11
0.0991799999999998,3.077817657570922e-11
0.0993599999999998,3.092931712146788e-11
0.0995399999999998,3.10811983871514e-11
0.09971999999999979,3.123382399036962e-11
0.09989999999999979,3.138719756630942e-11
0.1000799999999998,3.154132276781917e-11
0.1002599999999998,3.169620326549467e-11
0.1004399999999998,3.185184274776351e-11
0.1006199999999998,3.200824492096905e-11
0.1007999999999998,3.216541350946281e-11
0.1009799999999998,3.232335225568392e-11
0.1011599999999998,3.248206492025127e-11
0.1013399999999998,3.264155528205101e-11
0.1015199999999998,3.280182713832159e-11
0.1016999999999998,3.296288430474375e-11
0.1018799999999998,3.312473061552992e-11
0.1020599999999998,3.328736992351336e-11
0.1022399999999998,3.345080610023648e-11
0.1024199999999998,3.361504303604464e-11
0.1025999999999998,3.378008464017056e-11
0.1027799999999998,3.394593484083159e-11
0.1029599999999998,3.411259758531805e-11
0.1031399999999998,3.428007684008314e-11
0.1033199999999998,3.444837659084082e-11
0.1034999999999998,3.461750084265412e-11
0.1036799999999998,3.478745362002769e-11
0.1038599999999998,3.495823896700661e-11
0.1040399999999998,3.512986094726285e-11
0.1042199999999998,3.530232364419947e-11
0.1043999999999998,3.547563116103409e-11
0.1045799999999998,3.564978762090587e-11
0.1047599999999998,3.582479716696112e-11
0.1049399999999998,3.600066396245798e-11
0.1051199999999998,3.617739219085777e-11
0.1052999999999998,3.635498605592413e-11
0.1054799999999998,3.653344978182142e-11
0.1056599999999998,3.671278761321057e-11
0.1058399999999998,3.689300381535212e-11
0.1060199999999998,3.707410267419971e-11
0.1061999999999998,3.725608849650258e-11
0.1063799999999998,3.743896560990829e-11
0.1065599999999998,3.762273836305586e-11
0.1067399999999998,3.780741112568615e-11
0.1069199999999998,3.799298828873454e-11
0.1070999999999998,3.817947426443904e-11
0.1072799999999998,3.836687348644011e-11
0.1074599999999998,3.855519040988335e-11
0.1076399999999998,3.874442951152503e-11
0.1078199999999998,3.893459528983364e-11
0.1079999999999998,3.912569226509555e-11
0.1081799999999998,3.93177249795185e-11
0.1083599999999998,3.951069799734013e-11
0.1085399999999998,3.970461590492951e-11
0.1087199999999998,3.989948331089881e-11
0.1088999999999998,4.009530484620358e-11
0.1090799999999998,4.029208516425861e-11
0.1092599999999998,4.048982894103591e-11
0.1094399999999998,4.068854087518104e-11
0.1096199999999998,4.088822568812078e-11
0.1097999999999998,4.108888812416923e-11
0.1099799999999998,4.129053295063922e-11
0.1101599999999998,4.149316495795481e-11
0.1103399999999998,4.169678895976081e-11
0.1105199999999998,4.190140979303278e-11
0.1106999999999998,4.210703231819196e-11
0.1108799999999998,4.231366141921751e-11
0.1110599999999998,4.252130200375784e-11
0.1112399999999998,4.272995900324444e-11
0.1114199999999998,4.293963737300846e-11
0.1115999999999998,4.315034209239276e-11
0.1117799999999998,4.336207816486818e-11
0.1119599999999998,4.357485061815294e-11
0.1121399999999998,4.378866450432001e-11
0.1123199999999998,4.40035248999254e-11
0.1124999999999998,4.421943690611662e-11
0.1126799999999998,4.443640564875443e-11
0.1128599999999998,4.46544362785341e-11
0.1130399999999998,4.48735339710968e-11
0.1132199999999998,4.509370392716002e-11
0.1133999999999998,4.531495137262628e-11
0.1135799999999998,4.553728155871483e-11
0.1137599999999998,4.576069976207579e-11
0.1139399999999998,4.598521128491434e-11
0.1141199999999998,4.621082145511366e-11
0.1142999999999998,4.643753562636004e-11
0.1144799999999998,4.66653591782627e-11
0.1146599999999998,4.689429751647933e-11
0.1148399999999998,4.712435607284406e-11
0.1150199999999998,4.735554030548901e-11
0.1151999999999998,4.758785569897349e-11
0.1153799999999998,4.782130776440776e-11
0.1155599999999998,4.805590203958239e-11
0.1157399999999998,4.829164408909727e-11
0.1159199999999998,4.852853950448791e-11
0.1160999999999998,4.876659390435386e-11
0.1162799999999998,4.90058129344913e-11
0.1164599999999998,4.924620226802228e-11
0.1166399999999998,4.948776760552619e-11
0.1168199999999998,4.973051467516722e-11
0.1169999999999998,4.997444923283385e-11
0.1171799999999998,5.021957706226442e-11
0.1173599999999998,5.046590397518867e-11
0.1175399999999998,5.071343581145165e-11
0.1177199999999998,5.096217843915938e-11
0.1178999999999998,5.121213775480298e-11
0.1180799999999998,5.146331968340698e-11
0.1182599999999998,5.171573017865439e-11
0.1184399999999998,5.196937522303198e-11
0.1186199999999998,5.222426082796332e-11
0.1187999999999998,5.248039303395263e-11
0.1189799999999998,5.273777791071705e-11
0.1191599999999998,5.299642155733373e-11
0.1193399999999998,5.32563301023736e-11
0.1195199999999998,5.351750970405063e-11
0.1196999999999998,5.37799665503539e-11
0.1198799999999998,5.404370685919958e-11
0.1200599999999998,5.430873687856861e-11
0.1202399999999997,5.457506288665006e-11
0.1204199999999997,5.484269119199045e-11
0.1205999999999997,5.511162813363458e-11
0.1207799999999997,5.538188008127519e-11
0.1209599999999997,5.56534534353946e-11
0.1211399999999997,5.592635462741729e-11
0.1213199999999997,5.620059011985419e-11
0.1214999999999997,5.647616640645344e-11
0.1216799999999997,5.675309001235028e-11
0.1218599999999997,5.703136749421399e-11
0.1220399999999997,5.731100544040333e-11
0.1222199999999997,5.759201047111361e-11
0.1223999999999997,5.787438923853167e-11
0.1225799999999997,5.815814842698872e-11
0.1227599999999997,5.844329475311206e-11
0.1229399999999997,5.872983496598409e-11
0.1231199999999997,5.901777584729069e-11
0.1232999999999997,5.930712421148301e-11
0.1234799999999997,5.959788690593082e-11
0.1236599999999997,5.989007081108169e-11
0.1238399999999997,6.018368284061635e-11
0.1240199999999997,6.047872994161175e-11
0.1241999999999997,6.077521909469764e-11
0.1243799999999997,6.10731573142172e-11
0.1245599999999997,6.1372551648388e-11
0.1247399999999997,6.167340917946447e-11
0.1249199999999997,6.197573702390269e-11
0.1250999999999997,6.227954233251802e-11
0.1252799999999998,6.258483229065438e-11
0.1254599999999998,6.289161411834795e-11
