db((v(/net8 ?result ac) - v(/net7 ?result ac))) X,db((v(/net8 ?result ac) - v(/net7 ?result ac))) Y
0.008511380382023735,110.8580738437773
0.008709635899560775,110.8578224459675
0.008912509381337422,110.8575592157254
0.009120108393559064,110.8572835970975
0.009332543007969875,110.8569950071474
0.009549925860214322,110.8566928379583
0.009772372209558068,110.8563764498479
0.00999999999999996,110.8560451752479
0.0102329299228075,110.8556983157823
0.01047128548050895,110.8553351386697
0.01071519305237602,110.8549548781134
0.01096478196143181,110.8545567324862
0.01122018454301959,110.8541398614435
0.01148153621496878,110.8537033872472
0.01174897554939525,110.8532463895809
0.01202264434617408,110.8527679056398
0.01230268770812376,110.8522669276857
0.01258925411794162,110.8517424018893
0.01288249551693128,110.8511932235587
0.01318256738556401,110.8506182374736
0.01348962882591648,110.85001623475
0.01380384264602879,110.8493859502109
0.01412537544622748,110.8487260588822
0.01445439770745921,110.8480351755834
0.01479108388168201,110.8473118498102
0.01513561248436201,110.846554563857
0.01548816618912474,110.8457617297363
0.01584893192461106,110.8449316856581
0.01621810097358923,110.844062692367
0.01659586907437553,110.8431529314702
0.01698243652461736,110.8422004982668
0.01737800828749367,110.841203402817
0.01778279410038914,110.8401595606144
0.01819700858609975,110.8390667924004
0.01862087136662858,110.8379228187605
0.01905460717963238,110.8367252539262
0.01949844599758035,110.8354716033509
0.01995262314968869,110.8341592575763
0.02041737944669519,110.832785488484
0.02089296130854029,110.8313474410655
0.02137962089502221,110.8298421304556
0.02187761623949541,110.8282664355351
0.02238721138568328,110.8266170933607
0.02290867652767761,110.8248906907636
0.0234422881531991,110.8230836608657
0.02398832919019478,110.8211922738572
0.02454708915685017,110.8192126308502
0.02511886431509567,110.8171406568439
0.0257039578276885,110.8149720929471
0.02630267991895368,110.8127024872435
0.02691534803926901,110.8103271896017
0.02754228703338151,110.8078413384386
0.02818382931264438,110.8052398576252
0.0288403150312659,110.8025174416986
0.02951209226666369,110.7996685501346
0.03019951720401999,110.7966873959769
0.03090295432513573,110.7935679360882
0.03162277660168361,110.7903038601408
0.03235936569296264,110.7868885809091
0.03311311214825892,110.7833152207289
0.03388441561392006,110.7795766016642
0.03467368504525296,110.7756652333414
0.03548133892335734,110.7715733001106
0.03630780547700992,110.767292647839
0.03715352290971704,110.7628147730324
0.0380189396320559,110.7581308051348
0.03890451449942783,110.7532314974648
0.03981071705534948,110.748107209542
0.04073802778041102,110.7427478934129
0.04168693834703328,110.7371430802247
0.042657951880159,110.7312818624391
0.04365158322401633,110.7251528809534
0.04466835921509604,110.7187443062635
0.04570881896148722,110.7120438251564
0.04677351412871953,110.7050386222448
0.04786300923226354,110.6977153651395
0.04897788193684432,110.6900601863184
0.05011872336272692,110.6820586660353
0.05128613839913617,110.673695816
0.05248074602497694,110.6649560632818
0.05370317963702494,110.6558232302377
0.05495408738576212,110.6462805203633
0.05623413251903456,110.6363104989735
0.05754399373371533,110.6258950785997
0.05888436553555853,110.6150155004123
0.0602559586074354,110.6036523200619
0.06165950018614783,110.5917853901763
0.06309573444801893,110.5793938455734
0.06456542290346515,110.566456089109
0.06606934480075918,110.5529497778428
0.06760829753919775,110.5388518100841
0.06918309709189321,110.5241383121707
0.07079457843841334,110.5087846296772
0.07244359600749854,110.4927653169243
0.07413102413009127,110.4760541282459
0.07585775750291789,110.4586240138309
0.07762471166286866,110.4404471114602
0.07943282347242762,110.4214947477932
0.08128305161640939,110.4017374352332
0.08317637711026656,110.3811448756116
0.08511380382023709,110.3596859617314
0.08709635899560748,110.3373287888198
0.08912509381337395,110.3140406604323
0.09120108393559036,110.2897881049174
0.09332543007969847,110.2645368906115
0.09549925860214295,110.2382520458577
0.0977237220955804,110.2108978840047
0.09999999999999931,110.1824380314265
0.1023292992280747,110.1528354578773
0.1047128548050892,110.1220525160398
0.1071519305237599,110.0900509801763
0.1096478196143177,110.0567920920604
0.1122018454301956,110.0222366129192
0.1148153621496875,109.9863448763909
0.1174897554939521,109.9490768506181
0.1202264434617404,109.9103922028632
0.1230268770812373,109.870250368381
0.1258925411794158,109.8286106276744
0.1288249551693125,109.7854321841724
0.1318256738556398,109.7406742500908
0.1348962882591644,109.694296135623
0.1380384264602875,109.6462573422585
0.1412537544622744,109.5965176596387
0.1445439770745917,109.5450372688554
0.1479108388168197,109.4917768454499
0.1513561248436197,109.4366976678523
0.154881661891247,109.3797617282943
0.1584893192461102,109.3209318448071
0.1621810097358918,109.2601717738111
0.1659586907437549,109.1974463273636
0.1698243652461732,109.1327214849579
0.1737800828749363,109.0659645088611
0.177827941003891,108.9971440574627
0.181970085860997,108.9262302955499
0.1862087136662854,108.8531950021113
0.1905460717963233,108.7780116748595
0.1949844599758031,108.7006556301051
0.1995262314968865,108.6211040982584
0.2041737944669514,108.5393363125011
0.2089296130854024,108.4553335908229
0.2137962089502216,108.3690794120545
0.2187761623949536,108.2805594826414
0.2238721138568323,108.1897617955915
0.2290867652767756,108.096676680028
0.2344228815319904,108.0012968421648
0.2398832919019472,107.9036173957469
0.2454708915685012,107.8036358827067
0.2511886431509561,107.7013522834405
0.2570395782768844,107.5967690164949
0.2630267991895361,107.4898909300379
0.2691534803926895,107.3807252790702
0.2754228703338145,107.269281696546
0.2818382931264432,107.1555721523942
0.2884031503126583,107.0396109036033
0.2951209226666363,106.9214144365367
0.3019951720401993,106.8010013987473
0.3090295432513566,106.6783925245118
0.3162277660168354,106.5536105518011
0.3235936569296257,106.4266801342049
0.3311311214825885,106.2976277456532
0.3388441561391999,106.1664815801807
0.3467368504525289,106.0332714482803
0.3548133892335726,105.8980286681716
0.3630780547700985,105.7607859560048
0.3715352290971696,105.6215773120971
0.3801893963205581,105.480437907509
0.3890451449942774,105.3374039689794
0.398107170553494,105.1925126645994
0.4073802778041094,105.0458019899892
0.416869383470332,104.897310655737
0.4265795188015891,104.747077977423
0.4365158322401623,104.5951437673839
0.4466835921509594,104.4415482300913
0.4570881896148712,104.2863318601398
0.4677351412871942,104.1295353453578
0.4786300923226343,103.971199472651
0.489778819368442,103.8113650387655
0.5011872336272679,103.6500727655023
0.5128613839913604,103.4873632201697
0.524807460249768,103.3232767402379
0.537031796370248,103.1578533629992
0.5495408738576197,102.9911327606827
0.5623413251903442,102.8231541799061
0.5754399373371519,102.6539563866495
0.5888436553555838,102.4835776155936
0.6025595860743524,102.3120555242134
0.6165950018614768,102.1394271522532
0.6309573444801877,101.965728884465
0.6456542290346499,101.7909964188988
0.6606934480075902,101.6152647385609
0.6760829753919758,101.4385680872641
0.6918309709189304,101.2609399494404
0.7079457843841317,101.0824130333614
0.7244359600749837,100.9030192575278
0.7413102413009109,100.7227897409606
0.758577575029177,100.5417547955029
0.7762471166286847,100.3599439215526
0.7943282347242743,100.1773858060986
0.8128305161640919,99.99410832332997
0.8317637711026634,99.81013853695228
0.8511380382023687,99.62550270502615
0.8709635899560726,99.44022628622719
0.8912509381337372,99.25433394785719
0.9120108393559012,99.06784957537907
0.9332543007969822,98.8807962831726
0.9549925860214269,98.6931964263937
0.9772372209558013,98.50507161405264
0.9999999999999905,98.31644272264288
1.023292992280744,98.12732991084582
1.047128548050889,97.93775263485001
1.071519305237596,97.74772966380735
1.096478196143174,97.5572790963304
1.122018454301952,97.36641837684348
1.148153621496871,97.17516431244891
1.174897554939518,96.98353308985382
1.202264434617401,96.7915402925312
1.230268770812369,96.59920091778611
1.258925411794154,96.40652939392361
1.288249551693121,96.21353959727769
1.318256738556393,96.02024486919578
1.34896288259164,95.82665803280362
1.38038426460287,95.63279140966158
1.41253754462274,95.43865683611143
1.445439770745912,95.24426567944927
1.479108388168192,95.04962885376146
1.513561248436192,94.85475683554321
1.548816618912465,94.65965967888928
1.584893192461097,94.46434703045435
1.621810097358913,94.26882814405518
1.659586907437543,94.07311189485674
1.698243652461726,93.87720679326404
1.737800828749357,93.68112099846689
1.778279410038903,93.48486233149485
1.819700858609964,93.28843828803593
1.862087136662847,93.0918560508497
1.905460717963226,92.89512250173632
1.949844599758024,92.69824423319807
1.995262314968858,92.50122755976767
2.041737944669507,92.30407852887667
2.089296130854017,92.10680293144215
2.137962089502209,91.90940631208078
2.187761623949529,91.71189397896003
2.238721138568315,91.51427101331689
2.290867652767748,91.31654227866589
2.344228815319896,91.11871242963205
2.398832919019464,90.92078592050905
2.454708915685003,90.72276701348507
2.511886431509552,90.52465978657379
2.570395782768835,90.32646814123432
2.630267991895352,90.12819580971858
2.691534803926885,89.92984636214275
2.754228703338135,89.73142321327214
2.818382931264422,89.53292962905651
2.884031503126573,89.33436873290302
2.951209226666352,89.13574351170735
3.019951720401981,88.93705682165395
3.090295432513555,88.73831139376426
3.162277660168343,88.53950983923838
3.235936569296245,88.34065465458644
3.311311214825872,88.14174822653871
3.388441561391986,87.94279283676818
3.467368504525275,87.7437906663976
3.548133892335712,87.54474380036164
3.63078054770097,87.34565423154376
3.715352290971681,87.146523864779
3.801893963205566,86.94735452065979
3.890451449942759,86.74814793920905
3.981071705534924,86.54890578337792
4.073802778041077,86.34962964241423
4.168693834703303,86.1503210350739
4.265795188015875,85.95098141270638
4.365158322401607,85.75161216220209
4.466835921509577,85.55221460882542
4.570881896148695,85.35279001890999
4.677351412871925,85.15333960245684
4.786300923226324,84.95386451560245
4.897788193684401,84.75436586300022
5.011872336272661,84.55484470008483
5.128613839913585,84.35530203524316
5.248074602497661,84.15573883189339
5.37031796370246,83.95615601047487
5.495408738576177,83.75655445034367
5.62341325190342,83.55693499159601
5.754399373371497,83.3572984368041
5.888436553555815,83.15764555268302
6.025595860743501,82.95797707167992
6.165950018614743,82.75829369349468
6.309573444801852,82.55859608653587
6.456542290346472,82.35888488931045
6.606934480075875,82.15916071175373
6.76082975391973,81.95942413650278
6.918309709189275,81.75967572010845
7.079457843841287,81.55991599419905
7.244359600749807,81.36014546659125
7.413102413009079,81.16036462235101
7.585775750291739,80.96057392480945
7.762471166286816,80.76077381653016
7.943282347242711,80.56096472023933
8.128305161640887,80.36114703970937
8.317637711026601,80.16132116060624
8.511380382023653,79.96148745129857
8.709635899560691,79.76164626363212
8.912509381337337,79.56179793366537
9.120108393558976,79.3619427823787
9.332543007969786,79.16208111634832
9.549925860214232,78.96221322838949
9.772372209557977,78.76233939817448
9.999999999999867,78.56245989281942
10.2329299228074,78.36257496744723
10.47128548050885,78.16268486572507
10.71519305237592,77.96278982037818
10.9647819614317,77.76289005367782
11.22018454301948,77.56298577791318
11.48153621496867,77.36307719583577
11.74897554939514,77.16316450108989
12.02264434617397,76.96324787861863
12.30268770812365,76.76332750505557
12.5892541179415,76.56340354909757
12.88249551693117,76.36347617185977
13.18256738556389,76.1635455272169
13.48962882591635,75.96361176212811
13.80384264602866,75.76367501694668
14.12537544622735,75.56373542571694
14.45439770745908,75.36379311645801
14.79108388168187,75.16384821143406
15.13561248436188,74.96390082741173
15.4881661891246,74.76395107590859
15.84893192461092,74.56399906342826
16.21810097358908,74.36404489168507
16.59586907437538,74.16408865782027
16.98243652461721,73.96413045460656
17.37800828749351,73.764170370645
17.78279410038898,73.56420849055208
18.19700858609959,73.36424489513897
18.62087136662842,73.1642796615825
19.05460717963221,72.96431286358846
19.49844599758018,72.76434457154762
19.95262314968852,72.56437485268495
20.41737944669501,72.36440377120138
20.8929613085401,72.16443138841041
21.37962089502202,71.96445776286772
21.87761623949522,71.76448295049474
22.38721138568308,71.56450700469759
22.90867652767741,71.36452997648016
23.44228815319889,71.16455191455182
23.98832919019457,70.96457286543091
24.54708915684996,70.76459287354294
25.11886431509545,70.5646119813151
25.70395782768827,70.36463022926596
26.30267991895345,70.16464765609123
26.91534803926877,69.9646642987459
27.54228703338127,69.76468019252245
28.18382931264414,69.56469537112559
28.84031503126565,69.36470986674395
29.51209226666343,69.16472371011793
30.19951720401973,68.96473693060508
30.90295432513546,68.76474955624231
31.62277660168334,68.56476161380515
32.35936569296236,68.36477312886471
33.11311214825863,68.16478412584173
33.88441561391976,67.96479462805846
34.67368504525266,67.76480465778796
35.48133892335703,67.5648142363015
36.3078054770096,67.36482338391339
37.15352290971671,67.16483212002436
38.01893963205556,66.96484046316233
38.90451449942748,66.76484843102207
39.81071705534914,66.56485604050246
40.73802778041067,66.3648633077424
41.68693834703292,66.16487024815498
42.65795188015863,65.9648768764602
43.65158322401594,65.76488320671615
44.66835921509564,65.56488925234896
45.70881896148681,65.36489502618102
46.77351412871911,65.16490054045835
47.86300923226311,64.9649058068765
48.97788193684388,64.76491083660537
50.11872336272647,64.5649156403129
51.28613839913571,64.36492022818763
52.48074602497646,64.16492460996039
53.70317963702445,63.96492879492493
54.95408738576162,63.76493279195756
56.23413251903405,63.56493660953601
57.54399373371481,63.36494025575738
58.884365535558,63.16494373835538
60.25595860743485,62.96494706471675
61.65950018614727,62.76495024189671
63.09573444801836,62.56495327663423
64.56542290346455,62.36495617536606
66.06934480075857,62.16495894424056
67.60829753919712,61.9649615891306
69.18309709189256,61.76496411564617
70.79457843841267,61.56496652914615
72.44359600749786,61.36496883474967
74.13102413009058,61.16497103734708
75.85775750291718,60.96497314161026
77.62471166286795,60.76497515200241
79.4328234724269,60.5649770727878
81.28305161640864,60.36497890804048
83.17637711026579,60.16498066165327
85.1138038202363,59.96498233734562
87.09635899560668,59.76498393867188
89.12509381337313,59.56498546902857
91.20108393558951,59.36498693166163
93.3254300796976,59.16498832967356
95.49925860214205,58.96498966602964
97.72372209557949,58.76499094356433
99.99999999999838,58.56499216498751
102.3292992280738,58.36499333288982
104.7128548050883,58.16499444974858
107.1519305237589,57.96499551793269
109.6478196143167,57.76499653970796
112.2018454301945,57.56499751724167
114.8153621496864,57.36499845260718
117.489755493951,57.16499934778861
120.2264434617393,56.96500020468466
123.0268770812361,56.76500102511291
125.8925411794146,56.56500181081363
128.8249551693113,56.36500256345329
131.8256738556385,56.16500328462841
134.8962882591631,55.96500397586863
138.0384264602862,55.76500463864016
141.253754462273,55.56500527434886
144.5439770745903,55.36500588434306
147.9108388168182,55.16500646991667
151.3561248436182,54.96500703231179
154.8816618912455,54.76500757272127
158.4893192461086,54.56500809229144
162.1810097358902,54.36500859212435
165.9586907437532,54.16500907328013
169.8243652461715,53.9650095367795
173.7800828749346,53.76500998360552
177.8279410038892,53.56501041470597
181.9700858609952,53.36501083099527
186.2087136662836,53.16501123335641
190.5460717963215,52.9650116226429
194.9844599758012,52.76501199968042
199.5262314968845,52.56501236526874
204.1737944669494,52.36501272018329
208.9296130854003,52.16501306517689
213.7962089502195,51.96501340098131
218.7761623949515,51.7650137283089
223.8721138568301,51.56501404785387
229.0867652767733,51.3650143602941
234.4228815319881,51.16501466629224
239.8832919019449,50.96501496649739
245.4708915684987,50.76501526154632
251.1886431509536,50.56501555206489
257.0395782768819,50.36501583866929
263.0267991895336,50.16501612196745
269.1534803926868,49.96501640256032
275.4228703338118,49.76501668104299
281.8382931264404,49.56501695800625
288.4031503126554,49.36501723403754
295.1209226666333,49.16501750972238
301.9951720401962,48.96501778564545
309.0295432513535,48.76501806239211
316.2277660168323,48.56501834054932
323.5936569296225,48.36501862070713
331.1311214825851,48.1650189034598
338.8441561391964,47.96501918940704
346.7368504525253,47.76501947915537
354.813389233569,47.56501977331942
363.0780547700948,47.36502007252313
371.5352290971658,47.16502037740118
380.1893963205542,46.96502068860024
389.0451449942735,46.76502100678037
398.1071705534899,46.56502133261655
407.3802778041052,46.36502166679981
416.8693834703277,46.16502201003911
426.5795188015848,45.96502236306242
436.5158322401579,45.76502272661859
446.6835921509548,45.56502310147876
457.0881896148666,45.365023488438
467.7351412871895,45.16502388831718
478.6300923226294,44.96502430196449
489.778819368437,44.76502473025726
501.1872336272629,44.56502517410401
512.8613839913553,44.36502563444616
524.8074602497628,44.16502611226019
537.0317963702427,43.96502660855955
549.5408738576142,43.76502712439702
562.3413251903385,43.56502766086665
575.439937337146,43.36502821910648
588.8436553555778,43.1650288003005
602.5595860743463,42.96502940568158
616.5950018614705,42.76503003653367
630.9573444801813,42.56503069419505
645.6542290346432,42.36503138006057
660.6934480075834,42.16503209558507
676.0829753919688,41.96503284228629
691.8309709189232,41.76503362174799
707.9457843841243,41.56503443562357
724.4359600749762,41.36503528563932
741.3102413009033,41.16503617359819
758.5775750291692,40.96503710138365
776.2471166286768,40.76503807096366
794.3282347242663,40.56503908439477
812.8305161640836,40.36504014382661
831.763771102655,40.16504125150631
851.1380382023601,39.96504240978339
870.9635899560639,39.76504362111459
891.2509381337284,39.56504488806938
912.0108393558921,39.36504621333502
933.254300796973,39.16504759972254
954.9925860214174,38.96504905017257
977.2372209557917,38.76505056776169
999.9999999999806,38.5650521557088
1023.292992280734,38.36505381738208
1047.128548050879,38.16505555630604
1071.519305237586,37.96505737616917
1096.478196143164,37.76505928083144
1122.018454301942,37.56506127433282
1148.15362149686,37.36506336090167
1174.897554939507,37.16506554496375
1202.264434617389,36.96506783115159
1230.268770812357,36.76507022431431
1258.925411794143,36.56507272952799
1288.249551693109,36.36507535210629
1318.256738556381,36.16507809761183
1348.962882591627,35.96508097186798
1380.384264602858,35.76508398097118
1412.537544622727,35.56508713130381
1445.439770745899,35.36509042954783
1479.108388168178,35.16509388269893
1513.561248436178,34.96509749808136
1548.816618912451,34.76510128336334
1584.893192461082,34.56510524657352
1621.810097358898,34.36510939611797
1659.586907437528,34.16511374079776
1698.24365246171,33.96511828982809
1737.800828749341,33.76512305285728
1778.279410038887,33.56512803998768
1819.700858609947,33.36513326179683
1862.08713666283,33.16513872936005
1905.460717963209,32.96514445427383
1949.844599758006,32.76515044868042
1995.262314968839,32.56515672529358
2041.737944669488,32.36516329742567
2089.296130853997,32.16517017901559
2137.962089502189,31.96517738465866
2187.761623949508,31.76518492963732
2238.721138568294,31.56519282995371
2290.867652767726,31.36520110236341
2344.228815319874,31.16520976441117
2398.832919019441,30.96521883446793
2454.70891568498,30.76522833176987
2511.886431509528,30.56523827645918
2570.395782768811,30.3652486896267
2630.267991895328,30.16525959335667
2691.53480392686,29.96527101077361
2754.228703338109,29.76528296609117
2818.382931264395,29.56529548466364
2884.031503126546,29.36530859303961
2951.209226666324,29.16532231901817
3019.951720401953,28.96533669170795
3090.295432513526,28.76535174158874
3162.277660168313,28.56536750057614
3235.936569296214,28.3653840020891
3311.311214825841,28.16540128112088
3388.441561391954,27.96541937431303
3467.368504525243,27.7654383200332
3548.133892335679,27.56545815845632
3630.780547700936,27.36547893164977
3715.352290971647,27.16550068366248
3801.893963205531,26.96552346061825
3890.451449942723,26.76554731081347
3981.071705534888,26.56557228481942
4073.80277804104,26.36559843558939
4168.693834703265,26.1656258185708
4265.795188015835,25.96565449182264
4365.158322401566,25.76568451613844
4466.835921509535,25.56571595517497
4570.881896148652,25.36574887558707
4677.351412871882,25.16578334716867
4786.30092322628,24.96581944300064
4897.788193684356,24.76585723960545
5011.872336272614,24.56589681710904
5128.613839913537,24.36593825941057
5248.074602497612,24.16598165435978
5370.31796370241,23.96602709394299
5495.408738576126,23.76607467447764
5623.413251903368,23.56612449681604
5754.399373371444,23.36617666655869
5888.436553555762,23.16623129427759
6025.595860743447,22.9662884957501
6165.950018614688,22.76634839220357
6309.573444801796,22.56641111057172
6456.542290346415,22.36647678376288
6606.934480075816,22.16654555094083
6760.82975391967,21.96661755781878
6918.309709189213,21.76669295696723
7079.457843841224,21.56677190813615
7244.359600749742,21.36685457859231
7413.102413009013,21.16694114347235
7585.775750291671,20.96703178615245
7762.471166286747,20.76712669863527
7943.28234724264,20.56722608195495
8128.305161640813,20.36733014660113
8317.637711026526,20.16743911296272
8511.380382023575,19.96755321179248
8709.635899560612,19.76767268469319
8912.509381337255,19.56779778462668
9120.108393558892,19.36792877644648
9332.5430079697,19.1680659374554
9549.925860214144,18.96820955798904
9772.372209557885,18.76835994202658
9999.999999999773,18.56851740782999
10232.92992280731,18.36868228861289
10471.28548050876,18.16885493324077
10715.19305237582,17.96903570696354
10964.7819614316,17.76922499218219
11220.18454301938,17.56942318925116
11481.53621496856,17.36963071731778
11748.97554939503,17.16984801520077
12022.64434617385,16.97007554230936
12302.68770812353,16.77031377960499
12589.25411794138,16.57056323060757
12882.49551693104,16.37082442244809
13182.56738556377,16.17109790696999
13489.62882591622,15.97138426188126
13803.84264602853,15.77168409195964
14125.37544622722,15.5719980303133
14454.39770745894,15.37232673969952
14791.08388168173,15.17267091390386
15135.61248436173,14.97303127918268
15488.16618912445,14.77340859577165
15848.93192461077,14.57380365946338
16218.10097358892,14.37421730325697
16595.86907437522,14.17465039908296
16982.43652461705,13.97510385960672
17378.00828749335,13.77557864011382
17782.79410038881,13.57607574048109
18197.00858609941,13.37659620723688
18620.87136662824,13.17714113571438
19054.60717963202,12.97771167230233
19498.44599757999,12.77830901679688
19952.62314968833,12.57893442485918
20417.37944669481,12.37958921058309
20892.9613085399,12.18027474917775
21379.62089502182,11.98099247976971
21877.61623949501,11.78174390832967
22387.21138568287,11.58253061072907
22908.67652767719,11.38335423593171
23442.28815319866,11.18421650932613
23988.32919019433,10.98511923620424
24547.08915684972,10.78606430539227
25118.8643150952,10.58705369303999
25703.95782768802,10.38808946657454
26302.67991895319,10.18917378882529
26915.34803926851,9.990308922326257
27542.287033381,9.791497233803018
28183.82931264386,9.592741198851023
28840.31503126536,9.394043406812436
29512.09226666314,9.195406565858887
30199.51720401943,8.996833508287455
30902.95432513516,8.798327196037734
31622.77660168303,8.599890726437437
32359.36569296204,8.401527338184687
33113.11214825831,8.203240417574754
33884.41561391944,8.005033504979499
34673.68504525233,7.806910301587472
35481.33892335669,7.608874676413016
36307.80547700926,7.410930673582449
37153.52290971635,7.213082519905639
38018.9396320552,7.015334632740932
38904.51449942712,6.817691628161759
39810.71705534876,6.620158329432523
40738.02778041028,6.422739775801806
41686.93834703253,6.225441231620231
42657.95188015823,6.028268195790315
43651.58322401554,5.831226411555091
44668.35921509522,5.634321876632034
45708.81896148639,5.437560853698159
46773.51412871868,5.240949881231681
47863.00923226267,5.044495784714822
48977.88193684342,4.848205688201675
50118.723362726,4.652087026254022
51286.13839913523,4.456147556247042
52480.74602497597,4.260395371045584
53703.17963702395,4.06483891205049
54954.08738576109,3.869486982612885
56234.13251903351,3.674348761812725
57543.99373371426,3.479433818596096
58884.36553555743,3.284752126263733
60255.95860743427,3.090314077301011
61659.50018614668,2.896130498537166
63095.73444801775,2.702212666618901
64565.42290346394,2.508572323780549
66069.34480075794,2.315221693889787
67608.29753919647,2.122173498744443
69183.0970918919,1.929440974592191
70794.57843841201,1.73703788884078
72443.59600749718,1.544978556922326
74131.02413008988,1.35327785927013
75857.75750291646,1.161951258361881
77624.71166286721,0.9710148157774132
79432.82347242614,0.7804852092137116
81283.05161640787,0.5903797493937581
83176.37711026499,0.4007163967993321
85113.80382023548,0.2115137781514102
87096.35899560584,0.02279120255458988
89125.09381337228,-0.1654313227853805
91201.08393558864,-0.3531330773692791
93325.43007969671,-0.5402926128437825
95499.25860214114,-0.7268877391869016
97723.72209557856,-0.912895511762139
99999.99999999742,-1.098292219372573
102329.2992280728,-1.283053373454293
104712.8548050872,-1.467153698557301
107151.9305237579,-1.650567124270109
109647.8196143157,-1.8332667787526
112201.8454301934,-2.015224984049475
114815.3621496853,-2.196413253364042
117489.7554939499,-2.376802290479065
120226.4434617382,-2.556361991517452
123026.877081235,-2.735061449240959
125892.5411794134,-2.91286896008935
128824.95516931,-3.089752034165463
131825.6738556373,-3.265677408373395
134896.2882591618,-3.440611062916886
138038.4264602849,-3.614518241363434
141253.7544622717,-3.787363474475524
144543.977074589,-3.959110608004651
147910.8388168169,-4.129722834634943
151356.1248436169,-4.299162730252192
154881.6618912441,-4.467392294700016
158489.3192461072,-4.634372997167651
162181.0097358887,-4.800065826333784
165958.6907437517,-4.964431345367123
169824.36524617,-5.12742975185751
173780.082874933,-5.289020942720942
177827.9410038876,-5.449164584088134
181970.0858609935,-5.607820186148972
186208.7136662818,-5.764947182885026
190546.0717963197,-5.920505016578614
194984.4599757993,-6.074453226941136
199526.2314968827,-6.226751544654388
204173.7944669475,-6.377359989068562
208929.6130853984,-6.526238969748301
213796.2089502175,-6.673349391505536
218776.1623949494,-6.818652762504844
223872.113856828,-6.962111304974567
229086.7652767712,-7.103688068005784
234422.881531986,-7.24334704187255
239883.2919019427,-7.381053273260648
245470.8915684965,-7.516772980750607
251188.6431509513,-7.650473669863588
257039.5782768795,-7.782124246947717
263026.7991895311,-7.911695131157785
269153.4803926843,-8.039158363764273
275422.8703338092,-8.164487714018545
281838.2931264378,-8.287658780800736
288403.1503126528,-8.408649089285722
295120.9226666306,-8.527438181880868
