(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
9.941648649044753e-05,-0.3499999999639993
9.942442782202203e-05,-0.3499999999360222
9.943413052316706e-05,-0.349999999928207
9.944594273354404e-05,-0.3499999999286592
9.94602566796199e-05,-0.3499999999297301
9.947689231096421e-05,-0.3499999999300101
9.948401135092062e-05,-0.3499999999298509
9.949137666505846e-05,-0.3499999999292304
9.949468376118341e-05,-0.3499999999252635
9.949794782346896e-05,-0.3499999999210317
9.950100249037108e-05,-0.3499999999149541
9.950401402299522e-05,-0.3499999999015487
9.950647735425815e-05,-0.3499999998531835
9.950759647680731e-05,-0.3499999996900376
9.950870369669749e-05,-0.3499999996729168
9.950918251977447e-05,-0.3499999998863191
9.950968815206148e-05,-0.3500000069199208
9.950991962209389e-05,-0.3500000355335572
9.951015598681014e-05,-0.3500001646888138
9.951037277268531e-05,-0.3500005208305123
9.951058597647535e-05,-0.3500012015424706
9.951078436834352e-05,-0.3500024313632578
9.951098036605945e-05,-0.3500061094673614
9.951108681773944e-05,-0.3500138059298376
9.951119206354273e-05,-0.3500389497617443
9.951124133012359e-05,-0.3500676870880882
9.951129131594355e-05,-0.3501068757208274
9.951133375855117e-05,-0.3501563262442106
9.951136492621051e-05,-0.3501871047198463
9.951139207403009e-05,-0.3501471285773538
9.951141123314764e-05,-0.3500467501052488
9.951142431656961e-05,-0.3500071310505797
9.951143656926993e-05,-0.3500010066399621
9.95114546127048e-05,-0.349999667417937
9.951147334087569e-05,-0.3499999202352944
9.951149217313924e-05,-0.3499999933360782
9.951152337251422e-05,-0.3499999994506205
9.951153999880842e-05,-0.3499999999756296
9.951155983095648e-05,-0.3499999999869163
9.951157535345085e-05,-0.3499999999862899
9.951158628185918e-05,-0.3499999999862776
9.951159840714898e-05,-0.3499999999862793
9.951160771404882e-05,-0.3499999999862822
9.951161819969734e-05,-0.3499999999862868
9.951163119340199e-05,-0.3499999999862941
9.951164530160359e-05,-0.349999999986303
9.951166076541991e-05,-0.3499999999863136
9.951167880746708e-05,-0.3499999999863264
9.951170126390125e-05,-0.3499999999863426
9.951173018165992e-05,-0.3499999999863636
9.951176579845032e-05,-0.3499999999863892
9.951180901507073e-05,-0.3499999999864193
9.951186214339528e-05,-0.3499999999864551
9.951192955618057e-05,-0.3499999999864981
9.951201839742057e-05,-0.3499999999865515
9.951213600171196e-05,-0.3499999999866172
9.951224481346542e-05,-0.3499999999866733
9.951236025813958e-05,-0.3499999999867285
9.951249518190629e-05,-0.3499999999867881
9.951261080755771e-05,-0.3499999999868354
9.951273417791633e-05,-0.3499999999868828
9.95128852266942e-05,-0.3499999999869373
9.951308017670931e-05,-0.3499999999870026
9.951331483772593e-05,-0.349999999987075
9.951358948895607e-05,-0.3499999999871519
9.951391884560858e-05,-0.3499999999872353
9.9514313139311e-05,-0.3499999999873237
9.951478391567948e-05,-0.3499999999874153
9.951535606713034e-05,-0.3499999999875092
9.951603841732387e-05,-0.349999999987601
9.951683105692557e-05,-0.3499999999876858
9.951775792221422e-05,-0.3499999999877618
9.951884963130748e-05,-0.349999999987828
9.952014775631727e-05,-0.3499999999878837
9.952170475059756e-05,-0.3499999999879286
9.952358300681251e-05,-0.3499999999879632
9.952540419768519e-05,-0.3499999999879837
9.952707376483366e-05,-0.3499999999879956
9.952880471870145e-05,-0.3499999999880038
9.953085773005574e-05,-0.3499999999880102
9.953337491070071e-05,-0.3499999999880153
9.953643696180702e-05,-0.3499999999880197
9.954009102320818e-05,-0.349999999988023
9.954459830974168e-05,-0.3499999999880259
9.955020292529204e-05,-0.3499999999880283
9.955718250459512e-05,-0.3499999999880308
9.95658125483107e-05,-0.3499999999880329
9.957641097024301e-05,-0.3499999999880341
9.958932935506184e-05,-0.3499999999880349
9.960496548590973e-05,-0.3499999999880347
9.96237799257897e-05,-0.3499999999880337
9.964632432773214e-05,-0.349999999988032
9.967327900774234e-05,-0.3499999999880297
9.970554437583951e-05,-0.3499999999880267
9.974456915657366e-05,-0.3499999999880231
9.979386064943712e-05,-0.3499999999880183
9.983757723167298e-05,-0.3499999999880141
9.98787886158365e-05,-0.3499999999880102
9.992000000000001e-05,-0.3499999999880063
9.992938333143226e-05,-0.3499999999880055
9.993767693624374e-05,-0.3499999999880048
9.994742288287924e-05,-0.3499999999880039
9.996691477615023e-05,-0.3499999999880019
0.0001000058985626922,-0.3499999999879984
0.0001000838661357762,-0.3499999999879914
0.0001002398012819441,-0.3499999999879777
0.0001005516715742799,-0.3499999999879511
0.0001011754121589516,-0.349999999987901
0.000102,-0.349999999987838
0.0001020009392193031,-0.3499999999878379
0.0001020016632675114,-0.3499999999878379
0.0001020031113639281,-0.3499999999878377
0.0001020048970871023,-0.3499999999878376
0.0001020084685334507,-0.3499999999878374
0.0001020156114261474,-0.3499999999878367
0.0001020298972115409,-0.3499999999878357
0.0001020488496838952,-0.3499999999878344
0.0001020640595810951,-0.3499999999878332
0.0001020756044686234,-0.3499999999878324
0.0001020851192443108,-0.3499999999878317
