phaseDegUnwrapped(v("/Vout+" ?result "ac")) X,phaseDegUnwrapped(v("/Vout+" ?result "ac")) Y
0.03090295432513573,-5.062974315052881e-05
0.03162277660168361,-5.180901390249113e-05
0.03235936569296264,-5.301616183128464e-05
0.03311311214825892,-5.425093437398531e-05
0.03388441561392006,-5.551454410961751e-05
0.03467368504525296,-5.680773018190927e-05
0.03548133892335734,-5.813079006642582e-05
0.03630780547700992,-5.948520814187377e-05
0.03715352290971704,-6.087104183395684e-05
0.0380189396320559,-6.228885986884733e-05
0.03890451449942783,-6.373917012900802e-05
0.03981071705534948,-6.522419956283575e-05
0.04073802778041102,-6.674327753509535e-05
0.04168693834703328,-6.829796131429963e-05
0.042657951880159,-6.9888718244569e-05
0.04365158322401633,-7.151666837969593e-05
0.04466835921509604,-7.318271418194011e-05
0.04570881896148722,-7.488712589880886e-05
0.04677351412871953,-7.66314438129234e-05
0.04786300923226354,-7.841626282485447e-05
0.04897788193684432,-8.024351215566952e-05
0.05011872336272692,-8.211258745182247e-05
0.05128613839913617,-8.402467905119065e-05
0.05248074602497694,-8.598162046993066e-05
0.05370317963702494,-8.798453765513943e-05
0.05495408738576212,-9.003359679179835e-05
0.05623413251903456,-9.213085627015218e-05
0.05754399373371533,-9.427725122068621e-05
0.05888436553555853,-9.64731450817079e-05
0.0602559586074354,-9.872001906710283e-05
0.06165950018614783,-0.0001010194818565842
0.06309573444801893,-0.0001033726709135716
0.06456542290346515,-0.0001057807664623953
0.06606934480075918,-0.0001082442537392308
0.06760829753919775,-0.0001107662547544227
0.06918309709189321,-0.000113346714638974
0.07079457843841334,-0.0001159863983476619
0.07244359600749854,-0.0001186881222849207
0.07413102413009127,-0.000121451904651646
0.07585775750291789,-0.0001242805492242884
0.07762471166286866,-0.0001271759295890783
0.07943282347242762,-0.0001301380719292071
0.08128305161640939,-0.0001331694982656924
0.08317637711026656,-0.0001362714609744723
0.08511380382023709,-0.0001394456539437026
0.08709635899560748,-0.0001426933042190799
0.08912509381337395,-0.0001460177678782009
0.09120108393559036,-0.0001494192410226952
0.09332543007969847,-0.0001528993918285314
0.09549925860214295,-0.0001564609118455909
0.0977237220955804,-0.0001601059326083797
0.09999999999999931,-0.0001638345165415787
0.1023292992280747,-0.0001676516293711472
0.1047128548050892,-0.000171556478346443
0.1071519305237599,-0.000175552184423568
0.1096478196143177,-0.0001796405341890469
0.1122018454301956,-0.0001838255753229033
0.1148153621496875,-0.000188107606534069
0.1174897554939521,-0.0001924895304691137
0.1202264434617404,-0.0001969725388100272
0.1230268770812373,-0.0002015605592618206
0.1258925411794158,-0.0002062540914359869
0.1288249551693125,-0.0002110605479136845
0.1318256738556398,-0.0002159760799807563
0.1348962882591644,-0.0002210061734249095
0.1380384264602875,-0.0002261550751735122
0.1412537544622744,-0.0002314223959671336
0.1445439770745917,-0.0002368115702525726
0.1479108388168197,-0.00024232876279918
0.1513561248436197,-0.0002479742624183998
0.154881661891247,-0.000253750421111164
0.1584893192461102,-0.0002596594390759277
0.1621810097358918,-0.00026570913153198
0.1659586907437549,-0.0002718977626877044
0.1698243652461732,-0.0002782306803026619
0.1737800828749363,-0.0002847125092204132
0.177827941003891,-0.0002913433219957445
0.181970085860997,-0.0002981291544343857
0.1862087136662854,-0.0003050728655226402
0.1905460717963233,-0.0003121791109997515
0.1949844599758031,-0.0003194511026328399
0.1995262314968865,-0.0003268922455010117
0.2041737944669514,-0.0003345054949954243
0.2089296130854024,-0.0003422990705695744
0.2137962089502216,-0.0003502701216146054
0.2187761623949536,-0.0003584295616356467
0.2238721138568323,-0.0003667788859011835
0.2290867652767756,-0.0003753220888950279
0.2344228815319904,-0.0003840650420731944
0.2398832919019472,-0.0003930099106562821
0.2454708915685012,-0.0004021646669171989
0.2511886431509561,-0.0004115318287628055
0.2570395782768844,-0.000421117242858546
0.2630267991895361,-0.0004309278293379852
0.2691534803926895,-0.0004409652701570321
0.2754228703338145,-0.0004512365480708771
0.2818382931264432,-0.0004617468370451366
0.2884031503126583,-0.0004725019864720248
0.2951209226666363,-0.0004835076317843623
0.3019951720401993,-0.0004947711926549253
0.3090295432513566,-0.0005062961223737346
0.3162277660168354,-0.0005180879708680346
0.3235936569296257,-0.0005301572475599997
0.3311311214825885,-0.0005425050540000655
0.3388441561391999,-0.0005551415490768785
0.3467368504525289,-0.0005680738976680948
0.3548133892335726,-0.0005813044386650712
0.3630780547700985,-0.0005948458938891815
0.3715352290971696,-0.0006087006398331698
0.3801893963205581,-0.0006228794134286821
0.3890451449942774,-0.0006373882950726487
0.398107170553494,-0.0006522357360023276
0.4073802778041094,-0.0006674277798317185
0.416869383470332,-0.0006829731360647848
0.4265795188015891,-0.0006988819566661934
0.4365158322401623,-0.0007151610461113162
0.4466835921509594,-0.0007318181334659595
0.4570881896148712,-0.0007488656179232719
0.4677351412871942,-0.0007663086844759214
0.4786300923226343,-0.0007841585132739639
0.489778819368442,-0.0008024238011776765
0.5011872336272679,-0.0008211139958178309
0.5128613839913604,-0.0008402408951862522
0.524807460249768,-0.0008598121844207138
0.537031796370248,-0.0008798405100183037
0.5495408738576197,-0.0009003345429433854
0.5623413251903442,-0.000921305388167878
0.5754399373371519,-0.0009427659402444909
0.5888436553555838,-0.0009647257824482504
0.6025595860743524,-0.0009871970817392707
0.6165950018614768,-0.001010191424259023
0.6309573444801877,-0.001033722730570141
0.6456542290346499,-0.001057800130916329
0.6606934480075902,-0.00108244024788392
0.6760829753919758,-0.0011076534626293
0.6918309709189304,-0.001133453962205425
0.7079457843841317,-0.001159855414984294
0.7244359600749837,-0.001186871267019011
0.7413102413009109,-0.001214517206920353
0.758577575029177,-0.001242807091548788
0.7762471166286847,-0.00127175575093545
0.7943282347242743,-0.001301379021785349
0.8128305161640919,-0.001331691375815517
0.8317637711026634,-0.001362710853529467
0.8511380382023687,-0.001394452133237488
0.8709635899560726,-0.001426933091800649
0.8912509381337372,-0.001460170979650593
0.9120108393559012,-0.001494183186172343
0.9332543007969822,-0.001528986959311119
0.9549925860214269,-0.001564601114160441
0.9772372209558013,-0.001601045305404779
0.9999999999999905,-0.001638338178873731
1.023292992280744,-0.001676500668179987
1.047128548050889,-0.001715551180129834
1.071519305237596,-0.001755511936698655
1.096478196143174,-0.001796402769279964
1.122018454301952,-0.001838246121664333
1.148153621496871,-0.001881064330587842
1.174897554939518,-0.001924879463125138
1.202264434617401,-0.001969715983206359
1.230268770812369,-0.002015596543258472
1.258925411794154,-0.002062545982853047
1.288249551693121,-0.002110588872131714
1.318256738556393,-0.002159750584314144
1.34896288259164,-0.00221005758417145
1.38038426460287,-0.002261536891124778
1.41253754462274,-0.00231421427219133
1.445439770745912,-0.002368119226641987
1.479108388168192,-0.002423280060679129
1.513561248436192,-0.002479725753021566
1.548816618912465,-0.002537485513724404
1.584893192461097,-0.002596591270070471
1.621810097358913,-0.002657074093593136
1.659586907437543,-0.002718965063045303
1.698243652461726,-0.002782297701818783
1.737800828749357,-0.002847105744167436
1.778279410038903,-0.002913423620374728
1.819700858609964,-0.002981285968469341
1.862087136662847,-0.00305072888823484
1.905460717963226,-0.003121789413122465
1.949844599758024,-0.003194505213230226
1.995262314968858,-0.003268914721360015
2.041737944669507,-0.003345057683975545
2.089296130854017,-0.003422973910026942
2.137962089502209,-0.003502705388148133
2.187761623949529,-0.003584293934169927
2.238721138568315,-0.003667782924530163
2.290867652767748,-0.003753216384903983
2.344228815319896,-0.003840640083479802
2.398832919019464,-0.003930100226776462
2.454708915685003,-0.004021643980612576
2.511886431509552,-0.004115319790539664
2.570395782768835,-0.004211178165585508
2.630267991895352,-0.004309269098109351
2.691534803926885,-0.004409644833383838
2.754228703338135,-0.004512358516534158
2.818382931264422,-0.004617464857094323
2.884031503126573,-0.004725019420571736
2.951209226666352,-0.004835079354373896
3.019951720401981,-0.004947702747836407
3.090295432513555,-0.005062949642619782
3.162277660168343,-0.005180880907353967
3.235936569296245,-0.005301559023573384
3.311311214825872,-0.005425048277899556
3.388441561391986,-0.005551413657141263
3.467368504525275,-0.005680722954228125
3.548133892335712,-0.005813043945826042
3.63078054770097,-0.005948447102923813
3.715352290971681,-0.006087004062917255
3.801893963205566,-0.006228788762010569
3.890451449942759,-0.006373875874036518
3.981071705534924,-0.006522342527680558
4.073802778041077,-0.006674267454109597
4.168693834703303,-0.006829731084217025
4.265795188015875,-0.006988815955518577
4.365158322401607,-0.007151606381560659
4.466835921509577,-0.007318188666082148
4.570881896148695,-0.007488651183481062
4.677351412871925,-0.007663084244518659
4.786300923226324,-0.00784158032348262
4.897788193684401,-0.008024234371503073
5.011872336272661,-0.00821114273029422
5.128613839913585,-0.008402404737464959
5.248074602497661,-0.00859812192105568
5.37031796370246,-0.00879839788045377
5.495408738576177,-0.009003338864377201
5.62341325190342,-0.009213053705016338
5.754399373371497,-0.009427653165782354
5.888436553555815,-0.009647251514698316
6.025595860743501,-0.009871964820601743
6.165950018614743,-0.01010191234524196
6.309573444801852,-0.01033721616368414
6.456542290346472,-0.01057800081962625
6.606934480075875,-0.0108243941576497
6.76082975391973,-0.01107652672819778
6.918309709189275,-0.01133453208422875
7.079457843841287,-0.01159854737553922
7.244359600749807,-0.01186871219686803
7.413102413009079,-0.0121451699797193
7.585775750291739,-0.01242806730275953
7.762471166286816,-0.01271755419347844
7.943282347242711,-0.01301378406028611
8.128305161640887,-0.01331691407364158
8.317637711026601,-0.01362710475150663
8.511380382023653,-0.01394452083402082
8.709635899560691,-0.01426933043482579
8.912509381337337,-0.01460170585207743
9.120108393558976,-0.01494182323583254
9.332543007969786,-0.01528986302248929
9.549925860214232,-0.01564600969020579
9.772372209557977,-0.01601045207481315
9.999999999999867,-0.01638338337120869
10.2329299228074,-0.01676500140754598
10.47128548050885,-0.01715550844346055
10.71519305237592,-0.01755511152549591
10.9647819614317,-0.01796402259469861
11.22018454301948,-0.01838245843837237
11.48153621496867,-0.01881064088307425
11.74897554939514,-0.01924879697799076
12.02264434617397,-0.01969715905211191
12.30268770812365,-0.02015596475076782
12.5892541179415,-0.02062545746669748
12.88249551693117,-0.02110588609675932
13.18256738556389,-0.02159750531330652
13.48962882591635,-0.02210057579138091
13.80384264602866,-0.02261536430365458
14.12537544622735,-0.02314214381830424
14.45439770745908,-0.02368119360131595
14.79108388168187,-0.02423279938571047
15.13561248436188,-0.02479725375004327
15.4881661891246,-0.02537485596556163
15.84893192461092,-0.02596591226889256
16.21810097358908,-0.02657073602313737
16.59586907437538,-0.02718964788533132
16.98243652461721,-0.02782297609221334
17.37800828749351,-0.0284710564141295
17.78279410038898,-0.02913423248209472
18.19700858609959,-0.02981285585498313
18.62087136662842,-0.03050728640082491
19.05460717963221,-0.03121789233366927
19.49844599758018,-0.03194505040212831
19.95262314968852,-0.03268914613086794
20.41737944669501,-0.03345057404682533
20.8929613085401,-0.03422973792903409
21.37962089502202,-0.03502705085821443
21.87761623949522,-0.03584293560700225
22.38721138568308,-0.0366778246889101
22.90867652767741,-0.03753216087326411
23.44228815319889,-0.03840639705234437
23.98832919019457,-0.0393009968243196
24.54708915684996,-0.0402164345100316
25.11886431509545,-0.04115319543091812
25.70395782768827,-0.04211177635844215
26.30267991895345,-0.04309268544842797
26.91534803926877,-0.04409644285476448
27.54228703338127,-0.04512358074512778
28.18382931264414,-0.04617464373108686
28.84031503126565,-0.04725018912866082
29.51209226666343,-0.04835078716601675
30.19951720401973,-0.04947702139662177
30.90295432513546,-0.05062948898803706
31.62277660168334,-0.05180880097395376
32.35936569296236,-0.0530155826271788
33.11311214825863,-0.05425047384571095
33.88441561391976,-0.05551412931805798
34.67368504525266,-0.05680721908735679
35.48133892335703,-0.05813042875037833
36.3078054770096,-0.0594844599240278
37.15352290971671,-0.06087003048665588
38.01893963205556,-0.06228787509853261
38.90451449942748,-0.06373874550244607
39.81071705534914,-0.06522341099068844
40.73802778041067,-0.06674265872437549
41.68693834703292,-0.06829729424588167
42.65795188015863,-0.06988814182633828
43.65158322401594,-0.07151604495647859
44.66835921509564,-0.07318186675715622
45.70881896148681,-0.07488649046958662
46.77351412871911,-0.07663081991645319
47.86300923226311,-0.07841577992736001
48.97788193684388,-0.08024231691494493
50.11872336272647,-0.082111399347883
51.28613839913571,-0.08402401820642008
52.48074602497646,-0.08598118759259388
53.70317963702445,-0.08798394520278918
54.95408738576162,-0.09003335291354832
56.23413251903405,-0.09213049736669246
57.54399373371481,-0.09427649044026538
58.884365535558,-0.09647246999521097
60.25595860743485,-0.09871960033562326
61.65950018614727,-0.1010190729114065
63.09573444801836,-0.1033721069194254
64.56542290346455,-0.1057799499459271
66.06934480075857,-0.1082438786554246
67.60829753919712,-0.1107651994440405
69.18309709189256,-0.1133452491093036
70.79457843841267,-0.1159853956240224
72.44359600749786,-0.118687038794732
74.13102413009058,-0.1214516110616916
75.85775750291718,-0.1242805781946509
77.62471166286795,-0.1271754401291494
79.4328234724269,-0.1301377317262834
81.28305161640864,-0.1331690236087092
83.17637711026579,-0.136270922975336
85.1138038202363,-0.1394450744450436
87.09635899560668,-0.142693160972493
89.12509381337313,-0.1460169046828157
91.20108393558951,-0.1494180678350291
93.3254300796976,-0.1528984537181021
95.49925860214205,-0.1564599076303894
97.72372209557949,-0.1601043178448443
99.99999999999838,-0.1638336166221938
102.3292992280738,-0.1676497812181574
104.7128548050883,-0.1715548349486768
107.1519305237589,-0.175550848261276
109.6478196143167,-0.1796399398066793
112.2018454301945,-0.1838242776034548
114.8153621496864,-0.188106080155196
117.489755493951,-0.1924876176291609
120.2264434617393,-0.1969712130761596
123.0268770812361,-0.2015592436548051
125.8925411794146,-0.2062541418797878
128.8249551693113,-0.2110583969214438
131.8256738556385,-0.2159745559307797
134.8962882591631,-0.2210052253852256
138.0384264602862,-0.2261530724471607
141.253754462273,-0.231420826413498
144.5439770745903,-0.2368112801462394
147.9108388168182,-0.2423272915459243
151.3561248436182,-0.2479717850778488
154.8816618912455,-0.253747753297304
158.4893192461086,-0.2596582584869326
162.1810097358902,-0.2657064342145368
165.9586907437532,-0.271895487047426
169.8243652461715,-0.2782286982117976
173.7800828749346,-0.2847094253668524
177.8279410038892,-0.2913411043387512
181.9700858609952,-0.298127250993856
186.2087136662836,-0.3050714630626071
190.5460717963215,-0.3121774220474968
194.9844599758012,-0.3194488952054125
199.5262314968845,-0.3268897374985189
204.1737944669494,-0.334503893669153
208.9296130854003,-0.3422954003188813
213.7962089502195,-0.3502683880359617
218.7761623949515,-0.3584270836040078
223.8721138568301,-0.3667758122135075
229.0867652767733,-0.3753189997810283
234.4228815319881,-0.38406117526922
239.8832919019449,-0.3930069730931351
245.4708915684987,-0.4021611355784135
251.1886431509536,-0.4115285154664438
257.0395782768819,-0.4211140784817166
263.0267991895336,-0.4309229059611987
269.1534803926868,-0.4409601975438958
275.4228703338118,-0.4512312739270085
281.8382931264404,-0.4617415796746885
288.4031503126554,-0.4724966861011979
295.1209226666333,-0.4835022942138383
301.9951720401962,-0.4947642377412302
309.0295432513535,-0.5062884862005568
316.2277660168323,-0.5180811480696608
323.5936569296225,-0.5301484740151083
331.1311214825851,-0.5424968601868488
338.8441561391964,-0.5551328516094166
346.7368504525253,-0.5680631456360948
354.813389233569,-0.5812945954971228
363.0780547700948,-0.5948342139071224
371.5352290971658,-0.6086891767783317
380.1893963205542,-0.6228668270166654
389.0451449942735,-0.6373746783881776
398.1071705534899,-0.6522204194894715
407.3802778041052,-0.6674119178170138
416.8693834703277,-0.6829572239083036
426.5795188015848,-0.6988645755931628
436.5158322401579,-0.7151424023413959
446.6835921509548,-0.7317993297123846
457.0881896148666,-0.7488441838987306
467.7351412871895,-0.7662859963786628
478.6300923226294,-0.7841340086843308
489.778819368437,-0.8023976772615486
501.1872336272629,-0.8210866784596721
512.8613839913553,-0.8402109136237097
524.8074602497628,-0.8597805143023038
537.0317963702427,-0.8798058475906979
549.5408738576142,-0.900297521570867
562.3413251903385,-0.9212663909066846
575.439937337146,-0.9427235625340236
588.8436553555778,-0.9646804015071159
602.5595860743463,-0.9871485369632039
616.5950018614705,-1.010139868232432
630.9573444801813,-1.033666571079108
645.6542290346432,-1.057741104088454
660.6934480075834,-1.082376215197553
676.0829753919688,-1.10758494837837
691.8309709189232,-1.133380650463205
707.9457843841243,-1.159776978133538
724.4359600749762,-1.186787905061733
741.3102413009033,-1.214427729218221
758.5775750291692,-1.242711080332956
776.2471166286768,-1.271652927539646
794.3282347242663,-1.301268587179297
812.8305161640836,-1.331573730781568
831.763771102655,-1.362584393232644
851.1380382023601,-1.394316981110803
870.9635899560639,-1.426788281217556
891.2509381337284,-1.460015469299896
912.0108393558921,-1.494016118956076
933.254300796973,-1.528808210750158
954.9925860214174,-1.564410141514961
977.2372209557917,-1.600840733874055
999.9999999999806,-1.638119245956778
1023.292992280734,-1.676265381340183
1047.128548050879,-1.71529929919582
1071.519305237586,-1.755241624667874
1096.478196143164,-1.796113459464292
1122.018454301942,-1.837936392686088
1148.15362149686,-1.880732511883876
1174.897554939507,-1.924524414354554
1202.264434617389,-1.969335218674622
1230.268770812357,-2.015188576480172
1258.925411794143,-2.062108684496601
1288.249551693109,-2.110120296819998
1318.256738556381,-2.159248737452532
1348.962882591627,-2.209519913102374
1380.384264602858,-2.260960326245011
1412.537544622727,-2.313597088453339
1445.439770745899,-2.36745793400078
1479.108388168178,-2.422571233734856
1513.561248436178,-2.478966009235419
1548.816618912451,-2.53667194725189
1584.893192461082,-2.595719414424162
1621.810097358898,-2.656139472294776
1659.586907437528,-2.717963892610654
1698.24365246171,-2.781225172918187
1737.800828749341,-2.84595655245492
1778.279410038887,-2.912192028338994
1819.700858609947,-2.979966372060757
1862.08713666283,-3.049315146272479
1905.460717963209,-3.120274721884122
1949.844599758006,-3.192882295462572
1995.262314968839,-3.267175906932693
2041.737944669488,-3.343194457585742
2089.296130853997,-3.420977728390205
2137.962089502189,-3.500566398604941
2187.761623949508,-3.582002064694547
2238.721138568294,-3.665327259543225
2290.867652767726,-3.75058547196405
2344.228815319874,-3.837821166502225
2398.832919019441,-3.927079803524648
2454.70891568498,-4.01840785959261
2511.886431509528,-4.111852848111504
2570.395782768811,-4.207463340247821
2630.267991895328,-4.305288986109508
2691.53480392686,-4.405380536173383
2754.228703338109,-4.507789862956987
2818.382931264395,-4.612569982914797
2884.031503126546,-4.719775078550889
2951.209226666324,-4.829460520729224
3019.951720401953,-4.941682891166173
3090.295432513526,-5.056500005086314
3162.277660168313,-5.17397093402055
3235.936569296214,-5.294156028722669
3311.311214825841,-5.417116942179914
3388.441561391954,-5.542916652693488
3467.368504525243,-5.671619486989949
3548.133892335679,-5.803291143341758
3630.780547700936,-5.937998714652303
3715.352290971647,-6.075810711471013
3801.893963205531,-6.216797084896126
3890.451449942723,-6.361029249317131
3981.071705534888,-6.508580104949798
4073.80277804104,-6.659524060109125
4168.693834703265,-6.813937053163376
4265.795188015835,-6.971896574104479
4365.158322401566,-7.133481685672623
4466.835921509535,-7.298773043958111
4570.881896148652,-7.467852918405472
4677.351412871882,-7.640805211138083
4786.30092322628,-7.817715475511862
4897.788193684356,-7.998670933805001
5011.872336272614,-8.18376049394071
5128.613839913537,-8.373074765135724
5248.074602497612,-8.566706072357896
5370.31796370241,-8.764748469469994
5495.408738576126,-8.96729775092785
5623.413251903368,-9.174451461893558
5754.399373371444,-9.386308906617217
5888.436553555762,-9.602971154925546
6025.595860743447,-9.824541046656712
6165.950018614688,-10.0511231938609
6309.573444801796,-10.28282398058164
6456.542290346415,-10.51975156002306
6606.934480075816,-10.76201584889411
6760.82975391967,-11.00972851871343
6918.309709189213,-11.26300298384498
7079.457843841224,-11.521954386027
7244.359600749742,-11.78669957513972
7413.102413009013,-12.05735708595307
7585.775750291671,-12.33404711057769
7762.471166286747,-12.61689146633595
7943.28234724264,-12.9060135587571
8128.305161640813,-13.20153833938813
8317.637711026526,-13.50359225810509
8511.380382023575,-13.81230320959705
8709.635899560612,-14.12780047368575
8912.509381337255,-14.45021464913802
9120.108393558892,-14.77967758061825
9332.5430079697,-15.11632227842254
9549.925860214144,-15.46028283063249
9772.372209557885,-15.81169430732359
9999.999999999773,-16.17069265645955
10232.92992280731,-16.53741459110899
10471.28548050876,-16.91199746762045
10715.19305237582,-17.29457915440146
10964.7819614316,-17.68529789095384
11220.18454301938,-18.08429213683314
11481.53621496856,-18.4917004102142
11748.97554939503,-18.90766111576826
12022.64434617385,-19.33231236158006
12302.68770812353,-19.76579176486704
12589.25411794138,-20.20823624629444
12882.49551693104,-20.65978181272649
13182.56738556377,-21.12056332829741
13489.62882591622,-21.59071427374282
13803.84264602853,-22.07036649399231
14125.37544622722,-22.55964993409136
14454.39770745894,-23.05869236359767
14791.08388168173,-23.56761908967796
15135.61248436173,-24.08655265922396
15488.16618912445,-24.61561255040142
15848.93192461077,-25.15491485415493
16218.10097358892,-25.70457194630051
16595.86907437522,-26.26469215096019
16982.43652461705,-26.83537939621704
17378.00828749335,-27.41673286300189
17782.79410038881,-28.00884662835777
18197.00858609941,-28.61180930436991
18620.87136662824,-29.22570367418981
19054.60717963202,-29.85060632672615
19498.44599757999,-30.48658729171758
19952.62314968833,-31.13370967704066
20417.37944669481,-31.79202931024261
20892.9613085399,-32.46159438641367
21379.62089502182,-33.14244512463149
21877.61623949501,-33.83461343531318
22387.21138568287,-34.53812260089944
