(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.945555228792588e-05,-0.0005649402832604844
9.948113723449817e-05,-0.0005651169708951187
9.948635647599812e-05,-0.0005651031846254373
9.94889660967481e-05,-0.0005650997247571565
9.949160648835774e-05,-0.0005650886275967437
9.949454363472084e-05,-0.0005650820969598236
9.949774107918013e-05,-0.0005650677200398357
9.949842291683042e-05,-0.0005650649428482479
9.949897998938538e-05,-0.00056506632833353
9.949938471680151e-05,-0.0005650498272415927
9.949989205119459e-05,-0.0005650538084426282
9.950028366801432e-05,-0.0005651803176557335
9.950053081716964e-05,-0.0005664145881566496
9.950060947650799e-05,-0.0005679081292356836
9.950076679518469e-05,-0.0005864406510726061
9.950087938414511e-05,-0.0006285353468952204
9.950097735258216e-05,-0.0006379943007107647
9.950107844882443e-05,-0.0005907062991258316
9.950116748395324e-05,-0.0005608462045092466
9.95012148833545e-05,-0.0005539699570377143
9.950126539393924e-05,-0.0005511603099056517
9.950131482988433e-05,-0.000550191332548744
9.950136235452763e-05,-0.0005498354850604903
9.950141435426922e-05,-0.0005496688823661833
9.950148074697425e-05,-0.0005495676252247339
9.950157786033986e-05,-0.000549475935438859
9.950172694181778e-05,-0.0005493242160115042
9.950193568801601e-05,-0.0005490417146351012
9.950209723963561e-05,-0.0005488003325361257
9.950228978909783e-05,-0.0005483679706950184
9.950248358636328e-05,-0.0005477274452004854
9.950283881619688e-05,-0.0005458959990002343
9.950322949753365e-05,-0.0005427322573586801
9.950387072813258e-05,-0.0005349813376936963
9.950453688286061e-05,-0.0005245544213879905
9.950562159305192e-05,-0.0005088990381996172
9.950698199248966e-05,-0.0005036534174071017
9.950765639805888e-05,-0.0005096880760020461
9.950900520919732e-05,-0.00053769522376379
9.951026660103988e-05,-0.0005794043369574675
9.951189942531671e-05,-0.0006470803988800622
9.951516507387037e-05,-0.0008035345501701263
9.951830214398811e-05,-0.0009635328847251712
9.952452113754172e-05,-0.001282466554507811
9.953165922690582e-05,-0.001641143121945077
9.954392708544149e-05,-0.002215811063373874
9.955716847334099e-05,-0.00277187667726897
9.958012341114534e-05,-0.003581454177320698
9.960531548628013e-05,-0.004271749910584433
9.964168843772179e-05,-0.004974271420359888
9.968372670425996e-05,-0.005451071385378592
9.973929733681224e-05,-0.005690687464173005
9.981462477824545e-05,-0.005550925058372846
9.992000000000001e-05,-0.004841999867155722
9.994129550084374e-05,-0.004645300339839675
9.998022774368645e-05,-0.004271592541346014
0.0001000166653343525,-0.003899194847477361
0.0001000895405156845,-0.003109101165095551
0.0001002352908783485,-0.001422394864210141
0.0001005267916036766,0.002122147113401307
0.0001011097930543328,0.009389827969720321
0.000102,0.02063087983794709
0.0001020610214139129,0.02140635686616399
0.0001021560723455292,0.02261480668477234
0.0001022879827362325,0.02429342151293357
0.0001023449184916376,0.0250184437748423
0.0001023678154383105,0.02531008995484674
0.000102379263911647,0.02545592899730131
0.0001024021608583199,0.02574763789584522
0.0001024077552869244,0.02581891761284716
0.0001024105525012266,0.02585455837587036
0.0001024161469298312,0.02592584170510071
0.0001024201668766792,0.02597706477861172
0.0001024232952955337,0.0260169321346605
0.0001024241364984962,0.02602765765849235
0.0001024246635498837,0.02603438266241309
0.0001024251003210491,0.02603996492699323
0.0001024255999473559,0.02604636992276566
0.000102426061350282,0.02605221531355217
0.000102426177546203,0.02605363013766038
0.000102426312484785,0.0260550977428583
0.0001024264018563006,0.02605581536011858
0.0001024264730377557,0.02605594734074113
0.0001024265469313175,0.02605526272930714
0.0001024266348845542,0.02605471394713499
0.0001024267286792319,0.02651973973855615
0.0001024268051294099,0.02806063417590332
0.0001024268628291682,0.02925368486945523
0.0001024269035142872,0.02924572770542322
0.0001024269136299683,0.02916308845694204
0.0001024269338613305,0.02898838433191508
0.0001024269666531635,0.02869348294302254
0.0001024270255855272,0.02815664903082493
0.0001024271220217344,0.02729380201538933
0.0001024272497521278,0.0262119751038048
0.0001024274269299791,0.02485077574961891
0.0001024277004351459,0.02307559543475934
0.0001024279558471547,0.02175233545459132
0.0001024281587395578,0.02090020257122305
0.00010242841057149,0.02004164212691839
0.0001024289142353543,0.01881782712082403
0.0001024293752036058,0.01812148875215636
0.0001024300999597026,0.01749121237047346
0.0001024308853063016,0.01716753334241994
0.0001024322828256078,0.01693520797060799
0.000102433908548544,0.01684670224065921
0.0001024359125308013,0.01677549980126891
0.0001024373811258287,0.01672636005267525
0.0001024390519904344,0.01667117924669348
0.0001024420421056881,0.01657502789240484
0.0001024465650657833,0.01643535878326507
0.000102451411098379,0.0162932300595664
0.0001024608939277245,0.01603604571109796
0.0001024719426089939,0.01577103358932253
0.0001024888464234587,0.01543551566530721
0.0001025103501973434,0.01512443261186081
0.0001025168173194486,0.01505490911947693
0.0001025248595978263,0.01498303556657188
0.0001025274886449548,0.01496289158603359
0.0001025305797936374,0.01494139034978992
0.0001025340440297244,0.01491985507329585
0.0001025369157452475,0.0149041677893903
0.0001025378485389928,0.01489942210132855
0.0001025385100390591,0.01489623917823291
0.0001025390107981108,0.01489383031402203
0.0001025394070788028,0.01489200820744863
0.0001025398623599476,0.01488989072000058
0.0001025402738555476,0.0148881628996097
0.000102540484682115,0.01488771570788194
0.0001025405637397341,0.01488787594331642
0.0001025406691445154,0.01488878395546844
0.000102540746938707,0.01489046249147474
0.0001025408302015975,0.01489426074626654
0.0001025409058706746,0.01489940107291821
0.0001025409868351482,0.01490577578802488
0.0001025410772137936,0.01491256879417635
0.0001025411146564708,0.01491036348868369
0.0001025411581550329,0.01490519139783997
0.0001025411967286415,0.0149022214204042
0.0001025412317797192,0.01490056498576764
0.0001025412770765901,0.0148987031767841
0.0001025413427294598,0.01489637264151189
0.0001025414225293653,0.01489383339687955
0.0001025415329885472,0.01489085546136981
0.0001025416910468564,0.01488740359992446
0.0001025419446571624,0.01488345453610729
0.0001025421950260228,0.0148809070933823
0.0001025424138552146,0.01487942076361048
0.0001025426242786332,0.01487844237004787
0.0001025430451254703,0.01487725567677955
0.000102543516742484,0.01487664237175979
0.0001025441673891923,0.01487627602937358
0.0001025449542855078,0.01487607939137203
0.0001025461087062287,0.01487595054147905
0.0001025479296664487,0.01487613720962178
0.0001025497670390346,0.01487692394736428
0.0001025512320432459,0.01487801769078356
0.0001025528084020654,0.01487965447524653
0.0001025559611197045,0.01488430955723563
0.0001025591080037586,0.01489079183403008
0.0001025654017718668,0.01490908701862226
0.0001025727481282191,0.01493926286578195
0.0001025853336229282,0.01501201165690857
0.0001026000541777122,0.01512922954183993
0.0001026213048816695,0.01535488939884821
0.000102648586778686,0.0157336710833873
0.0001026844770724039,0.01636733293804549
0.0001027201629588353,0.0171302962076868
0.0001027613585048843,0.01815047089006094
0.000102804106213943,0.01934323031594776
0.0001028797938559225,0.0217171143353837
0.00010296,0.02451659997192146
0.0001029788903528374,0.02521533587613112
0.0001030130742553131,0.02649588124891633
0.0001030443045725791,0.02769228467856066
0.0001031067652071111,0.03014780101248615
0.0001032316864761751,0.03524455212384758
0.0001034815290143032,0.04583408919407539
0.0001038369841858988,0.06113599426583605
0.0001039308652834579,0.06516286006075023
0.0001041186274785761,0.07316986144775883
0.0001044941518688125,0.08904590720804639
0.0001052452006492853,0.1204604358737973
0.0001065900704211671,0.176114094971516
0.0001092798099649307,0.2864762110636533
0.0001134516414917897,0.4568907519526765
0.0001197688791260219,0.7141231159160479
0.0001201353977356073,0.7290073863724241
0.0001208684349547781,0.7587770556667379
0.0001213076948398155,0.7766297990978505
0.0001218058373392965,0.7968768885857183
0.0001223946880953411,0.8207373024455136
0.0001226327818150895,0.8303503179391134
0.0001227518286749636,0.8351499450051401
0.000122989922394712,0.8447899484720451
0.0001231693598066246,0.85207975815083
0.0001234014699083535,0.8613890872810799
0.0001236090921834764,0.8695933315026291
0.0001238328407899596,0.8783618887986541
0.0001242803380029261,0.8957204690560184
0.0001249760436959239,0.9222451707674665
0.0001259688955741298,0.9590420476520167
0.0001273175499007741,1.006746328706194
0.0001300148585540627,1.092723820582527
0.000132682404458292,1.163898301729641
0.0001380174962667506,1.265426493130041
0.0001432330736353122,1.322684894185834
0.0001511308821060695,1.366230911531962
0.0001586238400961431,1.384274588335987
0.0001679318974119454,1.392977653791883
0.0001797132897398996,1.398152050427667
0.0001893366448699498,1.398305556861345
0.00019896,1.399539069978158
0.0001992,1.399356057994914
0.0001992592082697846,1.399317173545256
0.0001992888124046769,1.399301417447762
0.0001993480206744615,1.399275107639088
0.0001993590913574871,1.399270946636254
0.000199364626699,1.399268918914712
0.0001993708298897359,1.39926671437883
0.0001993740477261155,1.399265590317547
0.0001993768112389975,1.399264639432873
0.0001993798703087878,1.399263595729108
0.0001993829506825893,1.399262456815105
0.0001993836047370216,1.399261917830561
0.0001993844440600811,1.399261232616092
0.0001993849308289699,1.399259844618693
