db(v("/Vout+" ?result "ac")) X,db(v("/Vout+" ?result "ac")) Y
0.03388441561392006,-50.14648038118303
0.03467368504525296,-50.14648038133736
0.03548133892335734,-50.14648038138739
0.03630780547700992,-50.1464803817361
0.03715352290971704,-50.14648038175478
0.0380189396320559,-50.14648038172938
0.03890451449942783,-50.14648038183326
0.03981071705534948,-50.1464803815234
0.04073802778041102,-50.14648038168229
0.04168693834703328,-50.14648038169118
0.042657951880159,-50.14648038197672
0.04365158322401633,-50.14648038189377
0.04466835921509604,-50.14648038216375
0.04570881896148722,-50.1464803826008
0.04677351412871953,-50.14648038267258
0.04786300923226354,-50.14648038268052
0.04897788193684432,-50.14648038275084
0.05011872336272692,-50.14648038303302
0.05128613839913617,-50.14648038285559
0.05248074602497694,-50.1464803829205
0.05370317963702494,-50.1464803829483
0.05495408738576212,-50.14648038308083
0.05623413251903456,-50.14648038342654
