phaseDegUnwrapped((v("/net8" ?result "ac") - v("/net7" ?result "ac"))) X,phaseDegUnwrapped((v("/net8" ?result "ac") - v("/net7" ?result "ac"))) Y
0.009772372209558068,-0.7822084326418033
0.00999999999999996,-0.8004260641391543
0.0102329299228075,-0.8190678711929026
0.01047128548050895,-0.838143722168149
0.01071519305237602,-0.8576637143768904
0.01096478196143181,-0.8776381794865108
0.01122018454301959,-0.8980776887341625
0.01148153621496878,-0.9189930586381377
0.01174897554939525,-0.9403953564925981
0.01202264434617408,-0.9622959061617168
0.01230268770812376,-0.9847062939850716
0.01258925411794162,-1.007638374838872
0.01288249551693128,-1.031104278174744
0.01318256738556401,-1.055116414449974
0.01348962882591648,-1.079687481414473
0.01380384264602879,-1.104830470834339
0.01412537544622748,-1.130558675103093
0.01445439770745921,-1.156885694120804
0.01479108388168201,-1.183825442332154
0.01513561248436201,-1.211392155852957
0.01548816618912474,-1.23960039987145
0.01584893192461106,-1.268465076013326
0.01621810097358923,-1.298001430105754
0.01659586907437553,-1.328225059862745
0.01698243652461736,-1.359151922925591
0.01737800828749367,-1.390798345036172
0.01778279410038914,-1.423181028211818
0.01819700858609975,-1.456317059450594
0.01862087136662858,-1.490223919145018
0.01905460717963238,-1.524919490092546
0.01949844599758035,-1.560422066591008
0.01995262314968869,-1.596750363407073
0.02041737944669519,-1.633923525355201
0.02089296130854029,-1.671961136924775
0.02137962089502221,-1.710883232018775
0.02187761623949541,-1.750710303773129
0.02238721138568328,-1.791463315042324
0.02290867652767761,-1.833163708585184
0.0234422881531991,-1.875833417676284
0.02398832919019478,-1.919494876925643
0.02454708915685017,-1.964171033286937
0.02511886431509567,-2.009885357162654
0.0257039578276885,-2.05666185406105
0.02630267991895368,-2.104525075850719
0.02691534803926901,-2.153500132932601
0.02754228703338151,-2.203612706056538
0.02818382931264438,-2.254889058771067
0.0288403150312659,-2.307356049713359
0.02951209226666369,-2.361041145428652
0.03019951720401999,-2.415972433164657
0.03090295432513573,-2.472178634069669
0.03162277660168361,-2.529689116486047
0.03235936569296264,-2.588533909419139
0.03311311214825892,-2.648743716292558
0.03388441561392006,-2.710349929000876
0.03467368504525296,-2.773384641775027
0.03548133892335734,-2.837880665823625
0.03630780547700992,-2.903871543560026
0.03715352290971704,-2.971391563520644
0.0380189396320559,-3.04047577518676
0.03890451449942783,-3.111160003968369
0.03981071705534948,-3.183480866501649
0.04073802778041102,-3.257475785893149
0.04168693834703328,-3.333183007406484
0.042657951880159,-3.410641613905751
0.04365158322401633,-3.489891541896069
0.04466835921509604,-3.57097359713023
0.04570881896148722,-3.653929470552587
0.04677351412871953,-3.738801754460309
0.04786300923226354,-3.82563395865153
0.04897788193684432,-3.914470526418232
0.05011872336272692,-4.005356850553942
0.05128613839913617,-4.098339289559348
0.05248074602497694,-4.193465183961322
0.05370317963702494,-4.290782871734128
0.05495408738576212,-4.390341704932952
0.05623413251903456,-4.492192064616714
0.05754399373371533,-4.596385377067376
0.05888436553555853,-4.702974128968443
0.0602559586074354,-4.812011882297695
0.06165950018614783,-4.923553289597718
0.06309573444801893,-5.037654107609524
0.06456542290346515,-5.154371212247447
0.06606934480075918,-5.273762611593303
0.06760829753919775,-5.395887458937147
0.06918309709189321,-5.520806065250366
0.07079457843841334,-5.648579911338614
0.07244359600749854,-5.779271657979838
0.07413102413009127,-5.912945156948195
0.07585775750291789,-6.049665459822352
0.07762471166286866,-6.189498826159697
0.07943282347242762,-6.332512730648697
0.08128305161640939,-6.478775869435272
0.08317637711026656,-6.628358163584159
0.08511380382023709,-6.781330763332384
0.08709635899560748,-6.937766048678966
0.08912509381337395,-7.097737629334933
0.09120108393559036,-7.261320342579152
0.09332543007969847,-7.428590249570476
0.09549925860214295,-7.599624627503139
0.0977237220955804,-7.774501962323598
0.09999999999999931,-7.953301936452828
0.1023292992280747,-8.13610541483278
0.1047128548050892,-8.322994428031354
0.1071519305237599,-8.514052151579827
0.1096478196143177,-8.709362882279978
0.1122018454301956,-8.909012011157737
0.1148153621496875,-9.11308599180639
0.1174897554939521,-9.321672305385444
0.1202264434617404,-9.534859419931339
0.1230268770812373,-9.75273674676637
0.1258925411794158,-9.975394590275483
0.1288249551693125,-10.20292409272323
0.1318256738556398,-10.43541717408405
0.1348962882591644,-10.67296646584313
0.1380384264602875,-10.91566523704268
0.1412537544622744,-11.16360731541883
0.1445439770745917,-11.41688700130628
0.1479108388168197,-11.67559897250984
0.1513561248436197,-11.93983818367729
0.154881661891247,-12.20969975636908
0.1584893192461102,-12.48527885987086
0.1621810097358918,-12.76667058530549
0.1659586907437549,-13.0539698088335
0.1698243652461732,-13.3472710454762
0.1737800828749363,-13.64666829250377
0.177827941003891,-13.9522548651255
0.181970085860997,-14.26412321755827
0.1862087136662854,-14.58236475575963
0.1905460717963233,-14.90706963873915
0.1949844599758031,-15.23832656766338
0.1995262314968865,-15.57622256308794
0.2041737944669514,-15.9208427301101
0.2089296130854024,-16.2722700130941
0.2137962089502216,-16.63058493623708
0.2187761623949536,-16.99586533199128
0.2238721138568323,-17.36818605922366
0.2290867652767756,-17.74761870663848
0.2344228815319904,-18.13423128651063
0.2398832919019472,-18.52808791505811
0.2454708915685012,-18.92924848294793
0.2511886431509561,-19.33776831480479
0.2570395782768844,-19.75369781737104
0.2630267991895361,-20.17708211887104
0.2691534803926895,-20.60796070148097
0.2754228703338145,-21.04636702338333
0.2818382931264432,-21.49232813568516
0.2884031503126583,-21.9458642958962
0.2951209226666363,-22.40698857420301
0.3019951720401993,-22.87570646144388
0.3090295432513566,-23.35201547436954
0.3162277660168354,-23.83590476306111
0.3235936569296257,-24.32735472341678
0.3311311214825885,-24.82633661468946
0.3388441561391999,-25.33281218626453
0.3467368504525289,-25.84673331610156
0.3548133892335726,-26.3680416605574
0.3630780547700985,-26.89666832584177
0.3715352290971696,-27.43253355406189
0.3801893963205581,-27.97554643690866
0.3890451449942774,-28.52560465222201
0.398107170553494,-29.08259423025495
0.4073802778041094,-29.64638935327664
0.416869383470332,-30.2168521923023
0.4265795188015891,-30.79383277653477
0.4365158322401623,-31.37716891343212
0.4466835921509594,-31.96668614348706
0.4570881896148712,-32.5621977489531
0.4677351412871942,-33.16350481063879
0.4786300923226343,-33.7703963150995
0.489778819368442,-34.38264931622434
0.5011872336272679,-35.00002914959108
0.5128613839913604,-35.62228970936517
0.524807460249768,-36.24917377283053
0.537031796370248,-36.88041338936691
0.5495408738576197,-37.51573032294779
0.5623413251903442,-38.15483654984552
0.5754399373371519,-38.79743481238245
0.5888436553555838,-39.44321922471679
0.6025595860743524,-40.09187592982096
0.6165950018614768,-40.74308379935805
0.6309573444801877,-41.39651518644843
0.6456542290346499,-42.0518367075097
0.6606934480075902,-42.70871006730132
0.6760829753919758,-43.36679291374404
0.6918309709189304,-44.02573971463307
0.7079457843841317,-44.68520265849698
0.7244359600749837,-45.34483257028164
0.7413102413009109,-46.00427983087391
0.758577575029177,-46.66319530720435
0.7762471166286847,-47.32123127058992
0.7943282347242743,-47.97804231485937
0.8128305161640919,-48.63328625144279
0.8317637711026634,-49.28662498939512
0.8511380382023687,-49.93772538867613
0.8709635899560726,-50.58626007859725
0.8912509381337372,-51.23190824604517
0.9120108393559012,-51.87435637962105
0.9332543007969822,-52.51329896933967
0.9549925860214269,-53.14843916390324
0.9772372209558013,-53.77948937080716
0.9999999999999905,-54.40617180996114
1.023292992280744,-55.02821900648186
1.047128548050889,-55.64537423407637
1.071519305237596,-56.25739189824729
1.096478196143174,-56.86403785967478
1.122018454301952,-57.46508970880537
1.148153621496871,-58.06033697625409
1.174897554939518,-58.6495812942069
1.202264434617401,-59.23263649990197
1.230268770812369,-59.80932868992066
1.258925411794154,-60.37949622590712
1.288249551693121,-60.94298969080688
1.318256738556393,-61.49967180239345
1.34896288259164,-62.04941728414427
1.38038426460287,-62.59211270009471
1.41253754462274,-63.1276562504613
1.445439770745912,-63.65595753803741
1.479108388168192,-64.17693730549942
1.513561248436192,-64.6905271444256
1.548816618912465,-65.19666918318397
1.584893192461097,-65.69531575527201
1.621810097358913,-66.18642904988384
1.659586907437543,-66.6699807501307
1.698243652461726,-67.1459516589719
1.737800828749357,-67.61433131490111
1.778279410038903,-68.07511760704287
1.819700858609964,-68.52831637931278
1.862087136662847,-68.97394103861278
1.905460717963226,-69.41201216014149
1.949844599758024,-69.84255709696144
1.995262314968858,-70.26560959040245
2.041737944669507,-70.68120938932179
2.089296130854017,-71.08940187150691
2.137962089502209,-71.49023767768885
2.187761623949529,-71.88377234878722
2.238721138568315,-72.27006597806326
2.290867652767748,-72.64918286872708
2.344228815319896,-73.02119120537114
2.398832919019464,-73.38616273476339
2.454708915685003,-73.7441724605919
2.511886431509552,-74.09529834698431
2.570395782768835,-74.43962103778978
2.630267991895352,-74.77722358442072
2.691534803926885,-75.10819118890971
2.754228703338135,-75.43261095745669
2.818382931264422,-75.75057166605821
2.884031503126573,-76.06216353943174
2.951209226666352,-76.36747804036614
3.019951720401981,-76.66660767161021
3.090295432513555,-76.95964578715078
3.162277660168343,-77.24668641762023
3.235936569296245,-77.52782410251865
3.311311214825872,-77.80315373687799
3.388441561391986,-78.07277042365831
3.467368504525275,-78.33676933891535
3.548133892335712,-78.59524560570043
3.63078054770097,-78.8482941738912
3.715352290971681,-79.09600971370291
3.801893963205566,-79.33848651219688
3.890451449942759,-79.57581838046306
3.981071705534924,-79.80809856768317
4.073802778041077,-80.03541968145848
4.168693834703303,-80.25787361544968
4.265795188015875,-80.47555148290141
4.365158322401607,-80.68854355670717
4.466835921509577,-80.89693921425886
4.570881896148695,-81.10082688802692
4.677351412871925,-81.30029402190161
4.786300923226324,-81.49542703064583
4.897788193684401,-81.68631126494827
5.011872336272661,-81.87303098066005
5.128613839913585,-82.05566931086081
5.248074602497661,-82.23430824359993
5.37031796370246,-82.40902859961541
5.495408738576177,-82.57991001789287
5.62341325190342,-82.74703093952668
5.754399373371497,-82.91046859773488
5.888436553555815,-83.07029900842635
6.025595860743501,-83.22659696426753
6.165950018614743,-83.37943603063771
6.309573444801852,-83.52888854340482
6.456542290346472,-83.67502560830951
6.606934480075875,-83.81791710314361
6.76082975391973,-83.95763168055933
6.918309709189275,-84.09423677275581
7.079457843841287,-84.2277985971069
7.244359600749807,-84.35838216392035
7.413102413009079,-84.48605128401316
7.585775750291739,-84.61086857841029
7.762471166286816,-84.73289548860578
7.943282347242711,-84.85219228725508
8.128305161640887,-84.9688180903931
8.317637711026601,-85.08283086946889
8.511380382023653,-85.19428746461635
8.709635899560691,-85.30324359847063
8.912509381337337,-85.40975388953909
9.120108393558976,-85.51387186761119
9.332543007969786,-85.61564998791933
9.549925860214232,-85.7151396460611
9.772372209557977,-85.81239119420533
9.999999999999867,-85.9074539560056
10.2329299228074,-86.00037624264824
10.47128548050885,-86.09120536857137
10.71519305237592,-86.17998766781568
10.9647819614317,-86.26676850962929
11.22018454301948,-86.35159231494161
11.48153621496867,-86.43450257256718
11.74897554939514,-86.51554185472023
12.02264434617397,-86.59475183389759
12.30268770812365,-86.67217329834094
12.5892541179415,-86.74784616839189
12.88249551693117,-86.82180951186899
13.18256738556389,-86.89410156046377
13.48962882591635,-86.96475972491669
13.80384264602866,-87.03382061059239
14.12537544622735,-87.10132003312435
14.45439770745908,-87.16729303333182
14.79108388168187,-87.23177389242457
15.13561248436188,-87.29479614688518
15.4881661891246,-87.35639260314363
15.84893192461092,-87.41659535207114
16.21810097358908,-87.47543578348574
16.59586907437538,-87.53294460000045
16.98243652461721,-87.58915183115082
17.37800828749351,-87.64408684730954
17.78279410038898,-87.69777837260754
18.19700858609959,-87.75025449911013
18.62087136662842,-87.80154269920095
19.05460717963221,-87.85166983884855
19.49844599758018,-87.90066219021755
19.95262314968852,-87.94854544422667
20.41737944669501,-87.99534472262289
20.8929613085401,-88.04108459025174
21.37962089502202,-88.08578906672484
21.87761623949522,-88.12948163826387
22.38721138568308,-88.17218526886153
22.90867652767741,-88.21392241179605
23.44228815319889,-88.25471502034149
23.98832919019457,-88.29458455874909
24.54708915684996,-88.33355201280305
25.11886431509545,-88.37163790031778
25.70395782768827,-88.40886228107132
26.30267991895345,-88.44524476710741
26.91534803926877,-88.48080453235197
27.54228703338127,-88.51556032228706
28.18382931264414,-88.54953046337992
28.84031503126565,-88.58273287228279
29.51209226666343,-88.61518506495395
30.19951720401973,-88.64690416536359
30.90295432513546,-88.67790691441107
31.62277660168334,-88.70820967825286
32.35936569296236,-88.73782845670361
33.11311214825863,-88.76677889137666
33.88441561391976,-88.79507627377157
34.67368504525266,-88.8227355529293
35.48133892335703,-88.84977134325351
36.3078054770096,-88.87619793198397
37.15352290971671,-88.90202928644655
38.01893963205556,-88.92727906139963
38.90451449942748,-88.95196060599065
39.81071705534914,-88.97608697057093
40.73802778041067,-88.99967091367816
41.68693834703292,-89.02272490840787
42.65795188015863,-89.04526114894416
43.65158322401594,-89.0672915569815
44.66835921509564,-89.08882778780429
45.70881896148681,-89.10988123633147
46.77351412871911,-89.13046304318043
47.86300923226311,-89.15058410031888
48.97788193684388,-89.17025505684816
50.11872336272647,-89.18948632446873
51.28613839913571,-89.20828808300384
52.48074602497646,-89.22667028562726
53.70317963702445,-89.24464266413555
54.95408738576162,-89.26221473401665
56.23413251903405,-89.27939579941177
57.54399373371481,-89.29619495797787
58.884365535558,-89.31262110572669
60.25595860743485,-89.32868294159391
61.65950018614727,-89.34438897209027
63.09573444801836,-89.35974751568209
64.56542290346455,-89.37476670722536
66.06934480075857,-89.389454502188
67.60829753919712,-89.40381868087377
69.18309709189256,-89.41786685248017
70.79457843841267,-89.43160645912134
72.44359600749786,-89.44504477972262
74.13102413009058,-89.45818893388113
75.85775750291718,-89.4710458855663
77.62471166286795,-89.48362244686294
79.4328234724269,-89.49592528147329
81.28305161640864,-89.50796090829073
83.17637711026579,-89.51973570479218
85.1138038202363,-89.53125591044136
87.09635899560668,-89.54252762996383
89.12509381337313,-89.55355683656204
91.20108393558951,-89.56434937504542
93.3254300796976,-89.57491096499095
95.49925860214205,-89.58524720364923
97.72372209557949,-89.5953635690047
99.99999999999838,-89.60526542260936
102.3292992280738,-89.61495801242805
104.7128548050883,-89.62444647562251
107.1519305237589,-89.6337358412583
109.6478196143167,-89.64283103292823
112.2018454301945,-89.65173687143009
114.8153621496864,-89.66045807724495
117.489755493951,-89.66899927307099
120.2264434617393,-89.67736498625453
123.0268770812361,-89.6855596511769
125.8925411794146,-89.69358761162647
128.8249551693113,-89.70145312305826
131.8256738556385,-89.70916035488362
134.8962882591631,-89.71671339264863
138.0384264602862,-89.72411624020432
141.253754462273,-89.73137282183967
144.5439770745903,-89.73848698432397
147.9108388168182,-89.74546249898469
151.3561248436182,-89.75230306367253
154.8816618912455,-89.75901230473522
158.4893192461086,-89.76559377892164
162.1810097358902,-89.77205097528986
165.9586907437532,-89.77838731702745
169.8243652461715,-89.78460616328081
173.7800828749346,-89.79071081093387
177.8279410038892,-89.79670449634474
181.9700858609952,-89.80259039706668
186.2087136662836,-89.80837163352436
190.5460717963215,-89.81405127068237
194.9844599758012,-89.81963231964967
199.5262314968845,-89.82511773928341
204.1737944669494,-89.83051043775988
208.9296130854003,-89.83581327410838
213.7962089502195,-89.84102905972433
218.7761623949515,-89.84616055987426
223.8721138568301,-89.85121049514046
229.0867652767733,-89.85618154287512
234.4228815319881,-89.86107633861613
239.8832919019449,-89.86589747748468
245.4708915684987,-89.8706475155537
251.1886431509536,-89.87532897121032
257.0395782768819,-89.87994432649404
263.0267991895336,-89.88449602839775
269.1534803926868,-89.88898649017771
275.4228703338118,-89.89341809262028
281.8382931264404,-89.89779318532459
288.4031503126554,-89.90211408791421
295.1209226666333,-89.90638309130927
301.9951720401962,-89.91060245889943
309.0295432513535,-89.9147744277744
316.2277660168323,-89.91890120989167
323.5936569296225,-89.92298499325327
331.1311214825851,-89.92702794307145
338.8441561391964,-89.93103220290914
346.7368504525253,-89.93499989581899
354.813389233569,-89.93893312547249
363.0780547700948,-89.94283397726672
371.5352290971658,-89.94670451943844
380.1893963205542,-89.95054680415029
389.0451449942735,-89.95436286859089
398.1071705534899,-89.95815473604793
407.3802778041052,-89.96192441697848
416.8693834703277,-89.96567391008399
426.5795188015848,-89.96940520335272
436.5158322401579,-89.97312027513679
446.6835921509548,-89.97682109518257
457.0881896148666,-89.98050962568084
467.7351412871895,-89.98418782231019
478.6300923226294,-89.98785763526665
489.778819368437,-89.99152101030785
501.1872336272629,-89.99517988977402
512.8613839913553,-89.99883621362237
524.8074602497628,-90.00249192045578
537.0317963702427,-90.00614894855562
549.5408738576142,-90.00980923689379
562.3413251903385,-90.01347472617985
575.439937337146,-90.01714735987409
588.8436553555778,-90.0208290852308
602.5595860743463,-90.02452185431783
616.5950018614705,-90.02822762506212
630.9573444801813,-90.03194836228495
645.6542290346432,-90.03568603873674
660.6934480075834,-90.039442636152
676.0829753919688,-90.04322014629705
691.8309709189232,-90.04702057202124
707.9457843841243,-90.05084592832651
724.4359600749762,-90.05469824342971
741.3102413009033,-90.05857955983909
758.5775750291692,-90.06249193544078
776.2471166286768,-90.06643744458346
794.3282347242663,-90.0704181791822
812.8305161640836,-90.07443624982686
831.763771102655,-90.0784937868996
851.1380382023601,-90.08259294170693
870.9635899560639,-90.08673588761629
891.2509381337284,-90.09092482121075
912.0108393558921,-90.09516196345311
933.254300796973,-90.09944956086198
954.9925860214174,-90.10378988670379
977.2372209557917,-90.10818524219734
999.9999999999806,-90.11263795773401
1023.292992280734,-90.1171503941116
1047.128548050879,-90.12172494378592
1071.519305237586,-90.12636403214148
1096.478196143164,-90.13107011877368
1122.018454301942,-90.13584569879352
1148.15362149686,-90.14069330414922
1174.897554939507,-90.14561550497301
1202.264434617389,-90.15061491093284
1230.268770812357,-90.15569417262681
1258.925411794143,-90.16085598298126
1288.249551693109,-90.16610307867813
1318.256738556381,-90.1714382416064
1348.962882591627,-90.17686430033709
1380.384264602858,-90.18238413162055
1412.537544622727,-90.18800066191062
1445.439770745899,-90.19371686891684
1479.108388168178,-90.19953578317883
1513.561248436178,-90.20546048967591
1548.816618912451,-90.21149412945839
1584.893192461082,-90.21763990131277
1621.810097358898,-90.22390106345576
1659.586907437528,-90.23028093526111
1698.24365246171,-90.23678289901638
1737.800828749341,-90.2434104017152
1778.279410038887,-90.25016695688286
1819.700858609947,-90.25705614643664
1862.08713666283,-90.26408162258281
1905.460717963209,-90.27124710974996
1949.844599758006,-90.27855640656263
1995.262314968839,-90.28601338785084
2041.737944669488,-90.29362200670207
2089.296130853997,-90.3013862965534
2137.962089502189,-90.30931037332731
2187.761623949508,-90.31739843761055
2238.721138568294,-90.32565477687457
2290.867652767726,-90.33408376774811
2344.228815319874,-90.34268987832976
2398.832919019441,-90.3514776705544
2454.70891568498,-90.36045180260429
2511.886431509528,-90.36961703137536
2570.395782768811,-90.37897821499132
2630.267991895328,-90.38854031537373
2691.53480392686,-90.3983084008655
2754.228703338109,-90.4082876489105
2818.382931264395,-90.41848334879033
2884.031503126546,-90.42890090442049
2951.209226666324,-90.43954583720549
3019.951720401953,-90.45042378895626
3090.295432513526,-90.46154052487125
3162.277660168313,-90.47290193658171
3235.936569296214,-90.48451404526176
3311.311214825841,-90.49638300480895
3388.441561391954,-90.50851510509204
3467.368504525243,-90.52091677527126
3548.133892335679,-90.53359458719017
3630.780547700936,-90.54655525884255
3715.352290971647,-90.559805657916
3801.893963205531,-90.5733528054128
3890.451449942723,-90.58720387935092
3981.071705534888,-90.6013662185465
4073.80277804104,-90.6158473264806
4168.693834703265,-90.6306548752507
4265.795188015835,-90.64579670961008
4365.158322401566,-90.66128085109682
4466.835921509535,-90.67711550225373
4570.881896148652,-90.69330905094313
4677.351412871882,-90.70987007475591
4786.30092322628,-90.72680734551948
4897.788193684356,-90.7441298339056
5011.872336272614,-90.76184671414056
5128.613839913537,-90.77996736881964
5248.074602497612,-90.79850139382911
5370.31796370241,-90.81745860337719
5495.408738576126,-90.83684903513647
5623.413251903368,-90.856682955501
5754.399373371444,-90.87697086495979
5888.436553555762,-90.89772350358901
6025.595860743447,-90.91895185666641
6165.950018614688,-90.94066716040996
6309.573444801796,-90.96288090784282
6456.542290346415,-90.98560485478885
6606.934480075816,-91.00885102599952
6760.82975391967,-91.03263172141641
6918.309709189213,-91.05695952257102
7079.457843841224,-91.08184729912581
7244.359600749742,-91.10730821555839
7413.102413009013,-91.13335573799185
7585.775750291671,-91.160003641175
7762.471166286747,-91.18726601561396
7943.28234724264,-91.21515727485983
8128.305161640813,-91.24369216295368
8317.637711026526,-91.27288576203362
8511.380382023575,-91.30275350010521
8709.635899560612,-91.33331115897963
8912.509381337255,-91.36457488238213
9120.108393558892,-91.3965611842339
9332.5430079697,-91.42928695711012
9549.925860214144,-91.46276948087782
9772.372209557885,-91.49702643151649
9999.999999999773,-91.53207589012381
10232.92992280731,-91.56793635211081
10471.28548050876,-91.6046267365881
10715.19305237582,-91.64216639594737
10964.7819614316,-91.68057512564012
11220.18454301938,-91.71987317415739
11481.53621496856,-91.76008125321263
11748.97554939503,-91.80122054813074
12022.64434617385,-91.84331272844655
12302.68770812353,-91.8863799587142
12589.25411794138,-91.93044490953112
12882.49551693104,-91.97553076877837
13182.56738556377,-92.02166125307967
13489.62882591622,-92.06886061948154
13803.84264602853,-92.11715367735624
14125.37544622722,-92.16656580052971
14454.39770745894,-92.21712293963549
14791.08388168173,-92.26885163469673
15135.61248436173,-92.3217790279369
15488.16618912445,-92.37593287682053
15848.93192461077,-92.43134156732405
16218.10097358892,-92.48803412743766
16595.86907437522,-92.54604024089738
16982.43652461705,-92.60539026114778
17378.00828749335,-92.66611522553347
17782.79410038881,-92.72824686971904
18197.00858609941,-92.79181764233486
18620.87136662824,-92.85686071984664
19054.60717963202,-92.92341002164611
19498.44599757999,-92.99150022535891
19952.62314968833,-93.06116678236529
20417.37944669481,-93.13244593352938
20892.9613085399,-93.2053747251302
21379.62089502182,-93.27999102498873
21877.61623949501,-93.35633353878276
22387.21138568287,-93.43444182654135
22908.67652767719,-93.51435631930916
23442.28815319866,-93.59611833596948
23988.32919019433,-93.67977010021461
24547.08915684972,-93.76535475764919
25118.8643150952,-93.85291639301273
25703.95782768802,-93.9425000475038
26302.67991895319,-94.03415173618882
26915.34803926851,-94.12791846547461
27542.287033381,-94.22384825062412
28183.82931264386,-94.32199013329013
28840.31503126536,-94.42239419904224
29512.09226666314,-94.52511159485813
30199.51720401943,-94.63019454654801
30902.95432513516,-94.73769637607991
31622.77660168303,-94.84767151876814
32359.36569296204,-94.96017554028684
33113.11214825831,-95.075265153465
33884.41561391944,-95.19299823481775
34673.68504525233,-95.31343384076422
35481.33892335669,-95.43663222347806
36307.80547700926,-95.56265484631351
37153.52290971635,-95.69156439874506
38018.9396320552,-95.82342481075382
38904.51449942712,-95.95830126658981
39810.71705534876,-96.09626021783281
40738.02778041028,-96.23736939567054
41686.93834703253,-96.3816978223059
42657.95188015823,-96.52931582139948
43651.58322401554,-96.68029502744739
44668.35921509522,-96.83470839398713
45708.81896148639,-96.99263020051764
46773.51412871868,-97.15413605801226
47863.00923226267,-97.31930291289518
48977.88193684342,-97.48820904934442
50118.723362726,-97.66093408977545
51286.13839913523,-97.83755899335108
52480.74602497597,-98.01816605235392
53703.17963702395,-98.20283888624833
54954.08738576109,-98.3916624332489
56234.13251903351,-98.58472293920227
57543.99373371426,-98.78210794357896
58884.36553555743,-98.98390626236089
60255.95860743427,-99.19020796759929
61659.50018614668,-99.40110436340692
63095.73444801775,-99.61668795813682
64565.42290346394,-99.83705243248862
66069.34480075794,-100.0622926032717
67608.29753919647,-100.2925043825432
69183.0970918919,-100.5277847318285
70794.57843841201,-100.768231611118
72443.59600749718,-101.0139439223264
74131.02413008988,-101.2650214468888
75857.75750291646,-101.5215647771567
77624.71166286721,-101.7836752412515
79432.82347242614,-102.0514548210206
