(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
2.483249052702487e-06,0.01356810597704727
2.483376865187276e-06,0.01357011926088403
2.483539493161687e-06,0.01357387252427844
2.483763124516262e-06,0.01357805505871656
2.483952179677679e-06,0.01358266231894178
2.484158252605505e-06,0.01358628668904582
2.484468056672911e-06,0.01359309416432808
2.484876393607758e-06,0.01360015365024769
2.485396234637285e-06,0.01360995275348631
2.486083238183465e-06,0.01362034727405259
2.487004290380637e-06,0.01363423725219193
2.488272035830442e-06,0.01364936849065557
2.490128390673365e-06,0.01366941513646103
2.492477791393419e-06,0.01368893896262746
2.495216913300547e-06,0.01370943778881994
2.497907217404884e-06,0.01372604773393737
2.501173352282175e-06,0.01374621120229691
2.505425395541955e-06,0.01376976435519606
2.509985403468122e-06,0.01379580730271879
2.518314320517037e-06,0.0138410383954265
2.526664331206594e-06,0.01388758603778384
2.540319458528862e-06,0.01396192746638159
2.556603894667607e-06,0.01405205667800569
2.580493995685967e-06,0.01418261965732637
2.608328646612751e-06,0.01433619456838198
2.649808544563207e-06,0.01456337466367597
2.699328840081225e-06,0.01483605974297675
2.717784907184932e-06,0.01493676187369353
2.754697041392346e-06,0.01514018342314694
2.818389859508892e-06,0.01548934348725384
2.896148391674369e-06,0.01591708710256112
2.96e-06,0.0162670838825314
2.97713291850596e-06,0.01636151209005232
3.008095792577787e-06,0.01653155114251104
3.035655907433057e-06,0.01668290025377217
3.090776137143598e-06,0.01698558870645861
3.201016596564679e-06,0.01759092747116253
3.421497515406841e-06,0.0188014446801309
3.862459353091165e-06,0.02122178828916754
4.744383028459812e-06,0.02605930466584816
6.508230379197108e-06,0.03571840722554687
1.00359250806717e-05,0.05494696665617205
1.709131448362088e-05,0.09283954635181402
3.120209328951925e-05,0.1647563823604525
5.942365090131598e-05,0.2812817850370697
7.919182545065799e-05,0.3314699286425863
9.896e-05,0.3499532929956347
9.92e-05,0.3499723629487771
9.925923201471111e-05,0.349976304297494
9.93338027396452e-05,0.3499808342779609
9.938653703463473e-05,0.3499837485360224
9.940204552649206e-05,0.3499845596195412
9.940979977242073e-05,0.3499849574919632
9.942530826427807e-05,0.3499857375879631
9.942828755130038e-05,0.3499858850710654
9.942977719481155e-05,0.3499859584817157
9.943275648183387e-05,0.3499861047771682
9.943560566351543e-05,0.3499862433377749
9.943884783219301e-05,0.3499863994087717
9.943942035771616e-05,0.349986403514053
9.943993850684173e-05,0.3499864472791326
9.944011137347487e-05,0.349986353702976
9.944045710674113e-05,0.3499867270997818
9.94408643801941e-05,0.3499912494573634
9.944118492924631e-05,0.3500199641709938
9.944124164847066e-05,0.3500483766578256
9.944130687973492e-05,0.3500552598932578
9.944137831880284e-05,0.349891947153403
9.94414424188552e-05,0.3498529266414351
9.94414916898816e-05,0.3498381856216264
9.944155786948281e-05,0.349839052819488
9.944159111968437e-05,0.3498788985558399
9.944162431605713e-05,0.3499321678090986
9.944166138318017e-05,0.349968194573139
9.944169114781068e-05,0.3499788624688872
9.944172872649355e-05,0.3499880725455308
9.944179292201029e-05,0.3499933236668155
9.944186937511565e-05,0.3499973579451582
9.944198217558824e-05,0.349999185644962
9.944211556178613e-05,0.3500033959849483
9.944225764914859e-05,0.3500113164428097
9.944237818776561e-05,0.3500287572426499
9.944245621698948e-05,0.3500477658475878
9.944251998360401e-05,0.3500611538218769
9.944258946404001e-05,0.3500167816717503
9.944265218279631e-05,0.3499730006170156
9.944271230572078e-05,0.3500002300615541
9.944277292590437e-05,0.3499729955583766
9.944280606789674e-05,0.3500001135009627
9.944284043715649e-05,0.3499731516900783
9.944287561640791e-05,0.3499999692982089
9.944290752551268e-05,0.3499733073399497
9.944294437880736e-05,0.3499998242656522
9.944300258657191e-05,0.3499734238139361
9.94430781560683e-05,0.3499997541988649
9.944318048106034e-05,0.34997349009034
9.944329654124703e-05,0.3499997186582965
9.944343957285871e-05,0.3499735415615535
9.944360631888234e-05,0.3499997011238051
9.944377308485997e-05,0.3499735874887147
9.944395065260596e-05,0.3499996887047744
9.94441852535242e-05,0.3499736318964388
9.944448117482053e-05,0.3499996951715181
9.944494027132017e-05,0.3499736819185501
9.94454407547131e-05,0.3499997307963881
9.944621942814811e-05,0.3499737513103763
9.944708289086918e-05,0.3499998032624539
9.944844154417632e-05,0.3499738620661047
9.945019352203846e-05,0.3499999481325948
9.945261876425023e-05,0.349974062718946
9.945530071380904e-05,0.3500001875498295
9.945801570217294e-05,0.3499743184168237
9.946140743884047e-05,0.3500004715503053
9.946531664591965e-05,0.3499746591990208
9.947120526741699e-05,0.3500009220644906
9.947732324433409e-05,0.3499752081959556
9.948776215922041e-05,0.3500016656670766
9.949771204225869e-05,0.3499761110298555
9.951529286957096e-05,0.3500028503960082
9.953330334882495e-05,0.3499776004448468
9.956233634080173e-05,0.3500047237818544
9.95950409942222e-05,0.3499799242493082
9.964363858222054e-05,0.3500075111349471
9.970418639793099e-05,0.3499832269580484
9.97219800740536e-05,0.3500096568981685
9.975756742629882e-05,0.3499844678032672
9.982874213078926e-05,0.3500117279306724
9.987437106539462e-05,0.3499863242174631
9.992000000000001e-05,0.350012717895975
9.993485275391469e-05,0.3499998167823045
9.995941510449748e-05,0.3499999288375003
9.998223068888352e-05,0.3499999864095595
0.0001000278618576556,0.3499999664406845
0.0001001191241951997,0.3499993873019934
0.000100301648870288,0.3499960709760802
0.0001006666982204645,0.3499808075074557
0.0001013967969208175,0.3499157583053345
0.000102,0.3498272961795805
0.0001020527388401706,0.3498180686466527
0.0001021390160420069,0.3498024554715956
0.0001022429940540908,0.3497827853567707
0.0001022949830601327,0.3497726003895112
0.0001023946580796222,0.3497524211175046
0.0001024125935165656,0.3497486990572994
0.0001024484643904524,0.3497411716564744
0.0001024576315909166,0.3497392301312401
0.0001024622151911487,0.3497382566487969
0.0001024645069912647,0.349737769228027
0.0001024690905914968,0.3497367930260949
0.0001024731098314299,0.3497359355285042
0.0001024769580910641,0.3497351132025037
0.000102477806373664,0.3497349317632579
0.0001024795029388637,0.3497345686978311
0.0001024799999900392,0.3497344622819757
0.0001024801803769222,0.3497344236565932
0.0001024805411506882,0.3497343463980532
0.0001024807677630273,0.3497342978636562
0.0001024810696293356,0.3497342332054606
0.0001024811628049014,0.3497342132458687
0.0001024812232481302,0.3497342002979837
0.0001024812758681331,0.3497341890253003
0.0001024813327350623,0.3497341768429812
0.0001024813919148919,0.3497341641644461
0.0001024814470365923,0.3497341523529036
0.0001024815086661444,0.3497341391273167
0.0001024815381496579,0.3497341327921075
0.0001024815679426232,0.3497341263906949
0.0001024816016898134,0.3497341191442935
0.0001024816271621326,0.3497341136769294
0.0001024816665893227,0.34973410521773
0.0001024817258420511,0.3497340925089903
0.0001024817982287111,0.3497340769885053
0.000102481887952149,0.3497340577546921
0.0001024819985856689,0.3497340340423267
0.0001024821455836536,0.3497340025376504
0.0001024822842572298,0.3497339728177268
0.0001024823801655821,0.3497339522622565
0.0001024824448927569,0.3497339383896831
0.0001024824991226942,0.3497339267663373
0.0001024825577784082,0.349733914194577
0.0001024826134504281,0.3497339022616756
0.0001024826625632549,0.3497338917348372
0.0001024827267546428,0.3497338779752559
0.0001024827557637392,0.3497338717571795
0.0001024827855224935,0.3497338653779158
0.0001024828226078278,0.3497338574285704
0.0001024828495446676,0.3497338516542484
0.0001024828905810292,0.3497338428577483
0.0001024829412281283,0.3497338320004488
0.0001024830073502919,0.3497338178258016
0.0001024831052413897,0.3497337968396849
0.0001024832213332449,0.3497337719509775
0.000102483358010314,0.3497337426471718
0.0001024835206436031,0.3497337077766036
0.0001024837105495058,0.3497336670551889
0.0001024839149314142,0.3497336232265972
0.0001024841113250606,0.349733581107303
0.0001024843907311563,0.3497335211795699
0.0001024848108573301,0.3497334310567157
0.0001024852782705212,0.3497333307726431
0.0001024859803538582,0.3497331801039358
0.0001024867883719645,0.3497330066491363
0.0001024880462635347,0.3497327365087796
0.0001024897037090367,0.3497323803535699
0.0001024919422335984,0.3497318989582104
0.0001024948186061873,0.3497312797590777
0.00010249745869216,0.3497307107968334
0.000102500501296123,0.349730054342732
0.0001025044267496986,0.3497292062296742
0.0001025083823288015,0.3497283502631796
0.0001025145981466409,0.3497270024646143
0.000102521419233907,0.3497255195868656
0.0001025326174849431,0.3497230764241859
0.0001025442582502811,0.3497205252461726
0.0001025634751128553,0.3497162881137224
0.0001025846632363082,0.3497115794014589
0.0001026168675507131,0.3497043483369869
0.0001026551797901948,0.3496956292598686
0.0001027116653047778,0.3496825433076984
0.0001027280389344342,0.3496786985772452
0.000102760786193747,0.3496709397223603
0.0001028220033959967,0.3496561872999639
0.0001029007592360681,0.3496367328017961
0.00010296,0.3496217463463768
0.0001029765914956344,0.3496174948370611
0.0001030066166802799,0.3496097406239599
0.000103033081410357,0.3496028414418886
0.0001030860108705112,0.3495888618321319
0.0001031918697908196,0.3495601776631784
0.0001034035876314364,0.3494999098095833
0.0001037484840898962,0.3493934539817188
0.0001041518515541543,0.3492559406647633
0.0001046506086377857,0.3490665215435561
0.0001053192632308622,0.3487789649627863
0.0001066565724170152,0.3480884598223827
0.000107968176064516,0.3472620304448131
0.0001094921862151854,0.3461166586312707
0.0001110409572594494,0.3447494787312418
0.0001125712865684327,0.3431981734188784
0.000114038367124687,0.3415247907319688
0.0001159095874153498,0.3391273805313925
0.0001172508275851448,0.3372285970135724
0.0001189525812205874,0.3346041182177329
0.0001191245360718727,0.3343255938306946
0.0001194684457744434,0.3337612296652178
0.0001195511766953555,0.3336240122239444
0.0001197166385371796,0.3333478873121848
0.0001199670240800619,0.3329257591780128
0.0001203972566389822,0.3321884012235351
0.0001209671504546184,0.3311883309612653
0.0001219404557239394,0.3294190149567875
0.0001238286889636221,0.3257673028214612
0.0001261733850261698,0.3208343533598863
0.0001308627771512651,0.3096702683593732
0.0001366712553287394,0.2935209582999461
0.0001447200071321506,0.2671392330212543
0.0001529375431390879,0.2358082370442423
0.0001601379043614432,0.2051109849166094
0.0001690150386968477,0.1637023613813442
0.0001818102990596487,0.09864797673851466
0.00019896,0.005717444717864839
0.0001992,0.004398114360325334
0.0001992592320147111,0.004072493206373706
0.0001993338027347171,0.003662544314643967
0.0001993865370348898,0.003372637008082546
0.0001994020455301431,0.003287378461641954
0.0001994097997777698,0.003244749114967749
0.0001994253082730231,0.003159490277793942
0.0001994282875593851,0.003143111459486758
0.0001994342461321091,0.003110353802218024
0.0001994372335626067,0.003093930190392835
0.0001994380474386658,0.003089455847622324
0.000199439675190784,0.003080507160604817
0.0001994399624533658,0.003078927913205076
0.0001994405369785295,0.003075769418251273
0.0001994409622706239,0.003073431343007638
0.0001994410931529696,0.003072711807394768
0.0001994411652840372,0.003072315261262171
0.0001994412198996305,0.00307201500768628
0.0001994412728023647,0.003071724170563117
0.0001994413268808243,0.003071426869869831
0.0001994413889560687,0.003071085607190938
0.0001994414816559126,0.003070575988964208
0.0001994415006424634,0.003070471610976511
0.0001994415236693697,0.003070345020775411
0.0001994415465654653,0.003070219148984088
0.0001994415779622043,0.003070046543682592
0.000199441602150541,0.003069913566441262
0.0001994416351475976,0.003069732162147232
0.0001994416847890935,0.003069459253143725
0.0001994417479478114,0.003069112031656052
0.0001994418355651724,0.003068630346449219
0.0001994419455530124,0.003068025677761543
0.0001994420908207499,0.003067227055203126
0.0001994422386635407,0.003066414276464369
0.0001994424227664517,0.003065402153574759
0.0001994424894549009,0.003065035526937709
0.000199442547332715,0.003064717337326384
0.0001994426043585987,0.003064403831760765
0.0001994426582718147,0.003064107439781361
0.000199442726338983,0.003063733236103983
0.0001994427553417635,0.003063573792891461
0.0001994427874079512,0.00306339751043927
0.0001994428168115211,0.003063235862035718
0.0001994428426558299,0.003063093782987414
0.0001994428766272487,0.003062907022177819
0.000199442940551128,0.003062555598045469
0.0001994430089632064,0.003062179496998163
0.000199443107523569,0.003061637655516369
0.0001994432227370831,0.003061004259346745
0.0001994433605107307,0.003060246839242664
0.0001994435258252018,0.003059338009076318
0.0001994437181447823,0.003058280718433282
0.0001994439207341406,0.00305716696658187
0.0001994441190857501,0.003056076514318828
0.000199444399833125,0.003054533082616051
0.0001994448314607379,0.003052160177204666
0.0001994452985645784,0.003049592236045839
0.0001994460217985862,0.00304561620115118
0.0001994468264320337,0.003041192663708503
0.0001994480946271551,0.003034220660459663
0.0001994497255768763,0.003025254380732312
0.0001994519589990248,0.003012975959021946
0.0001994547837445102,0.002997446680893745
0.0001994574242587302,0.002982930226684166
0.0001994605607950112,0.002965686839365378
0.0001994642228240215,0.002945554502368997
0.000199469592414835,0.002916034668912548
0.00019947515775524,0.002885438663982831
0.0001994845372067632,0.002833874156124128
0.0001994934201002805,0.002785039472897211
0.0001995090318865467,0.002699211828422476
0.0001995250492260881,0.00261115444041593
0.0001995508094651592,0.002469533859567274
0.000199579908500653,0.002309557287430097
0.0001996228686157409,0.002073376352215273
0.0001996761383123427,0.001780515347441836
0.00019969346095522,0.001685280310627757
0.0001997281062409747,0.00149480987312467
0.0001997969585070208,0.001116277420914913
0.0001998703922079457,0.0007125559655613012
0.00019992,0.0004398232595996809
0.0001999353857444813,0.000355235766754447
0.0001999628756285814,0.0002041022848362495
0.0001999869074683472,7.198035623323662e-05
0.0002000349711478788,-0.0001922635129171235
0.0002001310985069419,-0.0007207507718290929
0.0002003233532250683,-0.001777719154786306
0.000200707862661321,-0.003891597643084665
0.0002014768815338264,-0.008118851616880862
0.000202,-0.01099376526940943
0.0002020501718903106,-0.011269460092593
0.0002021336263041647,-0.01172802698409892
0.0002022290668149573,-0.01225243055758829
0.0002022993001345963,-0.01263831419505679
0.0002023711256931583,-0.013032930174114
0.0002024435686210583,-0.0134309212292838
0.0002024581913837197,-0.01351125449702018
0.0002024655027650504,-0.01355142086384675
0.0002024686318050649,-0.01356861074414251
0.0002024700261408441,-0.01357627073954959
0.0002024728148124024,-0.01359159071080307
0.0002024761709032227,-0.01361002784742738
0.0002024781960943069,-0.01362115348893556
0.0002024787877264891,-0.01362440369203521
0.0002024795453527865,-0.01362856580221583
0.0002024797680953805,-0.0136297894648103
0.0002024802135805685,-0.01363223678953918
0.0002024806104574533,-0.01363441707748325
0.0002024808337391505,-0.01363564369674231
0.0002024811434201595,-0.01363734484746382
0.0002024812311433408,-0.01363782681964043
0.0002024812954505984,-0.01363818337194422
0.0002024813722069456,-0.01363908747097275
0.0002024814404088897,-0.01362020919388507
0.0002024815026053014,-0.01345570566108545
0.0002024815191219286,-0.01339192156914759
0.0002024815521551831,-0.01325134381261228
0.0002024815810831728,-0.01324137459097152
0.0002024816058968342,-0.01327811436272186
0.0002024816375384385,-0.01329020402722592
0.0002024816670761899,-0.01331484682009854
0.0002024817043611416,-0.01332060391884138
0.0002024817516535689,-0.01337211310144037
0.0002024818021580018,-0.0134160839115175
0.0002024818628656896,-0.01348991148994449
0.0002024819688053695,-0.01352982976776462
0.0002024820581826018,-0.01354615971052398
0.0002024821585521718,-0.01353236599976426
0.0002024822732028218,-0.01354361447395658
0.0002024823898013981,-0.01352963722723366
0.0002024824671351901,-0.01354031038606074
0.0002024825321311966,-0.01352576806907835
0.0002024825986408127,-0.01353390674707999
0.0002024826667105879,-0.01342578573361919
0.0002024826882069651,-0.01323783043781379
0.0002024827311997195,-0.01311551450565873
0.0002024827621412187,-0.01317406674706134
0.0002024827961267136,-0.01277674983936661
0.0002024828199402397,-0.01261394460593523
0.0002024828462422275,-0.01243606701543853
0.000202482872387151,-0.01232267461151804
0.0002024829039879789,-0.01217803388829841
0.0002024829598694858,-0.01203356186649762
0.000202483020675445,-0.01191622103123857
0.0002024831083553607,-0.01188020417331392
0.0002024832073768001,-0.01186206847737226
0.0002024833314018452,-0.01190643065671282
0.000202483475390953,-0.01190266519076122
0.000202483656104547,-0.0119569553186254
0.0002024838879450089,-0.01196706053508767
0.0002024840752907259,-0.01202473687141914
0.0002024843324448098,-0.01203887748866761
0.0002024847378525701,-0.0121461967817692
0.0002024851723379953,-0.01221521434736061
0.000202485834269451,-0.01240826470880152
0.0002024865569433476,-0.01255197541505737
0.0002024874632048157,-0.01277559213777268
0.0002024884825928734,-0.01292805704438726
0.0002024896727828672,-0.01313021382647539
0.0002024912996007802,-0.01327901655674268
0.000202493484274445,-0.01347482328112359
0.0002024960321021756,-0.01356637476698785
0.0002024990136465178,-0.0136812875106388
0.0002025024922660856,-0.01370889502116357
0.0002025066794277412,-0.01378142091332646
0.0002025126941196628,-0.01379327392827556
0.0002025177546988548,-0.01385276889837539
0.0002025245070493788,-0.01386024837767785
0.0002025340828263113,-0.01394307695863728
0.000202549901261619,-0.01399982567843261
0.0002025741345139982,-0.01416309719256892
0.0002026021897930876,-0.01428705915401629
0.000202641550168854,-0.01453342529147728
0.0002026931012743701,-0.01478643737985375
0.0002027106408460026,-0.01491293815886163
0.0002027457199892674,-0.01507545695282075
0.000202813723951926,-0.01547913531500678
0.0002028903418211077,-0.01586977709732174
0.00020296,-0.01628250378510576
0.000202977800351275,-0.01636517681380856
0.0002030099331864645,-0.01654164191811414
0.0002030388510996077,-0.01670044592688258
0.000203096686925894,-0.01701804716904853
0.0002032123585784666,-0.01765320332146036
0.0002034437018836118,-0.01892334274689489
0.0002039063884939023,-0.02146285104637358
0.0002048317617144831,-0.02653833658616123
0.0002066825081556449,-0.03667141098151083
0.0002103840010379685,-0.05683605477995157
0.0002173450188033327,-0.09418365217661762
0.0002312670543340611,-0.1650713949401191
0.0002562152105834276,-0.2704321725673662
0.0002775876052917138,-0.3285333027705035
0.00029896,-0.3499532931186814
0.0002992,-0.349972362828153
0.0002992592580176882,-0.3499763058011164
0.0002993338502782143,-0.3499808368818417
0.0002993865383789542,-0.3499837484550623
0.0002994020514260254,-0.3499845597827337
0.000299409807949561,-0.3499849577651833
0.0002994253209966322,-0.3499857380764714
0.0002994282998790765,-0.3499858855359261
0.0002994297893202987,-0.3499859589350971
0.000299432768202743,-0.3499861052068727
0.000299435616913347,-0.3499862437389015
0.0002994388561006138,-0.3499863996529863
0.0002994394277726058,-0.3499864034175177
0.0002994399445248551,-0.3499864472969134
0.0002994401165971707,-0.3499863535632398
0.000299440460741802,-0.3499867370796688
0.0002994408707180302,-0.3499914163300923
0.0002994411891574514,-0.3500209793293793
0.0002994412453811703,-0.350049513044501
0.0002994413098799399,-0.350052915192973
0.0002994413802719854,-0.3498866561745595
0.0002994414448959959,-0.3498553461841778
0.0002994415032358167,-0.3498313543493263
0.0002994415438480373,-0.3498334221950342
0.0002994415708970832,-0.3498500030194764
0.0002994416011863208,-0.3499040877468146
0.0002994416313087519,-0.3499410993101418
0.0002994416637771136,-0.3499717030778401
0.0002994416947506134,-0.3499782224515654
0.0002994417402916166,-0.3499921224330735
0.0002994417977488987,-0.3499912402068793
0.0002994418937786432,-0.3500003600363795
0.0002994420019549621,-0.3499972648443166
0.0002994421552984834,-0.3500072962997671
0.0002994422993208682,-0.3500133605125217
0.0002994424021545115,-0.3500362758048455
0.0002994424736827844,-0.3500507289111774
0.0002994425367127562,-0.3500601211019584
0.0002994426012529492,-0.3500012059389823
0.0002994426658464659,-0.349979606382166
0.0002994427143441482,-0.3499935712076271
0.0002994427735865834,-0.3499796340927737
0.0002994428064032065,-0.3499935127239624
0.0002994428399941655,-0.3499797168072378
0.000299442875375903,-0.3499934398673876
0.0002994429070850325,-0.3499797980717128
0.0002994429441559333,-0.349993367221638
0.0002994430014903203,-0.3499798600019401
0.0002994430773026018,-0.3499933341994141
0.0002994431789661733,-0.3499798980983341
0.0002994432951826594,-0.3499933210516227
0.0002994434374419639,-0.3499799305209834
0.0002994436040680083,-0.3499933192537404
0.0002994437708009756,-0.3499799618454595
0.0002994439484543903,-0.3499933209809888
0.0002994441816026511,-0.349979994196688
0.0002994444773599076,-0.3499933366108464
0.000299444932927703,-0.3499800373235393
0.0002994454332954271,-0.3499933771035255
0.0002994462050968699,-0.3499801024183669
0.0002994470686446365,-0.3499934521919066
0.0002994484228779115,-0.3499802106783493
0.0002994501794965894,-0.3499935986582781
0.0002994525940845484,-0.3499804098632536
0.0002994552838944275,-0.349993838900323
0.0002994579965227218,-0.3499806649314829
0.0002994613794859171,-0.3499941231934974
0.0002994652818837929,-0.3499810043409796
0.0002994711440778819,-0.3499945727272616
0.0002994772456238455,-0.3499815510372372
0.0002994876176544056,-0.3499953130436143
0.0002994975340543058,-0.3499824494166328
0.0002995149830910469,-0.3499964913843244
0.0002995329169714102,-0.3499839308396048
0.000299561735974849,-0.3499983551425014
0.0002995942817884218,-0.3499862435689484
0.0002996425175623039,-0.3500011307105612
0.0002997027494761317,-0.3499895360117333
0.0002997205199668286,-0.3500032759666624
0.0002997560609482223,-0.3499907819139928
0.0002998271429110096,-0.3500053584362097
0.0002998735714555049,-0.3499926612193532
0.00029992,-0.3500063722178482
0.0002999349731410384,-0.3499998174381661
0.0002999598029412092,-0.3499999302106005
0.000299982849973134,-0.3499999873224915
0.0003000289440369837,-0.3499999638065242
0.000300121132164683,-0.3499993664501705
0.0003003055084200816,-0.3499959698117885
0.000300674260930879,-0.3499803695987584
0.0003014117659524736,-0.3499139431422521
0.000302,-0.3498272961583089
0.0003020523030414511,-0.3498181458794866
0.0003021381419615857,-0.3498026168705688
0.0003022406052305292,-0.3497832477358451
0.0003023016811826219,-0.3497712712224367
0.0003024005947423636,-0.3497511921814265
0.0003024185357838801,-0.3497474597622626
0.000302454417866913,-0.349739911591767
0.0003024626213597807,-0.349738170297124
0.0003024664863285438,-0.3497373478959572
0.0003024684188129254,-0.3497369362122981
0.0003024722655212807,-0.3497361157752166
0.0003024765299385871,-0.3497352047559955
0.0003024773699156969,-0.349735025124118
0.0003024790498699165,-0.3497346656783514
0.0003024794450648451,-0.349734581086145
0.0003024799577991939,-0.3497344713148162
0.000302480519091483,-0.3497343511212533
0.0003024809619945853,-0.3497342562604159
0.0003024810491023001,-0.3497342376014654
0.0003024812233177296,-0.3497342002822457
0.0003024812841290968,-0.3497341872547517
0.0003024813569062978,-0.3497341716640042
0.0003024814155214838,-0.3497341590990061
0.0003024814315911249,-0.3497341556502879
0.0003024814637304071,-0.3497341487347572
0.0003024814937945467,-0.3497341422370536
0.0003024815159008942,-0.3497341374485121
0.000302481540440473,-0.3497341321424987
0.0003024815609093428,-0.3497341277279628
0.0003024815886619379,-0.349734121755906
0.0003024816153168308,-0.3497341160285528
0.0003024816473472145,-0.3497341091529417
0.0003024816892177316,-0.3497341001703754
0.00030248174701157,-0.3497340877779865
0.0003024818168169293,-0.3497340728144879
0.0003024819052261812,-0.3497340538674338
0.0003024820146311714,-0.3497340304232078
0.000302482157311459,-0.3497339998504562
0.0003024822985192158,-0.3497339695927538
0.0003024823891545937,-0.3497339501715494
0.0003024824519465028,-0.3497339367162061
0.0003024825063102492,-0.3497339250675289
0.0003024825629558996,-0.3497339129299384
0.0003024826208910861,-0.3497339004993072
0.0003024826324708597,-0.3497338980081254
0.0003024826556304068,-0.3497338930063126
0.0003024826763790017,-0.3497338885013661
0.0003024826889388494,-0.3497338857738135
0.000302482692783533,-0.3497338849410423
0.0003024827004729004,-0.3497338832812863
0.0003024827133154736,-0.3497338805208782
0.0003024827266522976,-0.349733877664217
0.0003024827405535922,-0.3497338746903191
0.0003024827560113043,-0.349733871385256
0.0003024827770351088,-0.3497338668906146
0.000302482803499485,-0.3497338612337636
0.0003024828277445138,-0.3497338560508028
0.0003024828593449639,-0.3497338492943199
0.0003024829003105899,-0.3497338405321176
0.0003024829646159985,-0.3497338267713453
0.0003024830432282929,-0.3497338099395705
0.0003024831490349915,-0.3497337872760297
0.0003024832648254567,-0.3497337624667491
0.000302483407123937,-0.3497337319724714
0.0003024835673168745,-0.349733697637013
0.0003024838235530013,-0.3497336427053516
0.0003024840087302789,-0.3497336029999155
0.0003024842300712075,-0.3497335555344367
0.0003024846135208559,-0.3497334732912161
0.0003024849867056778,-0.3497333932349401
0.0003024850903220485,-0.3497333710043561
0.0003024852975547897,-0.3497333265406436
0.0003024855453285356,-0.349733273372972
0.0003024859013700359,-0.3497331969637072
0.0003024862371290477,-0.3497331248966066
0.0003024866738652975,-0.3497330311413218
0.0003024872601111641,-0.3497329052639141
0.0003024881973284978,-0.3497327039651233
0.0003024896115364956,-0.3497324000724491
0.0003024916270151451,-0.3497319666774845
0.0003024944164335175,-0.349731366281271
0.0003024970251526972,-0.3497308041718192
0.0003025000230345859,-0.3497301574829064
0.0003025037434889194,-0.3497293538462509
0.0003025077596799027,-0.3497284849883285
0.0003025137633792224,-0.3497271835604717
0.0003025205921923946,-0.3497256994910078
0.000302530316065218,-0.3497235793099495
0.0003025416018131513,-0.3497211083495149
0.0003025578329776184,-0.3497175353447222
0.0003025760239030686,-0.3497135039173099
0.0003026027416645579,-0.3497075310277845
0.0003026341897826062,-0.3497004217252178
0.0003026789624773168,-0.3496901529815626
0.0003027342234864093,-0.3496772402306381
0.0003027510477196282,-0.3496732566200711
0.0003027846961860661,-0.3496652161342708
0.000302845441004224,-0.3496504534782438
0.000302902720502112,-0.3496362413715401
0.00030296,-0.34962174622084
0.0003029763727822686,-0.3496175509100421
0.0003030045241114887,-0.3496102834388034
0.0003030304105085976,-0.3496035403421133
0.0003030821833028155,-0.3495898807377422
0.0003031857288912513,-0.3495618679158341
0.0003033928200681228,-0.349503068082975
0.0003038070024218658,-0.34937437389012
