(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
2.426493709597665e-06,-5.487410115190272e-08
2.426533543761054e-06,-5.487410159599193e-08
2.426565392473707e-06,-5.487410104088042e-08
2.426596650965826e-06,-5.487410159599193e-08
2.426638921369692e-06,-5.487412446658624e-08
2.426697811209317e-06,-5.48759530039078e-08
2.426761985158327e-06,-5.519673174081419e-08
2.426796197005038e-06,-5.889899590272307e-08
2.426811674490377e-06,-6.594185075758929e-08
2.426825501961555e-06,-8.560502728904851e-08
2.426835449922337e-06,-1.204506132612693e-07
2.42684590879608e-06,-2.033323853734004e-07
2.426854014629907e-06,-3.280427118834695e-07
2.426860459633689e-06,-4.870565523118486e-07
2.426866138310804e-06,-6.883225172060747e-07
2.426871477915671e-06,-9.42863544461936e-07
2.426876954698079e-06,-1.279725968861278e-06
2.426883290150088e-06,-1.772298975022402e-06
2.426888800441225e-06,-2.290707981744688e-06
2.426893381878121e-06,-2.782904317433221e-06
2.426896683630916e-06,-3.169956781956529e-06
2.426901603456067e-06,-3.791378178741311e-06
2.426906509388705e-06,-4.457188402140488e-06
2.426911491964104e-06,-5.171407890802726e-06
2.426916774947049e-06,-5.958417193419052e-06
2.426922397210138e-06,-6.813086479318109e-06
2.426928532023549e-06,-7.741294621999018e-06
2.426935364360374e-06,-8.729246704586302e-06
2.426943035052743e-06,-9.706015413391e-06
2.426951352431997e-06,-1.045537640109728e-05
2.426959122152561e-06,-1.059294032301761e-05
2.426965040613093e-06,-1.003602175064788e-05
2.426969292272906e-06,-9.120677741170091e-06
2.42697265211897e-06,-8.073429549115829e-06
2.426975781134804e-06,-6.91495628857286e-06
2.426978715153199e-06,-5.775902280458212e-06
2.426981545795973e-06,-4.721413618846704e-06
2.426984173634362e-06,-3.834415772230315e-06
2.426986692679592e-06,-3.091203702010326e-06
2.426989293980943e-06,-2.439987162206059e-06
2.426992099420103e-06,-1.86311920280513e-06
2.426995289929812e-06,-1.34567766219007e-06
2.426999213550381e-06,-8.733491925205783e-07
2.427003279846575e-06,-5.306449494257848e-07
2.42700737117094e-06,-2.960200666812796e-07
2.427011652335993e-06,-1.341592341663755e-07
2.42701629539374e-06,-2.313883828986008e-08
