(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
2.42697479201046e-06,-0.0004318958430509223
2.426983580458037e-06,-0.000403340561366039
2.426993652439909e-06,-0.0003690420671110806
2.42700567308993e-06,-0.0003264705767443976
2.427019059510932e-06,-0.00027771748117289
2.427037608454917e-06,-0.0002094607125349146
2.427059069261386e-06,-0.0001326599071742596
2.427079765850564e-06,-6.573257956798972e-05
2.427098410599418e-06,-1.62911892626072e-05
2.427114429496024e-06,1.568340236246524e-05
2.427129838106726e-06,3.733116947080006e-05
2.427144270604509e-06,5.092175220000605e-05
2.427156634503771e-06,5.871535720269883e-05
2.427169729640396e-06,6.4330528244394e-05
2.427187235924075e-06,6.926763472203668e-05
2.427206181142481e-06,7.271725016633201e-05
2.427226152154498e-06,7.526409721225757e-05
2.427246284808444e-06,7.730648261505824e-05
2.42726814863075e-06,7.928600285267429e-05
2.427293583535226e-06,8.148168273724998e-05
2.427325418921143e-06,8.41774399298334e-05
2.427368430753188e-06,8.77729533513838e-05
2.427435047758228e-06,9.325337681953538e-05
2.42754768868111e-06,0.0001022396197980502
2.427632353917002e-06,0.0001087342739929387
2.427710618125326e-06,0.0001145038808422205
2.427797996491601e-06,0.0001206430249797164
2.427904464812781e-06,0.0001276671837576737
2.428046150137026e-06,0.0001362236487010282
2.42823625473788e-06,0.0001462799284031036
2.428470315344253e-06,0.0001564279959089809
2.428735870078621e-06,0.0001649974077535532
2.429027832415511e-06,0.0001709068272162106
2.429348017519867e-06,0.0001733486164103848
2.429708613001993e-06,0.0001713762223262139
2.430139572007863e-06,0.00016308725809
2.430696712738489e-06,0.0001441526957974837
2.431477515640141e-06,0.0001054069180025374
2.432409074207183e-06,4.61956845908551e-05
2.433324349375723e-06,-2.025190001253563e-05
2.434021442722641e-06,-7.366664124019984e-05
2.434708166301755e-06,-0.0001267631542840597
2.435357164619824e-06,-0.0001762576439785501
2.436097276363525e-06,-0.0002309283248573823
2.437107648388557e-06,-0.0003013605162786037
2.438742001295581e-06,-0.0004033200376264423
2.440943093440836e-06,-0.0005168393333414567
2.443567121768966e-06,-0.0006197142926618326
2.446660923868538e-06,-0.0007039445187845272
2.450513214592305e-06,-0.0007679016760012702
2.455288559628303e-06,-0.0008059956048669381
2.460339632057072e-06,-0.0008159647986267782
2.465908881582945e-06,-0.0008067142601472232
2.471458082870006e-06,-0.0007858692873899953
2.476816640034553e-06,-0.0007597266813430537
2.481998419461666e-06,-0.0007313665202466346
2.486992749288494e-06,-0.0007024652338241122
2.491770840830903e-06,-0.0006740756670409187
2.496294552215436e-06,-0.0006469336299838035
2.500539695288597e-06,-0.0006214731176068522
2.504487669178979e-06,-0.0005979541332620242
2.508123541662292e-06,-0.0005765227108845972
2.51143734549004e-06,-0.0005572363518190349
2.51442458748305e-06,-0.0005400852379443544
2.51708644342106e-06,-0.0005250088087221938
2.519430040771792e-06,-0.0005119067301055935
2.521468730943343e-06,-0.0005006459281229336
2.523222222918914e-06,-0.0004910652805967253
2.524716465991221e-06,-0.0004829792708718195
2.525983127706789e-06,-0.0004761819925102051
2.527058497528233e-06,-0.0004704528806580566
2.527981753123989e-06,-0.0004655649209148738
2.528792831761269e-06,-0.0004612944408496356
2.52953062160608e-06,-0.0004574290891599109
2.530232553419967e-06,-0.0004537686879666492
2.530936765089397e-06,-0.0004501131928332791
2.531688959013143e-06,-0.0004462272581801097
2.532563866957787e-06,-0.0004417316402639537
2.533793083477336e-06,-0.0004354596667665023
2.534793373677445e-06,-0.0004303939754184416
2.535766766538519e-06,-0.0004254974712842863
2.536633947626333e-06,-0.0004211626927402845
2.537441058101448e-06,-0.000417151404913163
2.538117852802387e-06,-0.000413805024848668
2.538671272352664e-06,-0.000411080659194929
2.538960117198358e-06,-0.0004096645878250982
2.539241122136063e-06,-0.0004082912131752048
2.539465991014676e-06,-0.0004071973232206982
2.539626379017714e-06,-0.0004064155956794435
2.539748241455696e-06,-0.0004058166409254271
2.539862234554898e-06,-0.0004052553089114452
2.540001267318982e-06,-0.0004045698798111896
2.540059064598708e-06,-0.0004042821686762732
2.540109833766904e-06,-0.0004040220607332001
2.540161400509104e-06,-0.0004037456584703447
2.540201642414984e-06,-0.0004035175454770723
2.540236262021871e-06,-0.0004033093394015808
2.540267454437062e-06,-0.0004031100292756218
2.540296081761333e-06,-0.0004029155345447455
2.540323015116765e-06,-0.0004027228685191675
2.540351059056824e-06,-0.0004025112057481905
2.540376888834105e-06,-0.0004022997106498671
2.540397808888261e-06,-0.0004021160942376811
2.540420496993232e-06,-0.0004019046326293463
2.540442574236299e-06,-0.000401686058774442
2.540463732478366e-06,-0.0004014636336002742
2.540484538390542e-06,-0.0004012311231531562
2.540505473855357e-06,-0.0004009816455990967
2.540526553324111e-06,-0.0004007126027575358
2.540547720246439e-06,-0.0004004216999798915
2.540568871743778e-06,-0.0004001067100715128
2.54058988088413e-06,-0.0003997652634104565
2.540610641939507e-06,-0.0003993941108977328
2.540631047328324e-06,-0.0003989894108475944
2.540651006731018e-06,-0.0003985463940535672
2.540670458602078e-06,-0.0003980591528207622
2.540689386322084e-06,-0.0003975203651610526
2.540707841273632e-06,-0.000396920741816742
2.540725958906031e-06,-0.0003962483541226636
2.540743968801053e-06,-0.0003954882694573447
2.540762269627079e-06,-0.000394621029549902
2.540781736696559e-06,-0.0003936112105739076
2.540804538036846e-06,-0.0003923685548983258
2.540837668975705e-06,-0.0003905900468811341
2.540888667505555e-06,-0.0003881524605539033
2.540930024744969e-06,-0.0003864982979945308
2.54097300005715e-06,-0.0003850793866223556
2.541020490419767e-06,-0.0003838340146828934
2.541071572736302e-06,-0.0003828629367668146
2.541124194343882e-06,-0.0003825672866373253
2.541142607130523e-06,-0.0003822698483171294
2.541163503072867e-06,-0.0003826624806041456
2.541181051791405e-06,-0.0003858855290654883
2.541200944336253e-06,-0.0003924607882140885
2.541217270854608e-06,-0.0003981688526202287
2.541233480655116e-06,-0.0004026563849156561
2.54125484507816e-06,-0.0004064125452081235
2.541272935711653e-06,-0.0004081887724053379
2.541295804328143e-06,-0.0004094157747356331
2.541323230470245e-06,-0.0004101141659531571
2.5413525634521e-06,-0.0004103676866570316
2.541384583949521e-06,-0.0004103336434156946
2.541420281808111e-06,-0.00041009038311135
2.541461267526332e-06,-0.0004096793791520392
2.541510230011634e-06,-0.000409109577099942
2.541571424766426e-06,-0.0004083575153275287
2.54165158223801e-06,-0.0004073610766702762
2.541749019519594e-06,-0.0004061697478412452
2.541845992831399e-06,-0.0004050259824652791
2.541935424895629e-06,-0.0004040030887918489
2.542023982037879e-06,-0.0004030072698818499
2.542111266085184e-06,-0.0004020389554045822
2.542208579102912e-06,-0.0004009780768237103
2.542327196141031e-06,-0.0003997161403351823
2.542480868204381e-06,-0.0003981338238957521
2.542679546583321e-06,-0.0003961719729991264
2.542918324053712e-06,-0.0003939301397208883
2.543189622332108e-06,-0.0003915235447840004
2.543497941737844e-06,-0.0003889524069516925
2.543860090831587e-06,-0.0003861297645586514
2.544307250493609e-06,-0.0003828988020775359
2.544810138384487e-06,-0.0003795492498035458
2.545368511079733e-06,-0.0003761205013838032
2.54637384539889e-06,-0.0003705179134853021
2.547141885022086e-06,-0.0003666189541624565
2.54807557730657e-06,-0.0003621843846107753
2.548737729275821e-06,-0.0003591895739522011
2.549345005443e-06,-0.0003565204264148747
2.550065067107239e-06,-0.0003534217794680661
2.551094589405549e-06,-0.0003490725163826092
2.552924085837736e-06,-0.0003414697893887597
2.555196601811992e-06,-0.0003321299001877165
2.557641118034523e-06,-0.0003221391569430132
2.56057368244898e-06,-0.0003102138902197904
2.564303793750648e-06,-0.0002951995312210354
2.569039154591806e-06,-0.0002765240629473142
2.574864680905851e-06,-0.0002543070194801489
2.581953906072314e-06,-0.0002285251846326775
2.590589439986751e-06,-0.0001990043856530122
2.601084774011349e-06,-0.0001657892729843846
2.613740902451665e-06,-0.0001293256196225334
2.628828106928403e-06,-9.048797489052962e-05
2.646519639706923e-06,-5.062677119782588e-05
2.666760603448718e-06,-1.155313604750408e-05
2.689683093850395e-06,2.554111224306599e-05
2.715873098261511e-06,6.020541717433048e-05
2.747261416734885e-06,9.304906716389727e-05
2.787854643036425e-06,0.0001247960547893223
2.845234273183254e-06,0.0001551916684725541
2.902617136591627e-06,0.0001739931963220531
2.96e-06,0.0001853425280908816
2.968237545067708e-06,0.000186367148105604
2.976992191851283e-06,0.0001874064793037089
2.988844937323693e-06,0.0001887105765766561
3.012550428268512e-06,0.0001909809018362241
3.05996141015815e-06,0.0001944387073502529
3.154783373937427e-06,0.0001985539718998286
3.344427301495981e-06,0.0002016418103386597
3.723715156613087e-06,0.0002023575957349477
4.482290866847301e-06,0.0002017405529139982
5.999442287315729e-06,0.0002014030444551507
9.033745128252585e-06,0.0002014050655354538
1.51023508101263e-05,0.0002014213507768314
2.723956217387372e-05,0.000201419451775986
5.151398490136856e-05,0.0002014139687773753
7.523699245068428e-05,0.0002014088133656111
9.896e-05,0.0002014036659626628
9.911056441862268e-05,0.0002014036333034541
9.92250670253691e-05,0.000201403608462436
9.928231832874232e-05,0.0002014035960412608
9.930691394166524e-05,0.0002014035907044187
9.933290680872052e-05,0.0002014035850650409
9.934684076942579e-05,0.0002014035820410154
9.936054407829224e-05,0.0002014035790658397
9.936557792759706e-05,0.0002014035779733803
9.937119256367725e-05,0.0002014035767505806
9.93729010300113e-05,0.0002014035763823196
9.937488975153796e-05,0.0002014035760338206
9.937656838857364e-05,0.0002014035756277011
9.937779411642051e-05,0.0002014035755739663
9.937923513376809e-05,0.0002014035749837717
9.938042942365867e-05,0.0002014035755572019
9.938157006632263e-05,0.0002014035793103108
9.938271762216639e-05,0.0002014035793578284
9.93836250210189e-05,0.0002014036055805191
