(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
2.486386949021848e-06,-0.3496863318709056
2.48698258667964e-06,-0.3497236622798975
2.487714883138376e-06,-0.3497633442245028
2.488593730827627e-06,-0.3498033477981769
2.489602039045393e-06,-0.349840831071263
2.490782032989985e-06,-0.3498756063610987
2.492197553621809e-06,-0.3499073980163234
2.493535835266685e-06,-0.3499298231544006
2.494922048604368e-06,-0.3499472261417128
2.496543243572047e-06,-0.3499621406090988
2.498192224072661e-06,-0.3499729528139561
2.49999640923648e-06,-0.3499812547681548
2.502132648545852e-06,-0.34998787540059
2.504775984711016e-06,-0.3499929999161271
2.507968225932171e-06,-0.3499964970034934
2.511856718307827e-06,-0.3499986140581658
2.516619783676924e-06,-0.3499996854581645
2.522454606943228e-06,-0.3500000814731001
2.529580957738585e-06,-0.3500001359464918
2.538262474182701e-06,-0.3500000799134793
2.548810588000185e-06,-0.3500000259690038
2.561591267269573e-06,-0.3500000014961464
2.577039161353925e-06,-0.3499999967764716
2.595693992465903e-06,-0.3499999982502199
2.618293010917301e-06,-0.3499999996195404
2.64603168788893e-06,-0.3499999999967091
2.680295419621332e-06,-0.3499999999785345
2.720181862275732e-06,-0.3499999999377665
2.759777603862457e-06,-0.3499999999290103
2.794673014374488e-06,-0.3499999999293072
2.834679540183712e-06,-0.3499999999298747
2.897445752689181e-06,-0.3499999999300063
2.96e-06,-0.3499999999299852
2.968600725701161e-06,-0.3499999999299799
2.977737549862011e-06,-0.3499999999299771
2.990228433552484e-06,-0.3499999999299762
3.015210200933432e-06,-0.3499999999299763
3.065173735695326e-06,-0.3499999999299764
3.165100805219116e-06,-0.3499999999299767
3.364954944266695e-06,-0.3499999999299764
3.764663222361852e-06,-0.3499999999299765
4.564079778552168e-06,-0.3499999999299765
6.1629128909328e-06,-0.3499999999299765
9.360579115694064e-06,-0.3499999999299765
1.575591156521659e-05,-0.3499999999299765
2.854657646426165e-05,-0.3499999999299765
5.412790626235178e-05,-0.3499999999299765
9.896e-05,-0.3499999999299765
9.911068058932722e-05,-0.3499999999299765
9.922524208620921e-05,-0.3499999999299765
9.92825228346502e-05,-0.3499999999299767
9.932525534127727e-05,-0.3499999999299765
9.936123355715132e-05,-0.3499999999299764
9.938330389344558e-05,-0.3499999999299769
9.940529778798508e-05,-0.3499999999299771
9.941286819750059e-05,-0.3499999999299803
9.942113614967374e-05,-0.3499999999299493
9.942274989037824e-05,-0.349999999929926
9.942553503031105e-05,-0.3499999999290667
9.94285510498188e-05,-0.3499999999260553
9.94306862857346e-05,-0.3499999999013563
9.943253500805273e-05,-0.3499999998032213
9.943419935013775e-05,-0.3499999995841189
9.943588524878998e-05,-0.3499999992133368
9.943728572978089e-05,-0.3499999985737575
9.943841628399891e-05,-0.3499999972751107
9.943895406450023e-05,-0.3499999940190466
9.943949401152924e-05,-0.3499999885251032
9.943974371247953e-05,-0.3499999753662146
9.943999846220972e-05,-0.3499999614397236
9.944021752141724e-05,-0.3499999682044284
9.944041687077185e-05,-0.350000125312385
9.944057870998931e-05,-0.3500008015932133
9.944075632408909e-05,-0.3500029733021648
9.944089450944995e-05,-0.3500068446053907
9.944102063417258e-05,-0.3500146404337605
9.944113517540136e-05,-0.3500288409649472
9.944118661198635e-05,-0.3500408202417143
9.944123924075017e-05,-0.350057994285901
9.944128148669684e-05,-0.3500727057867695
9.944131294932493e-05,-0.3500600733056008
9.944134281093734e-05,-0.3499865482299717
9.944135916653509e-05,-0.3499307110927
9.944137415535664e-05,-0.3499052335369041
9.944139962736856e-05,-0.3498864534240463
9.94414237809743e-05,-0.349876219673908
9.94414470705099e-05,-0.3498669222488612
9.944148618757573e-05,-0.3498523617360793
9.944150926350895e-05,-0.3498452812494716
9.944152889603467e-05,-0.3498420415867156
9.944154272834359e-05,-0.3498439153367986
9.944155674252644e-05,-0.3498526636469417
9.944156906578176e-05,-0.3498668552769142
9.944158137111879e-05,-0.3498854752531459
9.944159178969464e-05,-0.3499027571358062
9.944160616816908e-05,-0.349925674272309
9.944162161990655e-05,-0.3499468869919756
9.944163721053233e-05,-0.349963737457418
9.944165423485252e-05,-0.3499772121263952
9.944167308799558e-05,-0.3499874276755833
9.944169655016622e-05,-0.3499955415166792
9.944172584812062e-05,-0.3500015318795491
9.944176263872408e-05,-0.3500057425298831
9.944180768939242e-05,-0.350008825475398
9.944186182252549e-05,-0.350010682980475
9.944192537353759e-05,-0.3500120727299803
9.944200027677187e-05,-0.3500134262765178
9.94420773576117e-05,-0.3500152458756447
9.944214776913554e-05,-0.3500178838349303
9.94422500235906e-05,-0.3500243986836465
9.94423463690079e-05,-0.3500356950104002
9.944242299631616e-05,-0.3500514724356857
9.944247862812216e-05,-0.3500673041315698
9.944251771256893e-05,-0.3500736593227778
9.944254847126079e-05,-0.3500627965702916
9.944257715879102e-05,-0.3500371390390465
9.944260440498007e-05,-0.3500123002607135
9.944262854739312e-05,-0.349998793011874
9.944265678230474e-05,-0.349998617880789
9.944268245223138e-05,-0.3499998234570205
9.94427163438892e-05,-0.34999998455282
9.944275383949631e-05,-0.3499999991610159
9.944276807902944e-05,-0.3499999999917797
9.94427815217156e-05,-0.3500000000010745
9.944279506569995e-05,-0.3499999999999479
9.944280880491471e-05,-0.3499999999999445
9.944281933914967e-05,-0.3499999999999501
9.944283017363245e-05,-0.3499999999999477
9.944284558611224e-05,-0.3499999999999455
9.944286211926336e-05,-0.3499999999999446
9.944288017058961e-05,-0.3499999999999446
9.944289997490217e-05,-0.3499999999999449
9.944292291051025e-05,-0.3499999999999457
9.944295135248979e-05,-0.3499999999999468
9.944298839730165e-05,-0.3499999999999488
9.944303389539897e-05,-0.3499999999999516
9.944308764549225e-05,-0.3499999999999555
9.944314760787735e-05,-0.3499999999999597
9.944321156234404e-05,-0.3499999999999648
9.944328261485591e-05,-0.3499999999999702
9.944336932101563e-05,-0.349999999999977
9.944345412933562e-05,-0.3499999999999839
9.944357279158463e-05,-0.3499999999999934
9.944367963844888e-05,-0.3500000000000023
9.944377091571048e-05,-0.35000000000001
9.944387237713272e-05,-0.3500000000000185
9.944400030203851e-05,-0.35000000000003
9.944416663542779e-05,-0.3500000000000451
9.944436734132993e-05,-0.3500000000000643
9.944459657657135e-05,-0.3500000000000874
9.944486265044369e-05,-0.3500000000001162
9.944517921442606e-05,-0.3500000000001542
9.94455608698765e-05,-0.3500000000002063
9.944602534422787e-05,-0.3500000000002798
9.944659902507043e-05,-0.3500000000003873
9.944732206316982e-05,-0.3500000000005468
9.944824711937366e-05,-0.3500000000007735
9.944930797382329e-05,-0.3500000000010267
9.945049171223151e-05,-0.3500000000012622
9.945154771109818e-05,-0.3500000000014205
9.945259398069241e-05,-0.3500000000015331
9.945370966397672e-05,-0.3500000000016149
9.945484984798195e-05,-0.3500000000016688
9.945607897680104e-05,-0.3500000000017049
9.945745403670661e-05,-0.3500000000017286
9.945904040681724e-05,-0.3500000000017436
9.946093010332408e-05,-0.3500000000017526
9.946325215656149e-05,-0.3500000000017577
9.946619854610381e-05,-0.35000000000176
9.946990531078557e-05,-0.3500000000017607
9.947441764713639e-05,-0.3500000000017606
9.947991616943212e-05,-0.3500000000017596
9.94866565380603e-05,-0.3500000000017587
9.949491302482662e-05,-0.3500000000017578
9.95049739216639e-05,-0.3500000000017566
9.951717636062644e-05,-0.3500000000017551
9.953192847362437e-05,-0.3500000000017532
9.954972925637293e-05,-0.3500000000017512
9.957123050143247e-05,-0.3500000000017487
9.959743163952802e-05,-0.3500000000017458
9.962975085808158e-05,-0.3500000000017419
9.966832390211442e-05,-0.3500000000017373
9.970870329793744e-05,-0.3500000000017326
9.97441087167557e-05,-0.3500000000017286
9.97812042782892e-05,-0.3500000000017244
9.983490814083347e-05,-0.350000000001718
9.992000000000001e-05,-0.3500000000017083
9.993003114947849e-05,-0.3500000000017073
9.993999310253146e-05,-0.3500000000017061
9.995487862062011e-05,-0.3500000000017043
9.998464965679739e-05,-0.3500000000017011
0.000100044191729152,-0.3500000000016942
0.0001001632758738611,-0.3500000000016805
0.0001004014441632794,-0.3500000000016537
0.0001008777807421159,-0.3500000000015997
0.0001014388903710579,-0.3500000000015365
0.000102,-0.3500000000014734
0.0001020012332824644,-0.3500000000014732
0.0001020021148662866,-0.3500000000014731
0.000102003878033931,-0.3500000000014729
0.0001020060028302573,-0.3500000000014727
0.0001020102524229099,-0.3500000000014721
0.0001020187516082151,-0.3500000000014712
0.0001020357499788255,-0.3500000000014692
0.0001020697467200463,-0.3500000000014656
0.0001021377402024879,-0.350000000001458
0.0001021590252487319,-0.3500000000014555
0.0001021898902232602,-0.3500000000014521
0.0001022030111710781,-0.3500000000014506
0.0001022162191284722,-0.3500000000014492
0.0001022284602331306,-0.3500000000014478
0.0001022383234996654,-0.3500000000014466
0.0001022468062104685,-0.3500000000014457
0.0001022546341355193,-0.3500000000014448
0.0001022621148738665,-0.3500000000014439
0.000102269424856605,-0.350000000001443
0.000102276707412725,-0.3500000000014424
0.0001022840908413911,-0.3500000000014415
0.0001022916956711142,-0.3500000000014405
0.0001022996411159017,-0.3500000000014396
0.0001023080459699196,-0.3500000000014387
0.0001023170182239301,-0.3500000000014378
0.0001023266259685611,-0.3500000000014367
0.0001023368456347831,-0.3500000000014354
0.000102347510422443,-0.3500000000014343
0.000102358323636126,-0.3500000000014331
0.0001023689683844786,-0.3500000000014318
0.0001023792219874863,-0.3500000000014308
0.0001023889773494456,-0.3500000000014297
0.000102398196707112,-0.3500000000014287
0.0001024068657763262,-0.3500000000014277
0.0001024149725753078,-0.3500000000014266
0.0001024225029281783,-0.3500000000014258
0.0001024294420231791,-0.3500000000014251
0.0001024357771585473,-0.3500000000014244
0.0001024415002656402,-0.3500000000014238
0.0001024466099182089,-0.3500000000014232
0.0001024511128681824,-0.3500000000014227
0.000102455025278147,-0.3500000000014223
0.0001024583738586855,-0.3500000000014217
0.0001024611970504089,-0.3500000000014215
0.000102463542789012,-0.3500000000014213
0.0001024654840286086,-0.350000000001421
0.0001024670872804066,-0.3500000000014208
0.0001024684326183627,-0.3500000000014206
0.0001024690894728678,-0.3500000000014206
0.0001024697190511942,-0.3500000000014205
0.0001024702701541851,-0.3500000000014204
0.000102470730599149,-0.3500000000014204
0.0001024711374036588,-0.3500000000014204
0.0001024715112971405,-0.3500000000014204
0.0001024718634834914,-0.3500000000014204
0.0001024722014494222,-0.3500000000014204
0.0001024725306975144,-0.3500000000014203
0.0001024728556527211,-0.3500000000014203
0.0001024731800087347,-0.3500000000014201
0.0001024735068517316,-0.3500000000014202
0.0001024738386680236,-0.3500000000014202
0.0001024741772275779,-0.3500000000014202
0.00010247452335413,-0.3500000000014201
0.0001024748766478173,-0.3500000000014201
0.0001024752353065469,-0.35000000000142
0.000102475596237035,-0.3500000000014198
0.0001024759555479894,-0.3500000000014198
0.0001024763092700668,-0.3500000000014198
0.0001024766539673914,-0.3500000000014197
0.0001024769870021362,-0.3500000000014196
0.000102477306474005,-0.3500000000014196
0.0001024776110128197,-0.3500000000014197
0.0001024778995803235,-0.3500000000014196
0.000102478171345757,-0.3500000000014196
0.0001024784256350935,-0.3500000000014196
0.0001024786619330211,-0.3500000000014196
0.0001024788799198144,-0.3500000000014196
0.0001024790795328868,-0.3500000000014195
0.0001024792610436382,-0.3500000000014194
0.0001024794251295234,-0.3500000000014196
0.0001024795729120431,-0.3500000000014194
0.0001024797059690866,-0.3500000000014195
0.0001024798264394856,-0.3500000000014194
0.0001024799373931543,-0.3500000000014194
0.0001024800435032763,-0.3500000000014193
0.0001024801521743524,-0.3500000000014195
0.0001024802774699291,-0.3500000000014194
0.0001024804807252188,-0.3500000000014195
0.0001024806596062313,-0.3500000000014193
0.000102480809223032,-0.3500000000014195
0.0001024809348291306,-0.3500000000014197
0.0001024810590599869,-0.3500000000014202
0.0001024811230883369,-0.3500000000014204
0.0001024811880428723,-0.350000000001421
0.0001024812204891056,-0.3500000000014213
0.0001024812528068008,-0.3500000000014218
0.0001024812812373526,-0.3500000000014226
0.0001024813065568219,-0.3500000000014235
0.0001024813402036669,-0.3500000000014248
0.0001024813779433958,-0.3500000000014265
0.0001024814181438938,-0.350000000001303
0.0001024814339881372,-0.3500000000008039
0.0001024814512409177,-0.3499999999993616
0.0001024814668715037,-0.3499999999967829
0.0001024814823353136,-0.3499999999922828
0.0001024814925951029,-0.3499999999879495
0.0001024815030881532,-0.3499999999823767
0.0001024815113022416,-0.349999999977385
0.0001024815184958173,-0.349999999972735
0.0001024815270536401,-0.3499999999670623
0.0001024815392188035,-0.3499999999590587
0.0001024815480996308,-0.3499999999533961
0.0001024815562727842,-0.3499999999484074
0.0001024815652401192,-0.3499999999432329
0.0001024815767896713,-0.3499999999370532
0.000102481592561705,-0.3499999999294552
0.0001024816122103778,-0.3499999999211943
0.0001024816329409303,-0.3499999999137096
0.0001024816562669827,-0.3499999999065222
0.0001024816799883317,-0.3499999999003045
0.0001024817039544818,-0.3499999998949354
0.0001024817322715087,-0.3499999998895477
0.0001024817545601336,-0.3499999998859258
0.0001024817793739048,-0.3499999998824288
0.0001024818062826653,-0.3499999998791766
0.0001024818322509212,-0.3499999998764941
0.0001024818585961568,-0.3499999998741634
0.000102481885932005,-0.349999999872099
0.0001024819143905093,-0.3499999998702751
0.000102481944052504,-0.3499999998686724
0.0001024819749127895,-0.3499999998672761
0.0001024820068863783,-0.3499999998660729
0.0001024820396985369,-0.3499999998650519
0.0001024820729423923,-0.3499999998641997
0.0001024821061414601,-0.3499999998635002
0.0001024821388713922,-0.3499999998629324
0.0001024821708012498,-0.3499999998624754
0.0001024822016968172,-0.3499999998621087
0.0001024822314027132,-0.3499999998618146
0.0001024822598133238,-0.3499999998615759
0.0001024822868183764,-0.3499999998613834
0.0001024823124498628,-0.3499999998612284
0.0001024823365457883,-0.3499999998611035
0.000102482359093544,-0.3499999998610031
0.0001024823800869748,-0.3499999998609221
0.0001024823995307404,-0.3499999998608568
0.0001024824174810448,-0.3499999998608045
0.0001024824340482698,-0.3499999998607625
0.000102482449392921,-0.3499999998607289
0.0001024824637248944,-0.3499999998607018
0.0001024824773466187,-0.3499999998606804
0.0001024824907735211,-0.349999999860663
0.0001024825049252873,-0.3499999998606486
0.0001024825216009073,-0.3499999998606357
0.000102482546745957,-0.3499999998606227
0.0001024825777005148,-0.3499999998606129
0.0001024826035252385,-0.3499999998606071
0.0001024826296114896,-0.3499999998606015
0.0001024826572103363,-0.349999999860594
0.0001024826848930908,-0.3499999998605834
0.0001024827102261374,-0.3499999998605666
0.0001024827217335483,-0.3499999998605523
0.0001024827335840831,-0.3499999998605263
0.0001024827435651619,-0.3499999998604931
0.0001024827549023325,-0.3499999998604454
0.0001024827682140365,-0.3499999998603898
0.0001024827798669004,-0.3499999998603546
0.0001024827927049233,-0.3499999998603395
0.0001024828082491235,-0.3499999998603511
0.0001024828274814832,-0.349999999860387
0.0001024828517784363,-0.3499999998604286
0.0001024828795073871,-0.3499999998604515
0.0001024829080524682,-0.349999999860452
0.0001024829422377003,-0.3499999998604381
0.00010248298568169,-0.3499999998604147
0.0001024830387912506,-0.349999999860386
0.0001024831024701516,-0.3499999998603532
0.0001024831714920056,-0.3499999998603198
0.0001024832420038102,-0.3499999998602878
0.0001024833212069958,-0.3499999998602547
0.0001024834025573315,-0.349999999860223
0.0001024834898299751,-0.3499999998601924
0.0001024835838821431,-0.3499999998601626
0.0001024836784225261,-0.3499999998601354
0.0001024837712808983,-0.3499999998601117
0.0001024838774820876,-0.3499999998600872
0.0001024840104587267,-0.3499999998600606
0.0001024841769064173,-0.3499999998600325
0.000102484375101672,-0.349999999860005
0.0001024846045784799,-0.3499999998599798
0.000102484873229681,-0.3499999998599569
0.000102485192968114,-0.3499999998599367
0.0001024855777172232,-0.3499999998599193
0.0001024860457392374,-0.3499999998599039
0.0001024865801838589,-0.3499999998598912
0.0001024872153395448,-0.3499999998598794
0.0001024879244985346,-0.3499999998598681
0.00010248871494903,-0.3499999998598562
0.0001024896088634403,-0.3499999998598433
0.0001024906345787927,-0.3499999998598287
0.0001024918344744641,-0.3499999998598116
0.0001024931571389438,-0.3499999998597925
0.0001024945486380631,-0.3499999998597729
0.0001024961260773213,-0.3499999998597506
0.0001024977577693823,-0.349999999859728
0.0001024995000672887,-0.349999999859704
0.0001025015327205336,-0.3499999998596764
0.0001025040427522553,-0.3499999998596428
0.0001025070741498569,-0.3499999998596032
0.0001025107792263733,-0.349999999859556
0.0001025153025692462,-0.3499999998595004
0.0001025208394489739,-0.3499999998594348
0.0001025276072083604,-0.3499999998593585
0.0001025358608051974,-0.3499999998592715
0.0001025458965143408,-0.3499999998591735
0.0001025580640735405,-0.3499999998590664
0.0001025727783423308,-0.3499999998589524
0.0001025905471406505,-0.3499999998588355
0.0001026120419236747,-0.3499999998587213
0.0001026382975307644,-0.3499999998586176
0.0001026708770111557,-0.3499999998585352
0.0001027096683975173,-0.3499999998584913
0.0001027499844675207,-0.3499999998584958
0.0001027852863497298,-0.3499999998585333
0.0001028226428085708,-0.3499999998585991
0.0001028772599611262,-0.3499999998587316
0.00010296,-0.3499999998589886
0.00010297305920156,-0.3499999998590353
0.0001029839753911845,-0.349999999859075
0.0001029985288210549,-0.3499999998591286
0.0001030276356807957,-0.3499999998592385
0.0001030858494002773,-0.3499999998594674
0.0001032022768392405,-0.3499999998599509
0.0001033281566840845,-0.3499999998604982
0.0001034602389060551,-0.3499999998610883
0.000103603855219554,-0.3499999998617394
0.0001037607898371351,-0.3499999998624561
0.0001039373520411817,-0.349999999863266
0.0001041418732277393,-0.3499999998642057
0.0001043871855359398,-0.3499999998653341
0.0001046989823479991,-0.3499999998667686
0.0001051536246430607,-0.3499999998688604
0.0001057452124788569,-0.3499999998715814
0.0001063232552000287,-0.3499999998742388
0.0001069076596340228,-0.3499999998769243
0.0001075546208357007,-0.3499999998798962
0.0001083003651976831,-0.3499999998833203
0.0001090999196631881,-0.3499999998869898
0.0001097687740403029,-0.3499999998900574
0.0001105572173792519,-0.3499999998936715
0.0001111535992127372,-0.3499999998964028
0.0001117344218534482,-0.3499999998990612
0.0001125674515493898,-0.349999999902871
0.0001131217671269526,-0.3499999999054042
0.000113812177073231,-0.3499999999085576
0.0001143896617100547,-0.3499999999111933
0.000114930884173451,-0.349999999913662
