(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.942989485261559e-05,0.0002350952803165107
9.943190657340554e-05,0.0002350952806784434
9.943361805940359e-05,0.0002350952826458697
9.943531262475619e-05,0.0002350952802040451
9.943683667197015e-05,0.0002350952609811996
9.943801849729936e-05,0.0002350952409899687
9.943867737224444e-05,0.0002350952183921562
9.943932397065044e-05,0.000235095249060624
9.943961194439724e-05,0.0002350947802621794
9.943990792073423e-05,0.0002350944165635527
9.94401531367266e-05,0.0002350948527845009
9.944034933719521e-05,0.0002351031192673325
9.944059057038593e-05,0.0002351657350885272
9.944072403862851e-05,0.0002353033060576992
9.944085297396462e-05,0.0002355007747394389
9.944098198404121e-05,0.0002357364503154935
9.944110431934544e-05,0.0002360724005721071
9.944116333824051e-05,0.0002364555737657259
9.944122333394514e-05,0.0002371006537327247
9.9441270561682e-05,0.0002364859090772109
9.944130425346925e-05,0.0002319648537978392
9.944133431884047e-05,0.0002198543417790688
9.944136041891532e-05,0.0002040819984830966
9.944137902683208e-05,0.0001906066832524367
9.944140105600384e-05,0.0001727763191159415
9.944142275925422e-05,0.0001541717541674315
9.944144800834273e-05,0.0001322149506075565
9.944148765933475e-05,9.8839735420575e-05
9.944150974961981e-05,8.162285980017892e-05
9.944152918760098e-05,6.820634935245096e-05
9.944154285226351e-05,6.063599615102611e-05
9.944155664269059e-05,5.575236907573444e-05
9.944156893644557e-05,5.448141038311149e-05
9.944158106173468e-05,5.635734469733311e-05
9.944159140179272e-05,6.032343919815109e-05
9.944160613580478e-05,6.915634904325341e-05
9.944162160208325e-05,8.150420272134973e-05
9.944163720761309e-05,9.612682436099806e-05
9.944165429307146e-05,0.0001135679123154265
9.944167323048942e-05,0.0001336438841630372
9.944169686806428e-05,0.0001586836694855709
9.944172634163016e-05,0.0001887333624602805
9.944176337359043e-05,0.0002235785162357784
9.944180870274934e-05,0.0002610961762082864
9.944186313252449e-05,0.0002986311765672545
9.944192699275124e-05,0.0003330204889453459
9.944200231030238e-05,0.0003622760679783399
9.944207857453577e-05,0.0003820994648694453
9.94421491711725e-05,0.0003938742956270946
9.944225177962828e-05,0.0004035630404847224
9.944234766138623e-05,0.0004074408940073493
9.944242387333732e-05,0.0004074202643458147
9.944247922641388e-05,0.0004033455935948949
9.944251813500966e-05,0.000395562794737736
9.944254884185811e-05,0.0003855114960460426
9.94425775348245e-05,0.0003740200119755066
9.944260472116914e-05,0.0003636149990012827
9.94426288388104e-05,0.000355824635103863
9.944265727124318e-05,0.0003482075783916017
9.944268301840078e-05,0.0003429040807080286
9.944271703369769e-05,0.000338195620000481
9.944274310592189e-05,0.0003360298276589013
9.94427605868904e-05,0.0003350926450460534
9.94427774978791e-05,0.0003344777863364401
9.944279108012468e-05,0.0003341593601657866
9.944280430236386e-05,0.0003339409035744145
9.944281548997752e-05,0.0003338057826514085
9.944282589993416e-05,0.0003337078513566683
9.944283979806018e-05,0.0003336043515226317
9.944285587694701e-05,0.0003335095390293308
9.944287345847825e-05,0.0003334250332543975
9.944289249601576e-05,0.0003333478151410496
9.944291412503244e-05,0.0003332717896658011
9.944294028007216e-05,0.0003331909896228114
9.944297396547399e-05,0.0003330991664853844
9.944301633339113e-05,0.0003329971024629286
9.944306724396273e-05,0.0003328877317966272
9.944312535938438e-05,0.0003327735864417924
9.944318791934675e-05,0.000332656656428898
9.94432556081968e-05,0.0003325316955923308
9.944333597510932e-05,0.0003323815438147637
9.944341944046119e-05,0.000332222137848559
9.94435143932072e-05,0.000332036708373229
9.944361021006176e-05,0.0003318451591644012
9.944370164289299e-05,0.0003316570906607419
9.944379619868977e-05,0.000331455164571115
9.94439079264037e-05,0.0003312100459028633
9.944404992959264e-05,0.0003308918163820174
9.944422545707477e-05,0.0003304684070614128
9.944443118511125e-05,0.0003299297348372532
9.944466942726351e-05,0.0003292420976381827
9.944494986243261e-05,0.0003283262876387916
9.94452848692616e-05,0.0003270388870196816
9.94456889869919e-05,0.000325113421283052
9.944618224882968e-05,0.0003220125215959158
9.944679509115662e-05,0.0003165874189985374
9.944757222310801e-05,0.0003064058831339089
9.944855909087948e-05,0.0002873795202398277
9.944967026603076e-05,0.0002590669809811041
9.945079128532432e-05,0.0002271636748202299
9.945182826956014e-05,0.0001986023287167127
