phaseDegUnwrapped(v("/Vout+" ?result "ac")) X,phaseDegUnwrapped(v("/Vout+" ?result "ac")) Y
0.001,-0.0001755525826407532
0.001023292992280754,-0.0001796417107889151
0.0010471285480509,-0.0001838260852396693
0.001071519305237606,-0.0001881079258634997
0.001096478196143185,-0.0001924895013418957
0.001122018454301963,-0.0001969731357186156
0.001148153621496882,-0.0002015612058392077
0.001174897554939529,-0.0002062561436588888
0.001202264434617413,-0.0002110604392024314
0.001230268770812381,-0.0002159766389367602
0.001258925411794167,-0.000221007349875291
0.001288249551693133,-0.0002261552383449268
0.001318256738556406,-0.0002314230353022502
0.001348962882591653,-0.0002368135311243971
0.001380384264602884,-0.0002423295857893523
0.001412537544622754,-0.000247974122313856
0.001445439770745927,-0.0002537501337310771
0.001479108388168207,-0.0002596606829369552
0.001513561248436207,-0.0002657089030824169
0.00154881661891248,-0.0002718980003797086
0.001584893192461112,-0.0002782312551049796
0.001621810097358929,-0.0002847120249133195
0.001659586907437559,-0.0002913437478503166
0.001698243652461743,-0.0002981299380223003
0.001737800828749374,-0.0003050741928853238
0.001778279410038921,-0.0003121801966591798
0.001819700858609981,-0.0003194517115064874
0.001862087136662865,-0.0003268925975144672
0.001905460717963245,-0.00033450679464022
0.001949844599758043,-0.0003422983415726627
0.001995262314968877,-0.000350271369131448
0.002041737944669526,-0.0003584301045474189
0.002089296130854036,-0.0003667788691717518
0.002137962089502229,-0.000375322092562372
0.002187761623949549,-0.0003840643021201376
0.002238721138568336,-0.0003930101320292958
0.002290867652767769,-0.0004021643237066254
0.002344228815319918,-0.0004115317319934814
0.002398832919019486,-0.0004211173199554506
0.002454708915685026,-0.0004309261673999123
0.002511886431509576,-0.0004409634779812722
0.002570395782768859,-0.0004512345707330321
0.002630267991895377,-0.0004617448866827299
0.00269153480392691,-0.0004724999998461411
0.002754228703338161,-0.000483505609033965
0.002818382931264448,-0.0004947675487385848
0.0028840315031266,-0.0005062917882472756
0.00295120922666638,-0.0005180844324550087
0.00301995172040201,-0.0005301517352199554
0.003090295432513584,-0.0005425000912483204
0.003162277660168373,-0.0005551360404455787
0.003235936569296276,-0.0005680662855029535
0.003311311214825904,-0.0005812976799189539
0.003388441561392018,-0.0005948372261813443
0.003467368504525309,-0.0006086921108848336
0.003548133892335747,-0.0006228696642792265
0.003630780547701005,-0.0006373774078038355
0.003715352290971717,-0.0006522230279962986
0.003801893963205603,-0.0006674143879728734
0.003890451449942797,-0.000682959535685212
0.003981071705534963,-0.0006988667151456262
0.004073802778041117,-0.0007151443450066694
0.004168693834703344,-0.0007318010546804147
0.004265795188015916,-0.0007488456673876471
0.004365158322401649,-0.0007662872134312503
0.00446683592150962,-0.0007841349276544489
0.004570881896148739,-0.0008023982746767433
0.004677351412871971,-0.0008210869174083749
0.004786300923226371,-0.0008402107650162615
0.00489778819368445,-0.0008597799355683065
0.00501187233627271,-0.0008798047927432126
0.005128613839913635,-0.0009002959554494507
0.005248074602497712,-0.0009212642625882527
0.005370317963702512,-0.0009427208251417613
0.00549540873857623,-0.0009646769955828436
0.005623413251903474,-0.0009871444073527526
0.005754399373371553,-0.001010134955350224
0.005888436553555873,-0.001033660798972141
0.00602559586074356,-0.001057734401634852
0.006165950018614803,-0.00108236850970363
0.006309573444801914,-0.001107576151898173
0.006456542290346536,-0.001133370669994685
0.00660693448007594,-0.001159765716512968
0.006760829753919797,-0.001186775260729895
0.006918309709189343,-0.001214413588758691
0.007079457843841356,-0.001242695326830963
0.007244359600749877,-0.00127163541930165
0.007413102413009151,-0.001301249200894298
0.007585775750291813,-0.001331552305668541
0.007762471166286891,-0.001362560772895666
0.007943282347242788,-0.001394290988891945
0.008128305161640965,-0.001426759729900395
0.008317637711026681,-0.001459984172119024
0.008511380382023735,-0.00149398185553208
0.008709635899560775,-0.001528770758519364
0.008912509381337422,-0.001564369239052921
0.009120108393559064,-0.001600796117784263
0.009332543007969875,-0.001638070645875941
0.009549925860214322,-0.001676212485509713
0.009772372209558068,-0.001715241783102828
0.00999999999999996,-0.001755179141837437
0.0102329299228075,-0.001796045625440587
0.01047128548050895,-0.001837862818406428
0.01071519305237602,-0.001880652744290288
0.01096478196143181,-0.001924438005250578
0.01122018454301959,-0.00196924167199753
0.01148153621496878,-0.002015087354135269
0.01174897554939525,-0.002061999208682969
0.01202264434617408,-0.002110001964007265
0.01230268770812376,-0.0021591208936484
0.01258925411794162,-0.002209381844102693
0.01288249551693128,-0.002260811275855755
0.01318256738556401,-0.002313436250673214
0.01348962882591648,-0.002367284432914863
0.01380384264602879,-0.002422384132381322
0.01412537544622748,-0.002478764322407316
0.01445439770745921,-0.002536454582570166
0.01479108388168201,-0.002595485220727195
0.01513561248436201,-0.002655887241331889
0.01548816618912474,-0.002717692275273716
0.01584893192461106,-0.00278093276755894
0.01621810097358923,-0.002845641833282622
0.01659586907437553,-0.00291185337786488
0.01698243652461736,-0.002979602022022197
0.01737800828749367,-0.003048923234336028
0.01778279410038914,-0.003119853233578502
0.01819700858609975,-0.00319242908332781
0.01862087136662858,-0.00326668867037365
0.01905460717963238,-0.003342670706567869
0.01949844599758035,-0.003420414834757942
0.01995262314968869,-0.003499961502434927
0.02041737944669519,-0.003581352119497297
0.02089296130854029,-0.003664628993273401
0.02137962089502221,-0.003749835396381888
0.02187761623949541,-0.003837015534818732
0.02238721138568328,-0.003926214569905218
0.02290867652767761,-0.004017478734023093
0.0234422881531991,-0.004110855173446529
0.02398832919019478,-0.004206392171969366
0.02454708915685017,-0.00430413901212333
