(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
2.482875326184251e-06,-0.001997773387353408
2.482886660505726e-06,-0.001997470519249145
2.482898682835885e-06,-0.001997248048361433
2.482912520501509e-06,-0.00199707143010619
2.482930248475451e-06,-0.001996907996345554
2.482955542589056e-06,-0.001996736078493599
2.482989081530281e-06,-0.001996568878997906
2.483032577902687e-06,-0.001996446709882416
2.483083238878525e-06,-0.001996383624743969
2.483140326192855e-06,-0.001996375131179118
2.483202275630989e-06,-0.001996393549318909
2.483270712878567e-06,-0.001996430736734833
2.483353296103348e-06,-0.001996479997752987
2.483437037765718e-06,-0.001996530207257208
2.48354223726088e-06,-0.001996596132903261
2.48365656469677e-06,-0.00199667189688113
2.4837489023544e-06,-0.001996734454758009
2.483846687507204e-06,-0.001996800707201873
2.483966664299138e-06,-0.001996880903712306
2.484124192046331e-06,-0.00199698363516565
2.48431752592615e-06,-0.00199710581431578
2.484539368666458e-06,-0.00199724050338479
2.484795535175292e-06,-0.001997388654490395
2.48509899460506e-06,-0.001997554207791685
2.485463949922815e-06,-0.00199773973788886
2.485906915468344e-06,-0.001997946335200451
2.486419632092301e-06,-0.001998162268682546
2.487021698269006e-06,-0.001998387330725104
2.487764350983678e-06,-0.00199862785707261
2.488746882079365e-06,-0.001998892970469734
2.489922498921551e-06,-0.001999145298569149
2.491357462468271e-06,-0.001999378769038662
2.492766199872363e-06,-0.001999546878633685
2.494085366502389e-06,-0.00199966291333431
2.495531232097647e-06,-0.001999756500954408
2.497150960596257e-06,-0.00199983134041104
2.498846124863344e-06,-0.001999885557265935
2.500761980652998e-06,-0.001999926627689885
2.50309159527125e-06,-0.001999957970855837
2.505906646068619e-06,-0.001999979440533539
2.509358377388573e-06,-0.001999992427817676
2.513570485726299e-06,-0.001999998769605438
2.518720525094766e-06,-0.002000000885399089
2.52501650338096e-06,-0.002000000960535875
2.532703356390898e-06,-0.002000000479343456
2.542061158503726e-06,-0.002000000117696965
2.553418482863186e-06,-0.001999999985137002
2.567164145448355e-06,-0.001999999975168976
2.583767912825513e-06,-0.001999999990940915
2.60382932164839e-06,-0.001999999999091284
2.628214318652169e-06,-0.002000000000281887
2.658436796497961e-06,-0.001999999999832802
2.695239540235824e-06,-0.00199999999960665
2.735821074598729e-06,-0.001999999999588331
2.772686573137494e-06,-0.001999999999597213
2.807988748031472e-06,-0.001999999999599877
2.854097153164522e-06,-0.001999999999599988
2.907048576582261e-06,-0.001999999999599877
2.96e-06,-0.001999999999599766
2.967913079251399e-06,-0.001999999999599766
2.976330583096228e-06,-0.001999999999599877
2.987621326256828e-06,-0.001999999999599877
3.010202812578028e-06,-0.001999999999599766
3.055365785220427e-06,-0.001999999999599766
3.145691730505225e-06,-0.001999999999599877
3.326343621074821e-06,-0.001999999999599877
3.687647402214013e-06,-0.001999999999599877
4.410254964492399e-06,-0.001999999999599877
5.855470089049169e-06,-0.001999999999599877
8.745900338162709e-06,-0.001999999999599766
1.452676083638979e-05,-0.001999999999599766
2.608848183284395e-05,-0.001999999999599877
4.921192382575227e-05,-0.001999999999599877
7.408596191287614e-05,-0.001999999999599877
9.896e-05,-0.001999999999599877
9.911068058932722e-05,-0.001999999999599877
9.922524208620921e-05,-0.001999999999599877
9.92825228346502e-05,-0.001999999999599766
9.932525534128856e-05,-0.001999999999599766
9.936123355716212e-05,-0.001999999999599877
9.938330389345597e-05,-0.001999999999599877
9.940529778799549e-05,-0.001999999999599877
9.94128681975081e-05,-0.001999999999599766
9.942113614967908e-05,-0.001999999999599655
9.942274989038317e-05,-0.001999999999599211
9.942553503031498e-05,-0.00199999999959799
9.942855104982167e-05,-0.001999999999589441
9.943068628573724e-05,-0.001999999999522606
9.943253500805494e-05,-0.001999999999279245
9.943419935013981e-05,-0.001999999998923419
9.943588524879148e-05,-0.001999999998869906
9.943728572978226e-05,-0.001999999998223756
9.943841628399975e-05,-0.001999999994824919
9.943895406447173e-05,-0.001999999985754175
9.943949401144514e-05,-0.001999999969408806
9.943974371221151e-05,-0.001999999927009277
9.943999846158597e-05,-0.001999999883011139
9.944021752097287e-05,-0.001999999915503037
9.944041687122974e-05,-0.002000000493602716
9.94405786535679e-05,-0.002000002953098101
9.944075606071428e-05,-0.002000010397120833
9.944089421104753e-05,-0.002000022617223873
9.944102088714297e-05,-0.002000050942009834
9.944113693505145e-05,-0.002000158298719246
9.944118679966185e-05,-0.002000377537074161
9.944123872185951e-05,-0.002000852496913841
9.944126521350838e-05,-0.002000816796679183
9.944129099825407e-05,-0.002000086008169699
9.94413168334995e-05,-0.001999531239650021
9.944134648942093e-05,-0.001999364916338453
9.944138063578207e-05,-0.001999280557907768
9.944141683669987e-05,-0.001999187228210686
9.944146049272754e-05,-0.001999074241792131
9.944149605212163e-05,-0.001998987047289735
9.944151697017492e-05,-0.001998943170751888
9.944153255188252e-05,-0.00199892379539357
9.944154854241108e-05,-0.001998938605786371
9.944156116338964e-05,-0.00199899286525862
9.944157384794648e-05,-0.001999093524768125
9.944158455375273e-05,-0.001999209574052419
9.944159530827258e-05,-0.001999345377458939
9.944160952650324e-05,-0.001999536016604075
9.944162468037249e-05,-0.0019997355704644
9.944164041191196e-05,-0.001999923947327287
9.944165690848258e-05,-0.002000091391684555
9.944167551693861e-05,-0.002000239745907018
9.944169815805196e-05,-0.002000366338154036
9.944172908374752e-05,-0.002000461919600571
9.944176959790591e-05,-0.002000493505140311
9.944181826432552e-05,-0.002000452767479843
9.94418750566679e-05,-0.00200036466120912
9.94419357330735e-05,-0.002000269962617929
9.944200244640919e-05,-0.002000212020449421
9.944207405775192e-05,-0.002000135458878671
9.944214517420384e-05,-0.002000125350546389
9.944224429601968e-05,-0.002000151994898558
9.944234043716027e-05,-0.002000252298879901
9.944241824634529e-05,-0.002000416186626941
9.944245655335716e-05,-0.002000516802599939
9.944249471750003e-05,-0.002000499606571893
9.944252585923547e-05,-0.002000311676649047
9.944255252762772e-05,-0.002000057437041902
9.944258551361662e-05,-0.001999974124083925
9.944262648641762e-05,-0.001999989922154555
9.944266721297123e-05,-0.00199999918110183
9.944270933341559e-05,-0.001999999978964273
9.944274686759151e-05,-0.00199999999993139
9.944276206221325e-05,-0.001999999999964586
9.944277662516681e-05,-0.001999999999959812
9.944279019771728e-05,-0.001999999999959701
9.944280373665591e-05,-0.00199999999995959
9.944281418381356e-05,-0.00199999999995959
9.94428248548935e-05,-0.00199999999995959
9.944284007321981e-05,-0.00199999999995959
9.944285642525779e-05,-0.00199999999995959
9.944287412969513e-05,-0.00199999999995959
9.94428936432293e-05,-0.00199999999995959
9.944291632286149e-05,-0.00199999999995959
9.944294461665805e-05,-0.00199999999995959
9.944298159530725e-05,-0.001999999999959701
9.944302697822147e-05,-0.001999999999959812
9.944308067154407e-05,-0.001999999999959923
9.944314089275e-05,-0.001999999999960034
9.944320504141592e-05,-0.001999999999960256
9.944327550149556e-05,-0.001999999999960367
9.94433618078367e-05,-0.0019999999999607
9.944344586864182e-05,-0.001999999999960811
9.944355545477208e-05,-0.001999999999961033
9.944366624369231e-05,-0.001999999999961366
9.944375831789822e-05,-0.001999999999961699
9.944385778657669e-05,-0.00199999999996181
9.944398084371468e-05,-0.001999999999962143
9.94441424205946e-05,-0.001999999999962587
9.94443388337334e-05,-0.001999999999963031
9.944456371311015e-05,-0.001999999999963697
9.944482404476041e-05,-0.001999999999964253
9.944513307047591e-05,-0.00199999999996503
9.944550511252693e-05,-0.001999999999965918
9.944595715752637e-05,-0.001999999999966917
9.944651411899119e-05,-0.001999999999968249
9.944721414412241e-05,-0.001999999999969804
9.944810836235083e-05,-0.00199999999997158
9.944915015879107e-05,-0.001999999999973023
9.945038763450715e-05,-0.001999999999974134
9.945165081155715e-05,-0.0019999999999748
9.945272829356282e-05,-0.001999999999975022
9.945380203335635e-05,-0.001999999999975133
9.945497058606207e-05,-0.001999999999975133
9.945628399756494e-05,-0.001999999999975022
9.945780133241707e-05,-0.001999999999975022
9.945960488904453e-05,-0.001999999999975022
9.946180594441315e-05,-0.001999999999975022
9.946449375152085e-05,-0.001999999999975022
9.946775549021695e-05,-0.001999999999975022
9.947174311314679e-05,-0.001999999999975022
9.947664479299389e-05,-0.001999999999975022
9.948266786388889e-05,-0.001999999999975022
9.949004295559317e-05,-0.001999999999975022
9.949904057260537e-05,-0.001999999999975022
9.950997966589674e-05,-0.001999999999975022
9.952323294754831e-05,-0.001999999999975022
9.953924134980155e-05,-0.001999999999975022
9.955855424417318e-05,-0.001999999999975022
9.958193700719637e-05,-0.001999999999974911
9.961067563132118e-05,-0.001999999999975022
9.964586006236799e-05,-0.001999999999975022
9.96861156758343e-05,-0.001999999999975022
9.972460063952086e-05,-0.001999999999974911
9.975945758076731e-05,-0.001999999999974911
9.98014434498166e-05,-0.001999999999974911
9.986936384469899e-05,-0.0019999999999748
9.992000000000001e-05,-0.001999999999974911
9.992773814845525e-05,-0.001999999999974911
9.993638798430057e-05,-0.0019999999999748
9.994748770971654e-05,-0.001999999999974911
9.996968716054847e-05,-0.0019999999999748
0.0001000140860622123,-0.001999999999974689
0.00010010288386554,-0.001999999999974689
0.0001002804794721955,-0.001999999999974689
0.0001006356706855063,-0.001999999999974467
0.0001013460531121281,-0.001999999999974023
0.000102,-0.001999999999973689
0.0001020012765139825,-0.001999999999973689
0.0001020021805565888,-0.001999999999973801
0.0001020039886418013,-0.001999999999973689
0.000102006177930441,-0.001999999999973689
0.0001020105565077205,-0.001999999999973689
0.0001020193136622795,-0.001999999999973689
0.0001020368279713975,-0.001999999999973689
0.0001020718565896336,-0.001999999999973689
0.0001021419138261057,-0.001999999999973578
0.0001021624124843135,-0.001999999999973578
0.0001021913666581342,-0.001999999999973578
0.000102204299360453,-0.001999999999973578
0.0001022172413912347,-0.001999999999973578
0.0001022292115996793,-0.001999999999973578
0.0001022389469997329,-0.001999999999973467
0.0001022473706486998,-0.001999999999973578
0.0001022551655518362,-0.001999999999973578
0.0001022626285453316,-0.001999999999973467
0.0001022699322635553,-0.001999999999973578
0.0001022772179453094,-0.001999999999973578
0.0001022846129618203,-0.001999999999973578
0.000102292237661736,-0.001999999999973467
0.000102300211337139,-0.001999999999973578
0.0001023086525280632,-0.001999999999973578
0.0001023176676423181,-0.001999999999973578
0.0001023273202815741,-0.001999999999973578
0.0001023375782397066,-0.001999999999973578
0.0001023482640332211,-0.001999999999973467
0.0001023590751652874,-0.001999999999973467
0.0001023696983862431,-0.001999999999973467
0.0001023799195757463,-0.001999999999973578
0.0001023896382885385,-0.001999999999973467
0.0001023988196197626,-0.001999999999973467
0.000102407449866224,-0.001999999999973467
0.0001024155169228747,-0.001999999999973467
0.0001024230064898317,-0.001999999999973467
0.000102429903812389,-0.001999999999973467
0.0001024361964356666,-0.001999999999973467
0.0001024418766954482,-0.001999999999973467
0.0001024469436909467,-0.001999999999973467
0.0001024514047930222,-0.001999999999973356
0.0001024552768633014,-0.001999999999973467
0.0001024585873918851,-0.001999999999973467
0.0001024613756818234,-0.001999999999973467
0.0001024636905798133,-0.001999999999973467
0.0001024656058953382,-0.001999999999973467
0.0001024671886349725,-0.001999999999973467
0.000102468518868099,-0.001999999999973356
0.0001024691606533633,-0.001999999999973467
0.0001024697745491587,-0.001999999999973467
0.0001024703154805189,-0.001999999999973467
0.0001024707700751491,-0.001999999999973467
0.0001024711732166262,-0.001999999999973467
0.0001024715447104156,-0.001999999999973356
0.0001024718953092072,-0.001999999999973467
0.0001024722322584429,-0.001999999999973467
0.0001024725609357088,-0.001999999999973467
0.0001024728856891244,-0.001999999999973356
0.0001024732101538869,-0.001999999999973356
0.0001024735373625578,-0.001999999999973467
0.0001024738697417549,-0.001999999999973467
0.0001024742089846689,-0.001999999999973356
0.0001024745558130304,-0.001999999999973467
0.0001024749097014519,-0.001999999999973467
0.0001024752687177134,-0.001999999999973467
0.0001024756296683687,-0.001999999999973467
0.0001024759886236692,-0.001999999999973467
0.0001024763416423166,-0.001999999999973467
0.0001024766853571841,-0.001999999999973467
0.0001024770172050474,-0.001999999999973467
0.0001024773353441937,-0.001999999999973467
0.0001024776384426114,-0.001999999999973467
0.0001024779254852578,-0.001999999999973356
0.0001024781956570626,-0.001999999999973467
0.0001024784482979867,-0.001999999999973467
0.0001024786829088595,-0.001999999999973467
0.0001024788991908806,-0.001999999999973467
0.0001024790971090623,-0.001999999999973356
0.0001024792769697198,-0.001999999999973467
0.0001024794394905621,-0.001999999999973467
0.0001024795858347154,-0.001999999999973467
0.0001024797176247246,-0.001999999999973467
0.000102479837065171,-0.001999999999973356
0.0001024799473422042,-0.001999999999973467
0.0001024800533222397,-0.001999999999973467
0.0001024801627705505,-0.001999999999973467
0.0001024802909588132,-0.001999999999973467
0.0001024805198185599,-0.001999999999973467
0.0001024806977201533,-0.001999999999973356
0.0001024808379949923,-0.001999999999973467
0.000102480962085814,-0.001999999999973467
0.0001024810838983686,-0.001999999999973467
0.0001024811404268014,-0.001999999999973467
0.0001024811983456521,-0.001999999999973356
0.0001024812289578858,-0.001999999999973467
0.0001024812591790103,-0.001999999999973356
0.0001024812860796709,-0.001999999999973356
0.0001024813118015672,-0.001999999999973356
0.0001024813436021656,-0.001999999999973356
0.0001024813845917247,-0.001999999999973245
0.0001024814254725143,-0.001999999999973134
0.0001024814525551833,-0.001999999999968805
0.0001024814674527712,-0.00199999999995315
0.0001024814821818105,-0.001999999999933944
0.0001024814965064393,-0.001999999999909297
0.0001024815092888812,-0.001999999999876656
0.0001024815213361375,-0.001999999999838575
0.0001024815315595863,-0.001999999999803492
0.0001024815432073766,-0.001999999999762969
0.0001024815579915411,-0.001999999999713675
0.0001024815701112259,-0.001999999999675928
0.0001024815832547608,-0.00199999999963818
0.0001024815990665056,-0.001999999999597324
0.0001024816181855242,-0.001999999999554136
0.0001024816423239299,-0.001999999999507951
0.0001024816724553861,-0.001999999999460988
0.0001024817062955157,-0.001999999999419133
0.0001024817370584515,-0.001999999999389046
0.000102481765361006,-0.001999999999366509
0.0001024817882467543,-0.001999999999351298
0.0001024818155935775,-0.001999999999335755
0.0001024818427001817,-0.001999999999322766
0.0001024818697254461,-0.001999999999311664
0.0001024818976190977,-0.001999999999301783
0.0001024819265768465,-0.001999999999293012
0.0001024819567108251,-0.001999999999285129
0.0001024819880134278,-0.001999999999278135
0.0001024820203201046,-0.00199999999927214
0.0001024820532989002,-0.001999999999266588
0.0001024820865037819,-0.001999999999261926
0.0001024821194831531,-0.001999999999257929
0.0001024821518526496,-0.001999999999254598
0.0001024821833219128,-0.0019999999992516
0.0001024822136909295,-0.001999999999249047
0.0001024822428261527,-0.001999999999246937
0.0001024822706327346,-0.001999999999245161
0.0001024822970353695,-0.001999999999243607
0.0001024823219705079,-0.001999999999242275
0.0001024823453865787,-0.001999999999241053
0.0001024823672465466,-0.001999999999240165
0.0001024823875415707,-0.001999999999239277
0.0001024824062994315,-0.001999999999238611
0.0001024824235975158,-0.001999999999237834
0.0001024824395668298,-0.001999999999237279
0.0001024824543858996,-0.001999999999236945
0.0001024824682903206,-0.00199999999923639
0.0001024824816447871,-0.001999999999236057
0.000102482495088969,-0.001999999999235724
0.0001024825097804898,-0.00199999999923528
0.000102482528282952,-0.001999999999234836
0.0001024825652878764,-0.001999999999234059
0.0001024825929852777,-0.001999999999233282
0.0001024826179069833,-0.001999999999232616
0.0001024826445767175,-0.001999999999231838
0.0001024826719669387,-0.00199999999923095
0.0001024826983293127,-0.001999999999230173
0.0001024827121497032,-0.001999999999229729
0.0001024827267932032,-0.001999999999229174
0.0001024827377096533,-0.001999999999228952
0.0001024827474873929,-0.001999999999228841
0.0001024827598171808,-0.001999999999228841
0.0001024827715567358,-0.001999999999228508
0.00010248278370495,-0.001999999999227953
0.0001024827978412396,-0.001999999999226842
0.0001024828146032436,-0.00199999999922551
0.0001024828358659302,-0.001999999999224289
0.0001024828631802757,-0.001999999999223068
0.0001024828887737083,-0.001999999999222513
0.0001024829164800377,-0.001999999999221846
0.0001024829513918094,-0.001999999999221291
0.0001024829976472536,-0.001999999999220625
0.0001024830547336486,-0.001999999999219626
0.0001024831214641336,-0.001999999999218627
0.0001024831911864523,-0.001999999999217739
0.0001024832630376303,-0.001999999999216628
0.0001024833472804248,-0.001999999999215629
0.0001024834287505095,-0.001999999999214852
0.0001024835250052411,-0.001999999999213742
0.0001024836529892812,-0.001999999999212743
0.0001024837478069592,-0.001999999999211965
0.0001024838439862977,-0.001999999999211188
0.0001024839610193508,-0.001999999999210522
0.0001024841153912187,-0.001999999999209745
0.0001024843087702389,-0.001999999999208857
0.0001024845308579141,-0.001999999999208191
0.000102484785678281,-0.001999999999207525
0.000102485086741082,-0.001999999999206858
0.0001024854488582152,-0.001999999999206414
0.0001024858885723179,-0.00199999999920597
0.0001024863985330101,-0.001999999999205637
0.0001024869965277234,-0.001999999999205415
0.0001024877326117437,-0.001999999999205082
0.0001024887032752507,-0.00199999999920486
0.0001024898692542095,-0.001999999999204527
0.0001024912988853851,-0.001999999999204194
0.0001024927174182127,-0.001999999999203861
0.0001024940363125865,-0.001999999999203528
0.0001024954730661775,-0.001999999999203084
0.0001024970950847224,-0.001999999999202751
0.0001024987856419361,-0.001999999999202307
0.000102500689993959,-0.001999999999201862
0.0001025030031579546,-0.001999999999201307
0.0001025057985014967,-0.001999999999200641
0.0001025092270349792,-0.001999999999199975
0.0001025134103265587,-0.001999999999199087
0.0001025185244735083,-0.001999999999197977
0.0001025247766893992,-0.001999999999196755
0.0001025324109561363,-0.001999999999195312
0.0001025417057853324,-0.001999999999193647
0.0001025529877883196,-0.001999999999191981
0.0001025666434378894,-0.001999999999189983
0.0001025831391914556,-0.001999999999188096
0.000102603068609698,-0.001999999999186208
0.0001026272841143945,-0.001999999999184654
0.0001026572663112327,-0.001999999999183433
0.0001026938435574797,-0.001999999999182878
0.0001027344131044103,-0.001999999999183544
0.0001027714905318985,-0.001999999999184876
0.0001028066826252248,-0.001999999999186652
0.000102852114966048,-0.00199999999918965
0.000102906057483024,-0.001999999999193869
0.00010296,-0.001999999999198643
0.00010296798679062,-0.001999999999199309
0.0001029764808870643,-0.001999999999200197
0.0001029878987218265,-0.001999999999201196
0.0001030107343913507,-0.001999999999203528
0.0001030564057303992,-0.00199999999920808
0.0001031477484084962,-0.001999999999217628
0.0001033304337646901,-0.001999999999237168
0.000103695804477078,-0.001999999999275914
0.0001044265459018537,-0.001999999999348856
0.0001054754696533134,-0.001999999999441004
0.0001069387075706468,-0.001999999999548585
0.0001087860708414102,-0.001999999999656166
0.0001115969652953463,-0.001999999999775071
0.000116237008904437,-0.00199999999989442
0.000121742095518964,-0.001999999999963586
0.0001291136035820533,-0.001999999999998781
0.0001397860618378463,-0.002000000000009661
0.00015609193384583,-0.002000000000007107
0.0001801224610107572,-0.002000000000002555
0.00019896,-0.002000000000001223
0.0001990943423262349,-0.002000000000001223
0.000199200465211472,-0.002000000000001223
0.0001992535266540905,-0.002000000000001223
0.0001993028343134129,-0.002000000000001223
0.0001993397723398265,-0.002000000000001223
0.0001993759920699753,-0.002000000000001223
0.0001993925507987153,-0.002000000000001223
0.0001994097195058206,-0.002000000000001223
0.0001994158441786113,-0.002000000000001223
0.0001994226355728035,-0.002000000000001223
0.0001994239694157158,-0.002000000000001223
0.0001994263346347273,-0.002000000000001223
0.000199428982591714,-0.002000000000001223
0.0001994310470033578,-0.002000000000001223
0.0001994328331423554,-0.002000000000001223
0.0001994344855306947,-0.002000000000001334
0.0001994361140974259,-0.002000000000001223
0.0001994374374700823,-0.002000000000001223
0.0001994385576698452,-0.002000000000001223
0.0001994390502842086,-0.002000000000001223
0.0001994395508679335,-0.002000000000001223
0.0001994397891743428,-0.002000000000001334
0.0001994400309212048,-0.002000000000001223
0.0001994402426750616,-0.002000000000001223
0.0001994404467735435,-0.002000000000001112
0.0001994406010265351,-0.00200000000000089
0.0001994407632553395,-0.002000000000000335
0.0001994408958554001,-0.001999999999999114
0.0001994410218777701,-0.001999999999995894
0.000199441097787359,-0.00199999999999001
0.0001994411734138592,-0.001999999999974467
0.0001994412070003172,-0.001999999999971025
0.0001994412413159314,-0.001999999999986013
0.0001994412697288215,-0.002000000000004221
0.0001994412926865065,-0.00200000000001721
0.0001994413294959617,-0.002000000000043856
